,titleabstract,decision,prediction
519,"Protection of normal brain cells from gamma-irradiation-induced apoptosis by a mitochondria-targeted triphenyl-phosphonium-nitroxide: a possible utility in glioblastoma therapy Glioblastoma multiforme is the most frequent and aggressive primary brain tumor. A strong rationale to identify innovative approaches to treat these tumors is required since treatment failures result in local recurrences and median survivals range from 9 to 12 months. Glioma cells are reported to have less mitochondrial content compared to adjacent normal brain cells. Based on this difference, we suggest a new strategy, utilizing protection of normal brain cells by mitochondria-targeted electron scavengers and antioxidants-nitroxides-thus allowing for the escalation of the radiation doses. In this paper, we report that a conjugate of nitroxide with a hydrophobic cation, triphenyl-phosphonium (TPEY-Tempo), significantly protected brain endothelial cells from gamma-irradiation-induced apoptosis while radiosensitizing brain tumor cells. Thus, TPEY-Tempo may be a promising adjunct in the treatment of glioblastoma with the potential to not only prolong survival but also to maintain quality of life and reduce treatment toxicity.",Included,0.1717672
1138,"[Peculiarities of the neurological status and electroencephalogram in operators of the control unit of nuclear power station] One hundred and five operators of the control unit of the Kursk nuclear power station (NPS) have been studied: 45 people after the shift (main group) and 60 - in the day off. The shift was found to exert a significant influence on the functional state of the nervous system promoting the development or aggravation of autonomous dysfunction. In some cases, it causes an elevation of blood pressure to the level of risk for cerebral vascular disease. The effect of shift on the cerebral bioelectric activity of NPS operators manifests itself in the decrease of percentage of unchanged EEG, increase of alpha-rhythm spectral power density in the parietal leads and theta-rhythm in the posterior temporal and parietal leads. These changes may be caused by weariness as well as the effects of adverse factors the operators were exposed to at the NPS. The authors suggest to include the methods of evaluating of autonomous dysfunction and recording of alpha-rhythm spectral power density in the parietal leads and theta-rhythm in the posterior temporal and parietal leads in a special clinical examination of NPS operators.",Included,0.17381792
721,"Quality of life in patients with brain tumors in the course of alpha therapy The aim of the study was to assess subjective quality of life in patients receiving alpha therapy for malignant tumors (glioblastoma multiforme, GBM) of the brain. No significant differences in self-assessed quality of life were found between GBM patients in the course of alpha-therapy and healthy controls, the two groups differed only as regards somatic symptoms. Moreover, the stronger the respondents' sense of self-efficacy, the higher their subjective quality of life. The findings may have practical implications for clinical psychology, namely, it seems worthwhile to build up the patient's sense of control of his own health.",Included,0.17409344
472,"Quality of life after palliative treatment for oesophageal carcinoma - A prospective comparison between stent placement and single dose brachytherapy Metal stent placement and single dose brachytherapy are commonly used treatment modalities for the palliation of inoperable oesophageal carcinoma. We investigated generic and disease-specific health-related quality of life (HRQoL) after these palliative treatments. Patients with dysphagia from inoperable oesophageal carcinoma were randomised to placement of a covered Ultraflex stent (n=108) or single dose (12 Gy) brachytherapy (n=101). We obtained longitudinal data on disease-specific (dysphagia score, European Organisation for Reasearch and Treament of Cancer (EORTC) OES-23, visual analogue pain scale) and generic (EORTC Quality of Life-Core 30 Questionnarie (QLQ-C30), Euroqol (EQ)-5D) HRQoL at monthly home visits by a specially-trained research nurse. We compared HRQoL between the two treatments and analysed changes in HRQoL during follow-up. Dysphagia improved more rapidly after stent placement than after brachytherapy, but long-term relief of dysphagia was better after brachytherapy. For generic HRQoL, there was an overall significant difference in favour of brachytherapy on four out of five functional scales of the EORTC QLQ-C30 (role, emotional, cognitive and social) (P<0.05). Generic HRQoL deteriorated over time on all functional scales of the EORTC QLQ C-30 and EQ-5D, in particular physical and role functioning (on average -23 and -24 on a 100 points scale during 0.5 years of follow-up). This decline was more pronounced in the stent group. Major improvements were seen on the dysphagia and eating scales of the EORTC OES-23, in contrast to other scales of this disease-specific measure, which remained almost stable during follow-up. Reported levels of chest or abdominal pain remained stable during follow-up in both treatment groups, general pain levels increased to a minor extent. The effects of single dose brachytherapy on HRQoL compared favourably to those of stent placement for the palliation of oesophageal cancer. Future studies on palliative care for oesophageal cancer should at least include generic HRQoL scales, since these were more responsive in measuring patients' functioning and well-being during follow-up than disease-specific HRQoL scales. © 2004 Elsevier Ltd. All rights reserved.",Included,0.17448415
760,"Effect of Gamma Knife surgery on the risk of rupture prior to AVM obliteration The incidence for hemorrhage in non-obliterated arteriovenous malformations (AVM) during the first two years following Gamma Knife (GK) surgery was compared to the calculated incidence in untreated patients. There was a decrease in the incidence of hemorrhage as compared to the natural course. This difference was statistically significant. The actual number of hemorrhages during the first two years was 49 in a series of 1604 patients. Additionally, 41 hemorrhages occurred beyond the two years following treatment over the entire follow up time span of up to 24 years. For the first two years the calculated incidence was roughly two times higher than the observed incidence. This impact on the natural history was detectable already within six months after the treatment for the malformations totally covered with at least 25 Gy. The relation between a high minimum and a high average dose on the one hand and a lower risk for hemorrhage on the other hand was statistically significant. Low treatment doses and high age correlated to a higher risk. Neither hemorrhage prior to treatment nor time interval between presenting hemorrhage and treatment seemed to influence the risk for post treatment hemorrhage. The risk for permanent neurological deficit or death due to AVM rupture during the latency period between the time of treatment and total nidus obliteration was less than 0.5% for small AVM and 2-4% for large ones during the first two years. Of the 24 patients with sequelae following AVM rupture after treatment 14 died and 10 remained with neurological deficit of different degrees. However, all survivors were self sufficient.",Included,0.17848101
381,Gamma knife surgery for metastatic brain tumors. [Japanese],Included,0.17895396
251,"[Acoustic neuroma in Iceland for 30 years (1979-2009)] INTRODUCTION: Acoustic neuroma (AN) is a tumor of the 8th cranial nerve. The goal of this study was to find the incidence of AN in Iceland from 1979 - 2009 as well as investigate other epidemiological factors.MATERIAL AND METHODS: The group of patients with the AN diagnosis was gathered retrospectively through medical records. We looked at several epidemiological factors including age and symptoms at diagnosis, and the treatment chosen for each individual.RESULTS: The incidence rate of AN in Iceland is 1.24/100,000. About 10% of diagnosed tumors were found incidentally. Most of those were found in the last 10 years of the investigation and in that period fewer large and giant tumors at diagnosis. Present complaints of patients at diagnosis were hearing loss (69%), dysequilibrium/dizziness (47%) and tinnitus (43%). Treatments were surgery (n=47), observation (n=30) and gamma knife radiosurgery (n=16). We had information concerning postoperative hearing loss and facial paralysis in 39 patients who underwent surgery. Loss of hearing postoperatively occurred in 69% (n=27) and 44% (n=17) had facial paralysis. For an average of 3.5 years, 17% of tumors followed by imaging grew.CONCLUSION: The incidence of AN is similar to that in Europe and is increasing. More tumors are found incidentally. Small tumors can be followed by regular imaging, at least for the short term. Larger tumors are treated by surgery or gamma knife radiosurgery. A high percentage of patients receiving surgery lost their hearing postoperatively.",Included,0.17971401
1175,Neuroimaging in space flight associated neuro-ocular syndrome (SANS),Included,0.19206987
237,Radiotherapeutic management of brain metastases. [German],Included,0.19608057
419,"Requirement for Atm in ionizing radiation-induced cell death in the developing central nervous system Ataxia telangiectasia (AT) is characterized by progressive neurodegeneration that results from mutation of the ATM gene. However, neither the normal function of ATM in the nervous system nor the biological basis of the degeneration in AT is known. Resistance to apoptosis in the developing central nervous system (CNS) of Atm-/- mice was observed after ionizing radiation. This lack of death occurred in diverse regions of the CNS, including the cerebellum, which is markedly affected in AT. In wild-type, but not Atm-/- mice, up-regulation of p53 coincided with cell death, suggesting that Atm-dependent apoptosis in the CNS is mediated by p53. Further, p53 null mice showed a similar lack of radiation-induced cell death in the developing nervous system. Atm may function at a developmental survival checkpoint that serves to eliminate neurons with excessive DNA damage.",Included,0.20651166
