,titleabstract,decision,prediction
1207,"[Influence of electromagnetic radiation on raf kinase inhibitor protein and its related proteins of hippocampus]. [Chinese] To study the development of changes for Raf kinase inhibitor protein (RKIP) and its mRNA in rats hippocampus after electromagnetic radiation. Rats were exposed to X-band high power microwave (X-HPM), S-band high power microwave (S-HPM) and electromagnetic pulse (EMP) radiation source respectively. The animal model of electromagnetic radiation was established. Western blot was used to detect the expression of RKIP, and RT-PCR was applied to detect the expression of RKIP mRNA. The interaction of RKIP and Raf-1 was measured with co-immunoprecipitation method, and the expression of cerebral choline acetyltransferase (CHAT) was measured by immunohistochemistry. The expression of RKIP significantly down-regulated at 6 h after radiation, and recovered at 1 d in group EMP, but the down-regulation continued during 1 approximately 7 d after radiation in the two microwave groups. The expression of RKIP mRNA changed wavily during 6 h approximately 7 d after radiation, which showed down-regulation at 6 h, and up-regulation at 3 d. The interaction of RKIP and Raf-1 decreased during 6 h approximately 7 d after radiation, most significantly at 7 d, and the two microwave groups were more significant. The expression of CHAT decreased continuously during 6 h approximately 7 d after radiation, and generally recovered on 14 d. The down-regulation of RKIP and its related proteins of hippocampus is induced by electromagnetic radiation.",Included,0.0395874
380,"Effect of Protons on GABA<inf>A</inf> Receptors in Central Neurons of Various Types Whole-cell patch-clamp technique was employed to record chloride ionic current I<inf>GABA</inf> evoked by fast (600 msec) application of GABA to hippocampal pyramidal neurons and cerebellar Purkinje cells isolated from rat brain. GABA solution in the application pipette was either neutral (pH 7.4) or acidic (pH 7.0 or 6.0). Application of protons to neurons causes a rapid, reversible, and dose-dependent decrease in the amplitude of I<inf>GABA</inf>; the effect was more pronounced on hippocampal neurons (carrying both synaptic and extrasynaptic GABA<inf>A</inf> receptors) than in cerebellar Purkinje cells (predominantly equipped with synaptic GABA<inf>A</inf> receptors). In hippocampal neurons, pharmacological isolation of extrasynaptic component from total I<inf>GABA</inf> was performed with GABA<inf>A</inf> receptor antagonist gabazine (50 nM). The extrasynaptic component of I<inf>GABA</inf> was stronger blocked by protons than total I<inf>GABA</inf>. It was concluded that acidic medium produced more potent blocking effect on extrasynaptic GABA<inf>A</inf> receptors than on synaptic ones. Copyright © 2020, Springer Science+Business Media, LLC, part of Springer Nature.",Included,0.03962344
97,"Nonvestibular schwannomas: an evaluation of functional outcome after radiosurgical and microsurgical management PURPOSE: Nonvestibular cranial nerve schwannomas (NVCNS) are relatively rare tumors. We evaluated our experience with radiosurgical and microsurgical treatment alone and in combination for the management of NVCNS.METHODS: The charts of 62 patients with NVCNS who were treated between 1993 and 2005 at our institution were reviewed. Patients diagnosed with neurofibromatosis type 2 were excluded. The patients underwent microsurgery and/or radiosurgery treatment.RESULTS: Trigeminal and jugular foramen schwannomas were the most common NVCNS tumors (n = 47), and the only two groups with sufficient numbers of patients to allow comparison of the three treatment approaches. In these two groups, the mean tumor volume was significantly higher in those who received combined therapy (8.59 +/- 2.29 cc), compared with radiosurgery (4.94 +/- 3.02 cc; p = 0.05) or microsurgery alone (5.38 +/- 3.23; p = 0.027). Patients who underwent radiosurgery alone were significantly older (67.7 +/- 13.3 years; p = 0.019) than those treated with microsurgery (55.3 +/- 13.7 years) or with both modalities (48.7 +/- 12.8 years). The Karnofsky Performance Scale scores were significantly higher (p < or = 0.05) at follow-up compared with baseline for all three treatment approaches. There was no significant change in the Glasgow Outcome scores before and after treatment.CONCLUSIONS: Microsurgery and radiosurgery can both be used to manage NVCNS tumors with excellent results. When treatment with either modality alone is not reasonable, tumors can be managed effectively with combined micro- and radiosurgery treatment.",Included,0.039892472
342,"Thyroidal radioiodine uptake and thyrotropic potency of the pituitary in a freshwater catfish, Mystus vittatus (Bloch), in response to L-thyroxin, antithyroid drugs, and heavy doses of 131-I",Included,0.04032481
840,Digital computer analysis of neurophysiological data from Biosatellite 3,Included,0.040731125
473,Cognitive problems in aviation psychological studies,Included,0.041122116
1193,Experimental study of the mechanism of local radiation damage to the brain by means of penetration of 99mTc through the hematoencephalic barrier. [Russian],Included,0.042701308
818,Protective properties of chlorocresacine against adverse impact of electromagnetic radiation,Included,0.043494504
920,Helical tomotherapy as a means off delivering scalp-sparing whole brain radiation therapy [1],Included,0.04935177
1197,"Angiographic features, collaterals, and infarct topography of symptomatic occlusive radiation vasculopathy: a case-referent study BACKGROUND AND PURPOSE: Occlusive radiation vasculopathy (ORV) predisposes head-and-neck cancer survivors to ischemic strokes.METHODS: We analyzed the digital subtraction angiography acquired in 96 patients who had first-ever transient ischemic attack or ischemic strokes attributed to ORV. Another age-matched 115 patients who had no radiotherapy but symptomatic high-grade (>70%) carotid stenoses were enrolled as referent subjects. Digital subtraction angiography was performed within 2 months from stroke onset and delineated carotid and vertebrobasilar circulations from aortic arch up to intracranial branches. Two reviewers blinded to group assignment recorded all vascular lesions, collateral status, and infarct pattern.RESULTS: ORV patients had less atherosclerotic risk factors at presentation. In referent patients, high-grade stenoses were mostly focal at the proximal internal carotid artery. In contrast, high-grade ORV lesions diffusely involved the common carotid artery and internal carotid artery and were more frequently bilateral (54% versus 22%), tandem (23% versus 10%), associated with complete occlusion in one or both carotid arteries (30% versus 9%), vertebral artery (VA) steno-occlusions (28% versus 16%), and external carotid artery stenosis (19% versus 5%) (all P<0.05). With comparable rates of vascular anomaly, ORV patients showed more established collateral circulations through leptomeningeal arteries, anterior communicating artery, posterior communicating artery, suboccipital/costocervical artery, and retrograde flow in ophthalmic artery. In terms of infarct topography, the frequencies of cortical or subcortical watershed infarcts were similar in both groups.CONCLUSIONS: ORV angiographic features and corresponding collaterals are distinct from atherosclerotic patterns at initial stroke presentation. Clinical decompensation, despite more extensive collateralization, may precipitate stroke in ORV.",Included,0.09001127
