,titleabstract,decision,prediction
41,"Does Vacuum-assisted Closure Reduce the Risk of Wound Complications in Patients With Lower Extremity Sarcomas Treated With Preoperative Radiation? BACKGROUND: Although preoperative radiation followed by wide local excision yields excellent local control in soft tissue sarcomas, the risk of wound complications is reported to be higher compared with the incidence in patients who were administered postoperative radiation therapy. Vacuum (vac)-assisted closure may improve wound healing, but it is unknown whether vac-assisted closure during soft tissue sarcoma resection may reduce the risk of wound complications or impair local disease control., QUESTIONS/PURPOSES: (1) Does the use of a wound vac application at the time of soft tissue sarcoma resection reduce the risk of developing wound complications after lower extremity sarcoma resection? (2) Is vac-assisted closure associated with an increased risk of local relapse?, METHODS: From 2000 to 2016, 312 patients with stage I to III soft tissue sarcomas were treated. Of these, 123 were treated with preoperative radiation +/- chemotherapy followed by limb-sparing resection based on tumor location, size, grade, histology, and patient age. There was a minimum followup of 12 months. Radiation was delivered generally based on tumor size, grade, superficial versus deep nature, and proximity to neurovascular structures. Chemotherapy was administered in patients < 70 years old with high-grade tumors and tumors > 5 cm. Patient, demographic, and treatment variables, including incisional vac application and wound outcomes, were retrospectively evaluated. Incisional vac-assisted closure took place at the time of primary resection in 32% (46 of 123) of patients. Vac-assisted closure was considered when there was a concern for risk of external contamination such as instances in which fixation of adhesives would be difficult or regions where there was a high risk of contamination. Vac-assisted closure may have also been used in instances with increased wound tension at closure or with heightened concern for shearing on the wound such as buttock wounds. Ten patients were lost to followup, two in the vac group and eight in the non-vac group. Potential factors associated with wound complications were evaluated using Fisher's exact test for univariate analysis and logistic regression for multivariate analysis. Local recurrence-free survival was evaluated using the Kaplan-Meier estimate., RESULTS: After taking into consideration factors such as tumor size, location, age, and patient comorbidities, it was shown that patients who underwent vac-assisted closure were less likely to experience wound complications compared with patients who did not undergo vac-assisted closure (odds ratio, 0.129; 95% confidence interval [CI], 0.041-0.398; p = 0.004). The local control incidence in the entire cohort was 98%. With the numbers available, Kaplan-Meier survivorship free from local recurrence did not differ between patients treated with or without the vac (100% [95% CI, 154.09-154.09] versus 96% [95% CI, 152.21-169.16]; p = 0.211), respectively., CONCLUSIONS: Vac-assisted closure at the time of resection of proximal lower extremity soft tissue sarcomas is associated with a lower risk of wound complications, and its use apparently did not compromise local control. We show that the use of vac-assisted closure may be worth considering in surgeons' attempts to reduce the risk of wound complications among patients with soft tissue sarcomas of the proximal lower extremities., LEVEL OF EVIDENCE: Level III, therapeutic study.",Included,0.053857982
214,"Diagnostic medical radiation in inflammatory bowel disease: Primum non-nocere? Background and Aims Patients with Inflammatory Bowel disease (IBD) are frequently exposed to diagnostic medical radiation for the diagnosis and evaluation of their disease. Despite increasing awareness of the potentially serious downstream effects, few studies have quantified radiation exposure in IBD patients. Methods We conducted a retrospective review of 225 consecutive patients attending IBD clinics at our hospital. Clinical data including demographics, disease characteristics and therapy were obtained from case note and electronic patient record review. All incidences of diagnostic medical radiation from initial diagnosis until 30 June 2010 inclusive were recorded from case note and computerised radiology database system review. The radiation dose for each procedure was obtained from published tables from the Royal College of Radiologists, UK. Effective dose for each procedure was calculated by multiplying this value by the number of procedures during the study period. The sum of doses received was the cumulative effective dose. Results One hundred and two of the 225 IBD patients reviewed were female, 123 were male. The median age was 48 (Range 17-88) and mean disease duration 9.8 years. One hundred and four patients had Crohn's disease, 113 patients had ulcerative colitis and 8 patients had an indeterminate colitis. The mean and median cumulative effective radiation doses were 11.35 mSv and 5.12 mSv respectively. A cumulative radiation dose greater than 10 mSv was seen in 40.9% (92) patients and greater than 25 mSv in 12.9% (29) patients. In 9 patients the cumulative effective dose was greater than 50 mSv. Crohn's disease was associated with a higher cumulative effective dose with exposure exceeding 10 mSv in 60.6%, 25 mSv in 22.1% and 50 mSv in 8.7% patients respectively. CT imaging accounted for 43% and barium studies for 32% of the total cumulative effective dose exposure. Thirty-nine patients had small bowel magnetic resonance (MR) studies as an alternative to ionising radiation in the last 3 years. Conclusions Patients with IBD, particularly those with Crohn's disease are exposed to significant amounts of diagnostic medical radiation in their lifetime. The increased risk of cancer from cumulative radiation coupled with the inherent risk of colorectal malignancy in long standing IBD and the potential for immunomodulator drugs such as azathioprine to increase the risk of cancers (e.g. lymphoma) is of great clinical and public health concern. Clinicians must remain vigilant to these risks when evaluating these patients and radiation exposure should be minimised and when possible alternatives such as intestinal ultrasound and MR imaging should be preferred.",Included,0.05392203
79,"A system for focal intracavitary irradiation of bladder cancer with remote iridium-192 afterloading An afterloading system for remote-control focal intracavitary irradiation of bladder cancer is presented. With 192Ir as radiation source, we demonstrated the practicability of the method in 23 chinchilla rabbits. A system for focal intracavitary irradiation of bladder cancer in humans was developed. A guiding tube with an inflatable balloon led to a reproducible vesical diameter. The intravesical part of the tube was shielded with lead and had a slit for focal radiation exposure. Three variant guiding tubes with different positions of the slit were designed to allow irradiation of any part of the bladder. The application is planned in patients with locally advanced tumors who refuse radical cystectomy or who are medically inoperable.",Included,0.054059852
505,"Radiation-Induced Myocardial Fibrosis in Long-Term Esophageal Cancer Survivors Purpose: Radiation-induced cardiac toxicity is a potential lethal complication. The aim of this study was to assess whether there is a dose-dependent relationship between radiation dose and myocardial fibrosis in patients who received neoadjuvant chemoradiation (nCRT) for esophageal cancer (EC). Methods and Materials: Forty patients with EC treated with a transthoracic esophagectomy with (n = 20) or without (n = 20) nCRT (CROSS study regimen) were included. Cardiovascular magnetic resonance imaging (1.5 Tesla) for left ventricular (LV) function, late gadolinium enhancement, and T1 mapping were performed. Extracellular volume (ECV), as a surrogate for collagen burden, was measured for all LV segments separately. The dose-response relationship between ECV and mean radiation dose per LV myocardial segment was evaluated using a mixed-model analysis. Result(s): Seventeen nCRT and 16 control patients were suitable for analysis. The mean time after treatment was 67.6 +/- 8.1 (nCRT) and 122 +/- 35 (controls) months (P = .02). In nCRT patients, we found a significantly higher mean global ECV of 28.2% compared with 24.0% in the controls (P < .001). After nCRT, LV myocardial segments with elevated ECV had received significantly higher radiation doses. In addition, a linear dose-effect relation was found with a 0.136% point increase of ECV for each Gy (P < .001). There were no differences in LV function measures and late gadolinium enhancement between both groups. Conclusion(s): Myocardial ECV was significantly higher in long-term EC survivors after nCRT compared with surgery only. Moreover, this ECV increase was linear with the radiation dose per LV segment, indicating radiation-induced myocardial fibrosis.Copyright © 2021 The Author(s)",Included,0.056044452
44,"Risk evaluation of diagnostic x-ray examinations of the chest Mortality risk factors for individual organs for radiation-induced fatal malignancies were derived from epidemiological studies. A method to express the mortality risk due to diagnostic X-ray examinations of the chest in a single parameter, the somatically effective dose, is demonstrated. An estimate of the collective effective dose and the number of fatal malignancies as well as a calculation of the monies which could be justifiably spent in reducing the collective effective dose and hence the number of fatal malignancies by a shift from photofluorography to ""full size"" radiography will be given.",Included,0.056269
111,"Preclinical studies with the Faure high energy neutron facility: response of pig skin to fractionated doses of fast neutrons (66 MeVp----Be) The early and late responses of pig skin to fractionated doses of both unfiltered and filtered (i.e. hardened) neutrons using the Faure neutron therapy facility (66 MeVp----Be) were determined and compared with those following fractionated doses with 60Co gamma-rays. Dose-effect curves for the quantal responses of moist desquamation (early epithelial response) and dermal necrosis (late response) were fitted by probit analysis and ED50 values obtained. For a neutron fractionation scheme comprised of 12 fractions in 26 days, and using an unfiltered beam, the ED50 values for moist desquamation and dermal necrosis were 18.67 +/- 2.22 and 22.25 +/- 0.48 Gy, respectively, whereas in the case of the filtered beam, the corresponding ED50 values were 24.78 +/- 1.44 and 23.30 +/- 0.47 Gy. In order to provide a comparison, the values for 24 fractions of 60Co gamma-rays given in 39 days (a clinical protocol used in the Groote Schuur Hospital) were 74.02 +/- 2.92 and 66.72 +/- 1.93 Gy for moist desquamation and dermal necrosis, respectively. For the unfiltered beam, values for the comparative biological effectiveness (CBE) were 3.96 and 3.00 for the early and late skin response, respectively. The corresponding CBE values were for the filtered beam 2.99 and 2.86. These results for the Faure neutron therapy facility can be extrapolated to the human situation with a high degree of confidence, so that the neutron dose which would yield acceptable skin damage in patients may be determined using the data presented here.",Included,0.1124033
1136,"Radiation-induced malignancies after intensity-modulated versus conventional mediastinal radiotherapy in a small animal model A long-standing hypothesis in radiotherapy is that intensity-modulated radiotherapy (IMRT) increases the risk of second cancer due to low-dose exposure of large volumes of normal tissue. Therefore, young patients are still treated with conventional techniques rather than with modern IMRT. We challenged this hypothesis in first-of-its-kind experiments using an animal model. Cancer-prone Tp53+/C273X knockout rats received mediastinal irradiation with 3x5 or 3x8Gy using volumetric-modulated arc therapy (VMAT, an advanced IMRT) or conventional anterior-posterior/posterior-anterior (AP/PA) beams using non-irradiated rats as controls (n=15/group, ntotal=90). Tumors were assigned to volumes receiving 90-107%, 50-90%, 5-50%, and <5% of the target dose and characterized by histology and loss-of-heterozygosity (LOH). Irradiated rats predominantly developed lymphomas and sarcomas in areas receiving 50-107% (n=26) rather than 5-50% (n=7) of the target dose. Latency was significantly shortened only after 3x8Gy vs. controls (p<0.0001). The frequency (14/28 vs. 19/29; p=0.29) and latency (218 vs. 189 days; p=0.17) of radiation-associated tumors were similar after VMAT vs. AP/PA. LOH was strongly associated with sarcoma but not with treatment. The results do not support the hypothesis that IMRT increases the risk of second cancer. Thus the current practice of withholding dose-sparing IMRT from young patients may need to be re-evaluated.",Included,0.17756815
836,"The risk of cataractogenesis after gamma knife radiosurgery: a nationwide population based case-control study BACKGROUND: Medical radiation is considered a factor responsible for cataractogenesis. However, the incidence of this ophthalmologic complication resulting from gamma knife radiosurgery (GKRS) has not yet been reported. The present study aimed to determine the risk of cataractogenesis associated with radiation exposure from GKRS., METHODS: This study used information from a random sample of one million persons enrolled in the nationally representative Taiwan National Health Insurance Research Database. The GK group consisted of patients who underwent GKRS between 2000 and 2009. The non-GK group was composed of subjects who had never undergone GKRS, but who were matched with the case group for time of enrollment, age, sex, history of coronary artery disease, hypertension, and diabetes., RESULTS: There were 277 patients in the GK group and 2770 matched subjects in the non-GK group. The GK group had a higher overall incidence of cataracts (10.11% vs. 7.26%; crude hazard ratio [cHR], 1.59; 95% CI, 1.07-2.36; adjusted hazard ratio [aHR], 1.25; 95% CI, 0.82-1.90) than the non-GK group. Patients who had undergone computed tomography and/or cerebral angiography (CT/angio) studies had a higher risk of developing cataracts than those who did not (10.82% vs. 6.64%; cHR, 1.74; 95% CI, 1.31-2.30; aHR, 1.65; 95% CI, 1.22-2.23). The age group between 30 and 50 years had the highest risk of cataractogenesis in both the GK and CT/angio groups (cHR, 3.50; 95% CI, 1.58-7.72; aHR, 2.43; 95% CI, 1.02-5.81; cHR, 2.96; 95% CI, 1.47-5.99; aHR, 2.27; 95% CI, 1.05-4.93, respectively)., CONCLUSIONS: Radiation exposure due to GKRS and CT/angio study may be independently associated with increased risk of cataractogenesis. We suggest routine dosimetry measurement of eye lens and proper protection for patients with benign lesions during GKRS. Regular follow-up imaging studies should avoid the use of CT/angio, and particular care should be taken in the 30-50-year-old age group, due to their significantly increased risk of cataract formation.",Included,0.18455364
684,"Globus fixus as a rare complication to orbitotomy, irradiation of lid tumours or plastic re-construction of lids",Included,0.31053677
699,"Gamma irradiation. An effective procedure for bone banks, but does it make sense from an osteobiological perspective? BACKGROUND: Bone grafts promote bone healing by supplying a three-dimensional structure that supports bone ingrowth. Autologous bone therefore still remains the ""gold standard"" for grafts. Unfortunately, autologous bone grafts are associated with an increased morbidity. In order to avoid such problems, intensive research has been carried out on alternative materials such as allogeneic bone. However, its use is dependent on bone banks and its availability is limited. Gamma irradiation is now becoming established as a procedure for inactivating bacteria, fungal spores and viruses. Its effects on the biomechanical properties of bone have been analyzed in numerous studies. However, the current literature provides little information as to the effects of gamma sterilization on the osteobiology of allogeneic bone grafts., PURPOSE: The purpose of this study was to evaluate the effect of gamma-sterilized bone grafts on immunocompetent cells by an in vitro model (a culture of human bone marrow cells)., METHODS: We decided to use the model of human bone marrow cells in culture for the in vitro analysis because the physiological conditions in the human body can best be simulated in this model and the observed reactions are applicable to humans., RESULTS AND INTERPRETATION: In sum, we found a maximum immune response in gamma-irradiated bone grafts, which, interpreted as a sole result, must be seen as a negative biological effect. However, in view of the good clinical results for gamma-sterilized bone grafts other influences would seem to be the determining factors in clinical outcome. Further research is needed to gain a more exact understanding of these factors.",Included,0.38144004
