,titleabstract,decision,prediction
647,"Irradiation induces glioblastoma cell senescence and senescence-associated secretory phenotype Glioblastoma multiforme (GBM) is one of the most aggressive and fatal primary brain tumors in humans. The standard therapy for the treatment of GBM is surgical resection, followed by radiotherapy and/or chemotherapy. However, the frequency of tumor recurrence in GBM patients is very high, and the survival rate remains poor. Delineating the mechanisms of GBM recurrence is essential for therapeutic advances. Here, we demonstrate that irradiation rendered 17-20 % of GBM cells dead, but resulted in 60-80 % of GBM cells growth-arrested with increases in senescence markers, such as senescence-associated beta-galactosidase-positive cells, H3K9me3-positive cells, and p53-p21(CIP1)-positive cells. Moreover, irradiation induced expression of senescence-associated secretory phenotype (SASP) mRNAs and NFkappaB transcriptional activity in GBM cells. Strikingly, compared to injection of non-irradiated GBM cells into immune-deficient mice, the co-injection of irradiated and non-irradiated GBM cells resulted in faster growth of tumors with the histological features of human GBM. Taken together, our findings suggest that the increases in senescent cells and SASP in GBM cells after irradiation is likely one of main reasons for tumor recurrence in post-radiotherapy GBM patients.",Excluded,0.99166393
481,"Biophysical Modeling of In Vivo Glioma Response After Whole-Brain Radiation Therapy in a Murine Model of Brain Cancer PURPOSE: To develop and investigate a set of biophysical models based on a mechanically coupled reaction-diffusion model of the spatiotemporal evolution of tumor growth after radiation therapy.METHODS AND MATERIALS: Post-radiation therapy response is modeled using a cell death model (M<sub>d</sub>), a reduced proliferation rate model (M<sub>p</sub>), and cell death and reduced proliferation model (M<sub>dp</sub>). To evaluate each model, rats (n = 12) with C6 gliomas were imaged with diffusion-weighted magnetic resonance imaging (MRI) and contrast-enhanced MRI at 7 time points over 2 weeks. Rats received either 20 or 40 Gy between the third and fourth imaging time point. Diffusion-weighted MRI was used to estimate tumor cell number within enhancing regions in contrast-enhanced MRI data. Each model was fit to the spatiotemporal evolution of tumor cell number from time point 1 to time point 5 to estimate model parameters. The estimated model parameters were then used to predict tumor growth at the final 2 imaging time points. The model prediction was evaluated by calculating the error in tumor volume estimates, average surface distance, and voxel-based cell number.RESULTS: For both the rats treated with either 20 or 40 Gy, significantly lower error in tumor volume, average surface distance, and voxel-based cell number was observed for the M<sub>dp</sub> and M<sub>p</sub> models compared with the M<sub>d</sub> model. The M<sub>dp</sub> model fit, however, had significantly lower sum squared error compared with the M<sub>p</sub> and M<sub>d</sub> models.CONCLUSIONS: The results of this study indicate that for both doses, the M<sub>p</sub> and M<sub>dp</sub> models result in accurate predictions of tumor growth, whereas the M<sub>d</sub> model poorly describes response to radiation therapy.",Excluded,0.99165547
551,"Effects of lazaroid U-74389g liposomes in a glioblastoma mouse model BACKGROUND:LAZis a 21-aminosteroid that has radioprotective effects against radiation-induced lipid peroxidation. Also antiproliferative effects have been reported against glioblastoma cell lines. DESIGN/METHODS: LAZ PEGylated liposomes (Lipo G) were developed at the University of Houston.. Glioblastoma cell line U87-expressing firefly luciferase reporter gene (100,000 cells in 2 mL) was injected intracranially in each SCID mouse. There were 4 treatment groups (n = 8-9, each): brain model (M) without treatment (control), radiation 2Gy weekly (M + R), LipoGat 5 mug/kg dose intraperitoneally twice per week (M + L) and radiation with LipoG(M + R + L). Treatment lasted three weeks. Tumor size was monitored using bioluminescence imaging (BLI), in each mouse. Mice were sacrificed after 3 weeks. Brain was harvested. Lipid peroxidation of brain tissues was quantified by measuring malondialdehyde (MDA) as a surrogate biomarker. Survival was evaluated using Kaplan Meier analysis at P= 0.05. RESULT(S): BLI intensity was 4002.03+/-1737.67, 2034+/-737.72, 1387.36+/-684.53 and 2498.89+/-2521.32 % for M, M + R, M+ L and M + R + L, respectively. Tumor size of the M+ L group was reduced by 65% compared to control. There was no significant difference in tumor size of radiated groups compared to control group.MDAbrain concentration inM+ L andM+ R + L groups was significantly less than in M+ R group (8.27+/-0.78 and 10.37+/- 3.30 muM/gm vs. 23.09+/- 3.79 muM/gm). The survival mean was 22.67, 25.33, 25.22 and 27.13 days for M, M+ R, M + R + L and M + L groups, respectively. Mean survival of LAZ treated groups (M + L and M + R + L) was significantly longer than that of the control group. CONCLUSION(S): LAZ liposomal formulations reduced tumor growth by 65%. LAZ also protected brain tissue from radiation-induced lipid peroxidation by reducing MDA concentration by 50%. These provocative data warrant further investigation of LAZ as a radiation protectant and chemotherapeutic agent.",Excluded,0.9916285
281,"Ataxia-telangiectasia mutated is not required for p53 induction and apoptosis in irradiated epithelial tissues The ataxia-telangiectasia mutated (Atm) protein kinase is a central regulator of the cellular response to DNA damage. Although Atm can regulate p53, it is not known if this Atm function varies between tissues. Previous studies showed that the induction of p53 and apoptosis by whole-body ionizing radiation varies greatly between tissue and tumor types, so here we asked if Atm also had a tissue-specific role in the ionizing radiation response. Irradiated Atm-null mice showed impaired p53 induction and apoptosis in thymus, spleen, and brain. In contrast, radiation-induced p53, apoptosis, phosphorylation of Chk2, and G(2)-M cell cycle arrest were slightly delayed in Atm(-/-) epithelial cells of the small intestine but reached wild-type levels by 4 h. Radiation-induced p53 and apoptosis in Atm(-/-) hair follicle epithelial cells were not impaired at any of the time points examined. Thus, Atm is essential for radiation-induced apoptosis in lymphoid tissues but is largely dispensable in epithelial cells. This indicates that marked differences in DNA damage signaling pathways exist between tissues, which could explain some of the tissue-specific phenotypes, especially tumor suppression, associated with Atm deficiency.",Excluded,0.9916276
415,"Behavioral effects in mice of postnatal exposure to low-doses of 137-cesium and bisphenol A Bisphenol A (BPA) is the most important plasticizer used in many household products such as polycarbonate plastics or epoxy resins. Public and scientific concerns exist regarding the possibility that the neonatal exposure to BPA may contribute to neurobehavioral disorders. On the other hand, there is little information on the effects of low doses of ionizing radiation during critical phases of postnatal brain development, as well as the combination of radiation and environmental chemicals. In this study, C57BL/6J mice were exposed to low doses of internal radiation ((137)Cs), and/or BPA on postnatal day 10 (PND10). At the age of two months, animals were submitted to several tests to assess anxiety, activity, learning, and memory. Results showed that exposure to (137)Cs, alone or in combination with BPA, increased the anxiety-like of the animals without changing the activity levels. Animals exposed to (137)Cs showed impaired learning, and spatial memory, an impairment that was not observed in the groups co-exposed to BPA.",Excluded,0.99162537
772,"Angiographic, hemodynamic, and histological changes in an animal model of brain arteriovenous malformations treated with Gamma Knife radiosurgery Object Brain arteriovenous malformations (AVMs) are a major cause of stroke. Many AVMs are effectively obliterated by stereotactic radiosurgery, but such treatment for lesions larger than 3 cm is not as effective. Understanding the responses to radiosurgery may lead to new biological enhancements to this treatment modality. The aim of the present study was to investigate the hemodynamic, morphological, and histological effects of Gamma Knife surgery (GKS) in an animal model of brain AVM. Methods An arteriovenous fistula was created by anastomosing the left external jugular vein to the side of the common carotid artery in 64 male Sprague-Dawley rats (weight 345 +/- 8.8 g). Six weeks after AVM creation, 32 rats were treated with a single dose of GKS (20 Gy); 32 animals received sham radiation. Eight irradiated and 8 control animals were studied at each specified time point (1, 3, 6, and 12 weeks) for hemodynamic, morphological, and histological characterization. Results Two AVMs showed partial angiographic obliteration at 6 weeks. Angiography revealed complete obliteration in 3 irradiated rats at 12 weeks. Blood flow in the ipsilateral proximal carotid artery (p < 0.001) and arterialized jugular vein (p < 0.05) was significantly lower in the irradiated group than in the control group. The arterialized vein's external diameter was significantly smaller in GKS-treated animals at 6 (p < 0.05) and 12 (p < 0.001) weeks. Histological changes included subendothelial cellular proliferation and luminal narrowing in GKS-treated animals. Neither luminal obliteration nor thrombus formation was identified at any of the time points in either irradiated or nonirradiated animals. Conclusions GKS produced morphological, angiographic, and histological changes in the model of AVM as early as 6 weeks after treatment. These results support the use of this model for studying methods to enhance radiation response in AVMs. Copyright © AANS, 2015.",Excluded,0.99162406
821,"Comparison of tumour age response to radiation for cells derived from tissue culture or solid tumours Direct comparison of the cell age of 9L and KHT tumour cells derived either from tissue culture or solid tumours was achieved. Cells from dissociated KHT and 9L tumours (the latter implanted either subcutaneously or intracerebrally) and cells from tissue culture were separated into homogenous sized populations by centrifugal elutriation. In both tumour models these homogeneous sized populations correspond to populations enriched at different stages of the cell cycle. The survival of these elutriated cell populations was measured after a single dose of Cs-137 gamma rays. For cells isolated from 9L solid tumours, there was little variation in radiosensitivity throughout the cell cycle; however, a very small but significant increase in resistance was found in late G<inf>1</inf> cells. This lack of a large variation in radiosensitivity through the cell cycle for 9L cells from solid tumours also was seen in 9L cells growing in monolayer tissue culture. When similar experiments were performed using the KHT sarcoma tumour model, the results showed that KHT cells in vitro exhibited a fairly conventional increase in radioresistance in both mid G<inf>1</inf> and late S. However, the cell age response of KHT cells from solid tumours was different; particularly in the late S and G<inf>2</inf> + M phases. These data demonstrate that direct extrapolation of in vitro cell age responses to the in situ situation may not always be valid.",Excluded,0.9916141
409,"Characterisation of an allosteric modulatory protein associated with alpha-[3H]amino-3-hydroxy-5-methylisoxazolepropionate binding sites in chick telencephalon: effects of high-energy radiation and detergent solubilisation alpha-[3H]Amino-3-hydroxy-5-methylisoxazolepropionate ([3H]AMPA) binds to 1-day-old chick telencephalon membranes with KD and Bmax values of 138 nM and 2.56 pmol/mg of protein, respectively. High-energy radiation bombardment of intact frozen telencephalon resulted in a biphasic inactivation curve for [3H]AMPA binding. At a 5.8-Mrad radiation dose, the affinity of [3H]AMPA binding was increased (54 nM), but there was no apparent alteration in the Bmax value (2.76 pmol/mg of protein). We attribute this phenomenon to the inactivation of a high molecular weight modulatory protein that down-regulates the affinity of [3H]AMPA binding. The estimated molecular masses of the AMPA binding site and of the modulatory component were 59 and 108 kDa, respectively. Solubilisation with n-octyl-beta-glucopyranoside resulted in an increase in the Bmax (4.7 pmol/mg of protein) with no pronounced alteration in the affinity (109 nM) of [3H]AMPA binding. However, the solubilisation-induced increase in Bmax did not occur in telencephalon irradiated before solubilisation. In contrast, the increase in affinity induced by radiation treatment was still detected in solubilised extracts. These results suggest that the number and affinity of [3H]AMPA sites in chick telencephalon are closely regulated and that the modulatory systems involved are affected by both irradiation and solubilisation.",Excluded,0.9916114
1006,"Ionizing radiation alters the expression of multifunctional immune-modulatory protein HLA-E in glioblastoma cells lines: An unrecognized effect of radiation therapy? Background: Immune-modulatory proteins HLA-G and HLA-E were originally thought to be restricted to the protection of the fetus from maternal allorecognition. Now they are known for multiple immune-regulatory functions. We already described production of immune-modulatory molecules HLA-G and HLA-E by both microglial cells (Kren, L. et al., J Neuroimmunol 2010) and neoplastic cells (Kren, L. et al. Neuropathology 2011). We described the unexpected positive correlation of HLA-E expression by neoplastic cells in glioblastoma (GB) with the length of survival, which we hypothetized could be attributable to subsequent therapeutic modalities. Therefore, we decided to analyse the expression of HLA-G and HLA-E in three GB cell lines before and after the impact of ionizing radiation. Design(s): We used three GB cell lines: T 98G, A172 and U 87MG. The expression of HLA-G and HLA-E was assessed before application of ionizing radiation (0-2-5-10-15- 20 Gy) and then was analysed again 24h and 72 h after radiation. HLA-G and HLA-E antigens were analysed flow-cytometrically. Result(s): The expression of both HLA-G and HLA-E by all three cell lines of GB was elevated significantly after irradiation, expecially expression of HLA-E in the line T 98G. (Graph Presented) Conclusion(s): We revealed that expression of HLA-G and HLA-E in GB cell lines alters significantly after the impact of ionizing radiation. This finding may represent a new, unrecognized pathway of the effect of ionizing radiation in cancer therapy. In GB, namely, HLA-E may function, in its elevated levels, as a ligand for activating receptor CD94/NKG2C, therefore mediating increased lysis of tumor cells.",Excluded,0.9916046
768,"Multi-component diffusion characterization of radiation-induced white matter damage PURPOSE: We used multi-b-value diffusion models to characterize microstructural white matter changes after brain radiation into fast and slow components, in order to better understand the pathophysiology of radiation-induced tissue damage.METHODS: Fourteen patients were included in this retrospective analysis with imaging prior to, and at 1, 4-5, and 9-10 months after radiotherapy (RT). Diffusion signal decay within brain white matter was fit to a biexponential model to separate changes within the slow and fast components. Linear mixed-effects models were used to obtain estimates of the effect of radiation dose and time on the model parameters.RESULTS: We found an increase of 0.11 x 10<sup>-4</sup> and 0.14 x 10<sup>-4</sup> mm<sup>2</sup> /s in the fast diffusion coefficient per unit dose-time (Gy-month) in the longitudinal and transverse directions, respectively. By contrast, the longitudinal slow diffusion coefficient decreased independently of dose, by 0.18 x 10<sup>-4</sup> , 0.16 x 10<sup>-4</sup> , and 0.098 x 10<sup>-4</sup> mm<sup>2</sup> /s at 1, 4, and 9 months post-RT, respectively.CONCLUSIONS: Radiation-induced white matter changes in the first year following RT are driven by dose-dependent increases in the fast component and dose-independent decreases in the slow component.",Excluded,0.99160343
