,titleabstract,decision,prediction
138,"A system for focal intracavitary irradiation of bladder cancer with remote iridium-192 afterloading An afterloading system for remote-control focal intracavitary irradiation of bladder cancer is presented. With 192Ir as radiation source, we demonstrated the practicability of the method in 23 chinchilla rabbits. A system for focal intracavitary irradiation of bladder cancer in humans was developed. A guiding tube with an inflatable balloon led to a reproducible vesical diameter. The intravesical part of the tube was shielded with lead and had a slit for focal radiation exposure. Three variant guiding tubes with different positions of the slit were designed to allow irradiation of any part of the bladder. The application is planned in patients with locally advanced tumors who refuse radical cystectomy or who are medically inoperable.",Included,0.2969129
567,"The maximum tolerated dose of gamma radiation to the optic nerve during gamma knife radiosurgery in an animal study BACKGROUND: The safety of gamma knife radiosurgery should be considered when treating pituitary adenomas., OBJECTIVES: To determine the maximum tolerated dose of radiation delivered by gamma knife radiosurgery to optic nerves., METHODS: An animal model designed to establish prolonged balloon compression of the optic chiasm and parasellar region was developed to mimic the optic nerve compression caused by pituitary adenomas. Twenty cats underwent surgery to place a balloon for compression effect and 20 cats in a sham operation group received microsurgery without any treatment. The effects of gamma knife irradiation at 10-13 Gy on normal (sham operation group) and compressed (optic nerve compression group) optic nerves were investigated by pattern visual evoked potential examination and histopathology., RESULTS: Gamma knife radiosurgery at 10 Gy had almost no effect. At 11 Gy, P100 latency was significantly prolonged and P100 amplitude was significantly decreased in compressed optic nerves, but there was little change in the normal optic nerves. Doses of 11 Gy and higher induced significant electrophysiological variations and degeneration of the myelin sheath and axons in both normal and compressed optic nerves., CONCLUSIONS: Compressed optic nerves are more sensitive to gamma knife radiosurgery than normal optic nerves. The minimum dose of gamma knife radiosurgery that causes radiation injury in normal optic nerves is 12 Gy; however, the minimum dose is 11 Gy in compressed optic nerves. Copyright © 2013 S. Karger AG, Basel.",Included,0.2969908
72,"Radiation therapy in the treatment of partially resected meningiomas To address the question of whether radiation therapy is beneficial in the management of partially resected meningiomas, we reviewed the records of all patients admitted to the University of California, San Francisco, between 1968 and 1978 who had a diagnosis of intracranial meningioma. The patients were divided into three groups: 51 patients had gross total resection and did not receive radiation therapy, 30 patients had subtotal resection and no radiation therapy, and 54 patients had subtotal resection followed by radiation therapy. The subtotal resection groups were similar in average age, male:female ratio, and tumor location, which allowed a valid comparison of the effects of irradiation. The recurrence rate in the total resection group was 4% (2 of 51 patients). Among patients in the subtotal resection groups, 60% of nonirradiated patients had a recurrence, compared with only 32% of the irradiated patients. The median time to recurrence was significantly longer in the irradiated group than in the nonirradiated group (125 vs. 66 months, P less than 0.05). There was no complication related to irradiation. These results provide convincing evidence that radiation therapy is beneficial in the treatment of partially resected meningiomas.",Included,0.29844013
12,"Initial evaluation of safety of wide-field irradiation in the treatment of hematopoietic neoplasia in the cat Localized radiation therapy is well tolerated in cats with confined tumors; however, the use of wide-field radiation therapy to treat disseminated neoplasia has not been evaluated systematically in this species. Wide-field external beam radiation therapy, which we define as irradiation of cranial or caudal halves of the body either individually or sequentially, was undertaken as an experimental option to treat cats with either chemotherapy-refractory or naive hematopoietic neoplasia considered to have a poor prognosis. Fifteen cats with hematopoietic malignancies received wide-field external beam radiation therapy between 2003 and 2006. Cats received 8Gy delivered in 4Gy fractions with 60Co photons. Treatment-related toxicity was scored according to criteria established by the Veterinary Cooperative Oncology Group. Animals without preexisting abnormalities on hemograms exhibited no or mild (Grade 1 or 2) hematopoietic toxicity. Although most cats (14 of 15) had preexisting gastrointestinal (GI) signs, these signs were stable (29%) or improved (42%) following irradiation. Worsening GI signs following irradiation occurred transiently in two cats and in association with progressive disease in two others. No pulmonary, renal, hepatic, or dermatologic toxicities were detected. In summary, wide-field external beam radiation therapy can be administered safely to, and may provide therapeutic benefit for, cats with disseminated hematopoietic neoplasia. © 2010 Veterinary Radiology & Ultrasound.",Included,0.3005653
529,"Radiation-Induced Myocardial Fibrosis in Long-Term Esophageal Cancer Survivors Purpose: Radiation-induced cardiac toxicity is a potential lethal complication. The aim of this study was to assess whether there is a dose-dependent relationship between radiation dose and myocardial fibrosis in patients who received neoadjuvant chemoradiation (nCRT) for esophageal cancer (EC). Methods and Materials: Forty patients with EC treated with a transthoracic esophagectomy with (n = 20) or without (n = 20) nCRT (CROSS study regimen) were included. Cardiovascular magnetic resonance imaging (1.5 Tesla) for left ventricular (LV) function, late gadolinium enhancement, and T1 mapping were performed. Extracellular volume (ECV), as a surrogate for collagen burden, was measured for all LV segments separately. The dose-response relationship between ECV and mean radiation dose per LV myocardial segment was evaluated using a mixed-model analysis. Result(s): Seventeen nCRT and 16 control patients were suitable for analysis. The mean time after treatment was 67.6 +/- 8.1 (nCRT) and 122 +/- 35 (controls) months (P = .02). In nCRT patients, we found a significantly higher mean global ECV of 28.2% compared with 24.0% in the controls (P < .001). After nCRT, LV myocardial segments with elevated ECV had received significantly higher radiation doses. In addition, a linear dose-effect relation was found with a 0.136% point increase of ECV for each Gy (P < .001). There were no differences in LV function measures and late gadolinium enhancement between both groups. Conclusion(s): Myocardial ECV was significantly higher in long-term EC survivors after nCRT compared with surgery only. Moreover, this ECV increase was linear with the radiation dose per LV segment, indicating radiation-induced myocardial fibrosis.Copyright © 2021 The Author(s)",Included,0.3087271
255,"The morphologic effects of radiation administered therapeutically for intracranial gliomas: a postmortem study of 25 cases To investigate the pathologic consequences of therapeutic radiation, this morphologic study evaluated the brains of 25 patients with intracranial gliomas treated both with and without this form of therapy. Although beneficial effects such as the retardation of tumor growth were evident in these studies, among the seventeen patients who received from 5000--6000 rads for malignant gliomas, four developed ""late delayed"" radiation necrosis. The strong predilection of this tissue response for the white matter adjacent to the neoplasm suggests a local sensitivity which may have been engendered or enhanced by cerebral edema. A fifth case disclosed focal demyelination in the mid-brain suggesting ""early delayed"" radiation necrosis, and an additional case had distinctive foci of necrosis within the brain stem. Changes of diffuse cerebral edema were noted in many of the radiated brains. It is concluded that radiation therapy in commonly employed dosages for malignant gliomas carries a risk of injury to surrounding cerebral tissues.",Included,0.31368947
834,"[Immediate effects of irradiation of the orofacial area on the pH of salivary lactobacilli] pH and salivary lactobacilli were analysed in 22 healthy individuals and 34 patients with cancer tumors of the oral or oropharyngeal regions before and during irradiation therapy. The findings revealed in cancer patients before radiotherapy, that pH and lactobacilli were significantly lower than those in non cancer control subjects. During irradiation therapy, pH and lactobacilli were not significantly altered. No significant difference was found between patients cured by chemotherapy before radiotherapy and patients treated only by irradiations. However, pH is modified by teeth: toothless patients ph and toothed patients pH change in opposite direction.",Included,0.31822
10,"Decrease of respiratory burst in neutrophils of patients with ankylosing spondylitis by combined radon-hyperthermia treatment OBJECTIVE: To define the respiratory burst activity of neutrophils, the total anti-oxidative status of plasma, and the parameters of systemic inflammation in patients with ankylosing spondylitis (AS) before and after a combined radon-hyperthermia treatment in the thermal tunnels of Bockstein-Bad Gastein in Austria., METHODS: In 20 patients with AS the effects of a total of 15 hours of radon-hyperthermia-treatment spread over a period of three weeks were studied. The respiratory burst activity of neutrophils was measured fluorometrically using dichlorofluorescein diacetate, the total anti-oxidant status was measured using azinodiethyl-benzthiazoline-sulphonate, and inflammation parameters were determined by routine laboratory assays., RESULTS: Before treatment, the basal neutrophil respiratory burst in patients (n = 20) was 409 +/- 62 fluorescence arbitrary units (AU; mean +/- SEM) and 359 +/- 37 AU in controls (n = 9; p > 0.5); the stimulated respiratory burst (fMet-Leu-Phe, 10(-6) M) was 1,027 +/- 133 AU in patients and 1,152 +/- 218 AU in controls (p > 0.5). After treatment, the basal neutrophil respiratory burst in patients (n = 19) was 137 +/- 16 and in controls it was 174 +/- 35 AU (n = 8; p > 0.1); the stimulated respiratory burst was 670 +/- 66 and 1,305 +/- 82 AU, in patients and controls respectively (p < 0.001). No effects of treatment on the total anti-oxidant status of the plasma or on the parameters of inflammation were detected., CONCLUSION: Combined radon-hyperthermia treatment reduces the respiratory burst activity of the blood circulating neutrophils in patients with AS. If respiratory burst activity from the neutrophils plays a role in the pathophysiology of ankylosing spondylitis, the observed reduction may be related to the beneficial effects of radon-hyperthermia treatment.",Included,0.31922063
167,"Preclinical studies with the Faure high energy neutron facility: response of pig skin to fractionated doses of fast neutrons (66 MeVp----Be) The early and late responses of pig skin to fractionated doses of both unfiltered and filtered (i.e. hardened) neutrons using the Faure neutron therapy facility (66 MeVp----Be) were determined and compared with those following fractionated doses with 60Co gamma-rays. Dose-effect curves for the quantal responses of moist desquamation (early epithelial response) and dermal necrosis (late response) were fitted by probit analysis and ED50 values obtained. For a neutron fractionation scheme comprised of 12 fractions in 26 days, and using an unfiltered beam, the ED50 values for moist desquamation and dermal necrosis were 18.67 +/- 2.22 and 22.25 +/- 0.48 Gy, respectively, whereas in the case of the filtered beam, the corresponding ED50 values were 24.78 +/- 1.44 and 23.30 +/- 0.47 Gy. In order to provide a comparison, the values for 24 fractions of 60Co gamma-rays given in 39 days (a clinical protocol used in the Groote Schuur Hospital) were 74.02 +/- 2.92 and 66.72 +/- 1.93 Gy for moist desquamation and dermal necrosis, respectively. For the unfiltered beam, values for the comparative biological effectiveness (CBE) were 3.96 and 3.00 for the early and late skin response, respectively. The corresponding CBE values were for the filtered beam 2.99 and 2.86. These results for the Faure neutron therapy facility can be extrapolated to the human situation with a high degree of confidence, so that the neutron dose which would yield acceptable skin damage in patients may be determined using the data presented here.",Included,0.31990921
0,"Toxicity Related to Radiotherapy Dose and Targeting Strategy: A Pooled Analysis of Cooperative Group Trials of Combined Modality Therapy for Locally Advanced Non-Small Cell Lung Cancer OBJECTIVE: Concurrent chemoradiotherapy (CRT) was the standard treatment for locally advanced NSCLC (LA-NSCLC). This study was performed to examine thoracic radiotherapy (TRT) parameters and their impact on adverse events (AEs)., METHODS: We collected individual patient data from 3600 patients with LA-NSCLC who participated in 16 cooperative group trials of concurrent CRT. The TRT parameters examined included field design strategy (elective nodal irradiation [ENI] versus involved-field [IF] TRT [IF-TRT]) and TRT dose (60 Gy versus >=60 Gy). The primary end point of this analysis was the occurrence of AEs. ORs for AEs were calculated with univariable and multivariable logistic models., RESULTS: TRT doses ranged from 60 to 74 Gy. ENI was not associated with more grade 3 or higher AEs than IF-TRT was (multivariable OR = 0.77, 95% confidence interval [CI]: 0.543-1.102, p = 0.1545). Doses higher than 60 Gy (high-dose TRT) were associated with significantly more grade 3 or higher AEs (multivariable OR = 1.82, 95% CI: 1.501-2.203, p < 0.0001). In contrast, ENI was associated with significantly more grade 4 or higher AEs (multivariable OR = 1.33, 95% CI: 1.035-1.709, p = 0.0258). Doses higher than 60 Gy were also associated with more grade 4 or higher AEs (multivariate OR = 1.42, 95% CI: 1.191-1.700, p = 0.0001). Grade 5 AEs plus treatment-related deaths were more frequent with higher-dose TRT (p = 0.0012) but not ENI (p = 0.099)., CONCLUSIONS: For patients with LA-NSCLC treated with concurrent CRT, IF-TRT was not associated with the overall risk of grade 3 or higher AEs but was associated with significantly fewer grade 4 or higher AEs than ENI TRT. This is likely the result of irradiation of a lesser amount of adjacent critical normal tissue. Higher TRT doses were associated significantly with grade 3 or higher and grade 4 or higher AEs. On the basis of these findings and our prior report on survival, CRT using IF-TRT and 60 Gy (conventionally fractionated) were associated with more favorable patient survival and less toxicity than was the use of ENI or higher radiotherapy doses. Copyright © 2018 International Association for the Study of Lung Cancer. Published by Elsevier Inc. All rights reserved.",Included,0.32118422
