,titleabstract,decision,prediction
44,"Risk evaluation of diagnostic x-ray examinations of the chest Mortality risk factors for individual organs for radiation-induced fatal malignancies were derived from epidemiological studies. A method to express the mortality risk due to diagnostic X-ray examinations of the chest in a single parameter, the somatically effective dose, is demonstrated. An estimate of the collective effective dose and the number of fatal malignancies as well as a calculation of the monies which could be justifiably spent in reducing the collective effective dose and hence the number of fatal malignancies by a shift from photofluorography to ""full size"" radiography will be given.",Included,0.30724594
79,"A system for focal intracavitary irradiation of bladder cancer with remote iridium-192 afterloading An afterloading system for remote-control focal intracavitary irradiation of bladder cancer is presented. With 192Ir as radiation source, we demonstrated the practicability of the method in 23 chinchilla rabbits. A system for focal intracavitary irradiation of bladder cancer in humans was developed. A guiding tube with an inflatable balloon led to a reproducible vesical diameter. The intravesical part of the tube was shielded with lead and had a slit for focal radiation exposure. Three variant guiding tubes with different positions of the slit were designed to allow irradiation of any part of the bladder. The application is planned in patients with locally advanced tumors who refuse radical cystectomy or who are medically inoperable.",Included,0.30763504
505,"Radiation-Induced Myocardial Fibrosis in Long-Term Esophageal Cancer Survivors Purpose: Radiation-induced cardiac toxicity is a potential lethal complication. The aim of this study was to assess whether there is a dose-dependent relationship between radiation dose and myocardial fibrosis in patients who received neoadjuvant chemoradiation (nCRT) for esophageal cancer (EC). Methods and Materials: Forty patients with EC treated with a transthoracic esophagectomy with (n = 20) or without (n = 20) nCRT (CROSS study regimen) were included. Cardiovascular magnetic resonance imaging (1.5 Tesla) for left ventricular (LV) function, late gadolinium enhancement, and T1 mapping were performed. Extracellular volume (ECV), as a surrogate for collagen burden, was measured for all LV segments separately. The dose-response relationship between ECV and mean radiation dose per LV myocardial segment was evaluated using a mixed-model analysis. Result(s): Seventeen nCRT and 16 control patients were suitable for analysis. The mean time after treatment was 67.6 +/- 8.1 (nCRT) and 122 +/- 35 (controls) months (P = .02). In nCRT patients, we found a significantly higher mean global ECV of 28.2% compared with 24.0% in the controls (P < .001). After nCRT, LV myocardial segments with elevated ECV had received significantly higher radiation doses. In addition, a linear dose-effect relation was found with a 0.136% point increase of ECV for each Gy (P < .001). There were no differences in LV function measures and late gadolinium enhancement between both groups. Conclusion(s): Myocardial ECV was significantly higher in long-term EC survivors after nCRT compared with surgery only. Moreover, this ECV increase was linear with the radiation dose per LV segment, indicating radiation-induced myocardial fibrosis.Copyright © 2021 The Author(s)",Included,0.30771342
41,"Does Vacuum-assisted Closure Reduce the Risk of Wound Complications in Patients With Lower Extremity Sarcomas Treated With Preoperative Radiation? BACKGROUND: Although preoperative radiation followed by wide local excision yields excellent local control in soft tissue sarcomas, the risk of wound complications is reported to be higher compared with the incidence in patients who were administered postoperative radiation therapy. Vacuum (vac)-assisted closure may improve wound healing, but it is unknown whether vac-assisted closure during soft tissue sarcoma resection may reduce the risk of wound complications or impair local disease control., QUESTIONS/PURPOSES: (1) Does the use of a wound vac application at the time of soft tissue sarcoma resection reduce the risk of developing wound complications after lower extremity sarcoma resection? (2) Is vac-assisted closure associated with an increased risk of local relapse?, METHODS: From 2000 to 2016, 312 patients with stage I to III soft tissue sarcomas were treated. Of these, 123 were treated with preoperative radiation +/- chemotherapy followed by limb-sparing resection based on tumor location, size, grade, histology, and patient age. There was a minimum followup of 12 months. Radiation was delivered generally based on tumor size, grade, superficial versus deep nature, and proximity to neurovascular structures. Chemotherapy was administered in patients < 70 years old with high-grade tumors and tumors > 5 cm. Patient, demographic, and treatment variables, including incisional vac application and wound outcomes, were retrospectively evaluated. Incisional vac-assisted closure took place at the time of primary resection in 32% (46 of 123) of patients. Vac-assisted closure was considered when there was a concern for risk of external contamination such as instances in which fixation of adhesives would be difficult or regions where there was a high risk of contamination. Vac-assisted closure may have also been used in instances with increased wound tension at closure or with heightened concern for shearing on the wound such as buttock wounds. Ten patients were lost to followup, two in the vac group and eight in the non-vac group. Potential factors associated with wound complications were evaluated using Fisher's exact test for univariate analysis and logistic regression for multivariate analysis. Local recurrence-free survival was evaluated using the Kaplan-Meier estimate., RESULTS: After taking into consideration factors such as tumor size, location, age, and patient comorbidities, it was shown that patients who underwent vac-assisted closure were less likely to experience wound complications compared with patients who did not undergo vac-assisted closure (odds ratio, 0.129; 95% confidence interval [CI], 0.041-0.398; p = 0.004). The local control incidence in the entire cohort was 98%. With the numbers available, Kaplan-Meier survivorship free from local recurrence did not differ between patients treated with or without the vac (100% [95% CI, 154.09-154.09] versus 96% [95% CI, 152.21-169.16]; p = 0.211), respectively., CONCLUSIONS: Vac-assisted closure at the time of resection of proximal lower extremity soft tissue sarcomas is associated with a lower risk of wound complications, and its use apparently did not compromise local control. We show that the use of vac-assisted closure may be worth considering in surgeons' attempts to reduce the risk of wound complications among patients with soft tissue sarcomas of the proximal lower extremities., LEVEL OF EVIDENCE: Level III, therapeutic study.",Included,0.3077853
208,"The morphologic effects of radiation administered therapeutically for intracranial gliomas: a postmortem study of 25 cases To investigate the pathologic consequences of therapeutic radiation, this morphologic study evaluated the brains of 25 patients with intracranial gliomas treated both with and without this form of therapy. Although beneficial effects such as the retardation of tumor growth were evident in these studies, among the seventeen patients who received from 5000--6000 rads for malignant gliomas, four developed ""late delayed"" radiation necrosis. The strong predilection of this tissue response for the white matter adjacent to the neoplasm suggests a local sensitivity which may have been engendered or enhanced by cerebral edema. A fifth case disclosed focal demyelination in the mid-brain suggesting ""early delayed"" radiation necrosis, and an additional case had distinctive foci of necrosis within the brain stem. Changes of diffuse cerebral edema were noted in many of the radiated brains. It is concluded that radiation therapy in commonly employed dosages for malignant gliomas carries a risk of injury to surrounding cerebral tissues.",Included,0.30784675
214,"Diagnostic medical radiation in inflammatory bowel disease: Primum non-nocere? Background and Aims Patients with Inflammatory Bowel disease (IBD) are frequently exposed to diagnostic medical radiation for the diagnosis and evaluation of their disease. Despite increasing awareness of the potentially serious downstream effects, few studies have quantified radiation exposure in IBD patients. Methods We conducted a retrospective review of 225 consecutive patients attending IBD clinics at our hospital. Clinical data including demographics, disease characteristics and therapy were obtained from case note and electronic patient record review. All incidences of diagnostic medical radiation from initial diagnosis until 30 June 2010 inclusive were recorded from case note and computerised radiology database system review. The radiation dose for each procedure was obtained from published tables from the Royal College of Radiologists, UK. Effective dose for each procedure was calculated by multiplying this value by the number of procedures during the study period. The sum of doses received was the cumulative effective dose. Results One hundred and two of the 225 IBD patients reviewed were female, 123 were male. The median age was 48 (Range 17-88) and mean disease duration 9.8 years. One hundred and four patients had Crohn's disease, 113 patients had ulcerative colitis and 8 patients had an indeterminate colitis. The mean and median cumulative effective radiation doses were 11.35 mSv and 5.12 mSv respectively. A cumulative radiation dose greater than 10 mSv was seen in 40.9% (92) patients and greater than 25 mSv in 12.9% (29) patients. In 9 patients the cumulative effective dose was greater than 50 mSv. Crohn's disease was associated with a higher cumulative effective dose with exposure exceeding 10 mSv in 60.6%, 25 mSv in 22.1% and 50 mSv in 8.7% patients respectively. CT imaging accounted for 43% and barium studies for 32% of the total cumulative effective dose exposure. Thirty-nine patients had small bowel magnetic resonance (MR) studies as an alternative to ionising radiation in the last 3 years. Conclusions Patients with IBD, particularly those with Crohn's disease are exposed to significant amounts of diagnostic medical radiation in their lifetime. The increased risk of cancer from cumulative radiation coupled with the inherent risk of colorectal malignancy in long standing IBD and the potential for immunomodulator drugs such as azathioprine to increase the risk of cancers (e.g. lymphoma) is of great clinical and public health concern. Clinicians must remain vigilant to these risks when evaluating these patients and radiation exposure should be minimised and when possible alternatives such as intestinal ultrasound and MR imaging should be preferred.",Included,0.3078711
508,"[Local recurrence of rectal cancers. Multidimensional analysis by anatomoclinical factors and role of irradiation] Pre- or postoperative radiation therapy reduces the incidence of local recurrence after surgical treatment of rectal carcinoma. Factors related to local recurrence were analyzed retrospectively by uni- and multivariate analysis. One hundred and fifty-five patients (mean age: 65 years) were operated on with curative intent between 1967 and 1984. Ninety-four patients (46 patients having abdominoperineal resections (APR), and 48 having anterior resections) did not receive radiation therapy. Sixty-one patients had preoperative radiation therapy followed by APR in 59 cases. Univariate analysis showed that the risk of local recurrence increased significantly with male sex (p less than 0.006), positive lymph nodes (p less than 0.01), vascular invasion (p less than 0.02), and Astler-Coller classification (p less than 0.05). Tumor located at less than 5 cm from the anal verge was significantly related to recurrence only in patients not receiving radiation therapy (p less than 0.02). Multivariate analysis including therapeutic modalities showed that local recurrence was significantly related with male sex (p less than 0.02), positive lymph nodes (p less than 0.01), and distance to anal verge (p less than 0.01). The beneficial role of radiation therapy appeared only for tumors located 5 cm or less from the anal verge. Prognostic scores were established using these variables and the effect of irradiation was evaluated according to these scores. Radiation therapy significatively reduced the risk of local recurrence in low-risk patients, i.e., female with low-lying tumor and with negative lymph nodes (p less than 0.03). (ABSTRACT TRUNCATED AT 250 WORDS)",Included,0.3082395
895,"Curvature in the cancer mortality dose response in Japanese atomic bomb survivors: absence of evidence of threshold PURPOSES: To investigate the evidence for a threshold in the cancer dose-response curve., MATERIALS AND METHODS: Japanese atomic bomb survivor cancer mortality data, based on follow-up to 1990, was used, taking account of random errors in DS86 dose estimates., RESULTS: For all solid cancers analysed together, there is a significant positive dose response (two-sided p<0.05) if all survivors who received <0.5 Sv are considered, but the significance vanishes if doses of <0.2 Sv are considered; the same is also true for leukaemia. For solid cancer mortality there is no indication of curvilinearity in the dose response: no statistically significant improvement in fit to a linear relative risk model is provided by addition of quadratic or threshold dose terms. If a relative risk model with a threshold (the dose response is assumed linear above the threshold) is fitted to solid cancer mortality data, the best estimate of the threshold is < 0.00 Sv (95% CI <0.00-0.13). If a linear-quadratic-threshold model is used the best estimate of the threshold is < 0.00 Sv (95% CI < 0.00-0.15). For leukaemia mortality there is highly statistically significant upward curvature in the dose response. In particular, if a relative risk model with a threshold (the dose response is assumed linear above the threshold) is fitted to the leukaemia data, the best estimate of the threshold is 0.16 Sv (95% CI 0.05-0.40) (two-sided p=0.001 for test of departure of threshold from 0). However, there is no evidence for a threshold effect (two-sided p = 0.16) when a quadratic term is included in the dose response: the best estimate of threshold in this case is 0.09Sv (95% CI <0.00-0.29). Moreover, addition of a quadratic term improves the fit of a linear-threshold model at borderline levels of statistical significance (two-sided p = 0.07). Therefore, the most parsimonious description of the leukaemia dose response is provided by a linear-quadratic function of dose., CONCLUSIONS: There is no evidence of threshold-type departures from the linear-quadratic dose response either for solid tumours or for leukaemia in the Japanese atomic bomb survivor mortality data.",Included,0.31115067
111,"Preclinical studies with the Faure high energy neutron facility: response of pig skin to fractionated doses of fast neutrons (66 MeVp----Be) The early and late responses of pig skin to fractionated doses of both unfiltered and filtered (i.e. hardened) neutrons using the Faure neutron therapy facility (66 MeVp----Be) were determined and compared with those following fractionated doses with 60Co gamma-rays. Dose-effect curves for the quantal responses of moist desquamation (early epithelial response) and dermal necrosis (late response) were fitted by probit analysis and ED50 values obtained. For a neutron fractionation scheme comprised of 12 fractions in 26 days, and using an unfiltered beam, the ED50 values for moist desquamation and dermal necrosis were 18.67 +/- 2.22 and 22.25 +/- 0.48 Gy, respectively, whereas in the case of the filtered beam, the corresponding ED50 values were 24.78 +/- 1.44 and 23.30 +/- 0.47 Gy. In order to provide a comparison, the values for 24 fractions of 60Co gamma-rays given in 39 days (a clinical protocol used in the Groote Schuur Hospital) were 74.02 +/- 2.92 and 66.72 +/- 1.93 Gy for moist desquamation and dermal necrosis, respectively. For the unfiltered beam, values for the comparative biological effectiveness (CBE) were 3.96 and 3.00 for the early and late skin response, respectively. The corresponding CBE values were for the filtered beam 2.99 and 2.86. These results for the Faure neutron therapy facility can be extrapolated to the human situation with a high degree of confidence, so that the neutron dose which would yield acceptable skin damage in patients may be determined using the data presented here.",Included,0.31233293
684,"Globus fixus as a rare complication to orbitotomy, irradiation of lid tumours or plastic re-construction of lids",Included,0.3253374
