Unnamed: 0,titleabstract,decision,prediction
4024,"Efficacy in vivo of a cancer therapy strategy combining HSV1716 mediated oncolysis with gene transfer and targeted radiotherapy. Oncolytic herpes viruses have show promise for the treatment of cancer however it is unlikely that the optimal application of these viruses will be as single therapeutic agents. An alternative strategy would be to utilise these viruses to deliver therapeutic transgenes and enhance their tumour cell killing capacity. The herpes simplex virus-1 deletion mutant HSV1716 is a conditionally- replicating oncolytic virus. The safety of HSV1716 has been demonstrated in phase 1 clinical trails with no toxicity attributable to the virus in any patients and provided proof of principle that the virus is capable of directly destroying human tumour cells while leaving normal cells intact (1). To enhance its therapeutic potential, we have engineered HSV1716 to convey the noradrenaline transporter gene (NAT) and thus rendered transfected cells targetable with the radiopharmaceutical [<sup>131</sup>I]MIBG. [<sup>131</sup>I]MIBG is currently used in the treatment of NAT-expressing neuroblastoma, phaeochromocytoma and carcinoids. In this study we have utilised the recombinant virus HSV1716/NAT as a dual cell lysis / gene delivery vehicle for targeting of the NAT transgene to human tumour xenografts in vivo. We have shown that intra-tumoural or intra-venous injection of HSV1716/NAT induced the capacity for active uptake of intra-peritoneal administered [<sup>131</sup>I]MIBG in human glioma, melanoma and colorectal tumour xenograft models which do not express NAT. Tumour growth was significantly delayed after administration of HSV1716/NAT and [<sup>131</sup>I]MIBG compared to treatment with either agents alone. However, the efficacy of combination treatment was dependent on the scheduling of delivery of the two agents. These findings support a role for combination radio-/gene therapy for cancer utilising HSV1716 expressing the NAT transgene and targeted radionuclide therapy.",Excluded,0.075269215
4025,"1MBq/kg may be sufficient for brain F18-FDG PET in integrated PET/MR system. Objectives: Integrated PET/MR offers multiple advantages for brain examinations, regards to superior soft-tissue contrast of MRI compared to CT, but also because of the substantial reduction in patient ionizing radiation exposure due to the absence of CT scan. 2 MBq/kg of 18F-FDG are usually administered for brain PET/CT in clinical settings. Taking into account the high sensitivity of PET/MR systems with time-of-flight capability and, considering that a 20-30 min MR acquisition time is usually mandatory in neurological indications, we assume that the administered dose could be significantly decreased in brain PET/MR examination without degrading qualitative and quantitative characteristics of 18F-FDG PET images. Method(s): A retrospective single-institution study was performed on 100 patients (mean age 66.9 +/- 10.5 years, 51 men, 49 females) explored for cognitive impairment or suspicion of neurodegenerative disease, between March 2016 and May 2016. Simultaneous brain 18F-FDG-PET/MR was acquired with the SIGNA PET/MR system (GE Healthcare) for 30 min, 30-60 min after tracer injection (18F-FDG, 2MBq/kg), including a 20 min single-bed-position PET emission scan. In each patient, list-mode acquisition was reconstructed to generate two sets of PET images: a 20-minute summation image used in clinical routine (PET<inf>20min</inf>), and a ten-minute summation image (PET<inf>10min</inf>) to simulate a low-dose injection by reducing the amount of collected data. Two independent nuclear physicians were asked to classify brain metabolic pattern into 6 diagnostic classes: Alzheimer's disease (AD), logopenic progressive aphasia (LPA), semantic dementia (SD), frontotemporal dementia (FTD), normal or non-evaluable (NE). The first set of 100 images (PET<inf>20min</inf>) was analyzed once and, the second one (PET<inf>10min</inf>) 2-3 months later. Regional SUV ratios were extracted with CortexID Suite (GE Healthcare) from PET<inf>20min</inf> (SUV<inf>20min</inf>) and PET<inf>10min</inf> (SUV<inf>10min</inf>) images and compared pairwise. Intraclass correlation coefficient was measured. Bland-Altman graphical analyses were also conducted. Result(s): Brain metabolism was suggestive of AD in 37% patients, LPA (3%), SD (12%), FTD (10%). It was classified as normal in 37% and NE in only one case. Very good agreement (kappa=0.951) was found between PET<inf>20min</inf> and PET<inf>10min</inf> visual assessments for both readers. Regional SUV<inf>20min</inf> and SUV<inf>10min</inf> were strongly correlated (r = 0.988). Differences between SUV<inf>20min</inf> and SUV<inf>10min</inf> ranged from-0.19 to 0.14 (median-0.01; 95% limits of agreement:-0.08 to 0.08). Such differences were too mild to modify the interpretation of brain PET metabolism in clinical settings. Conclusion(s): 50% dose reduction of 18F-FDG could be performed for brain PET/MR imaging without modifying diagnostic performances and PET/MR examination duration. A dose of 1 MBq/kg of 18F-FDG may be sufficient for rEliable measurements of regional SUV ratios in brain PET. The low-dose protocol will lead to a major reduction in patient ionizing radiation exposure (effective dose: 1.42 mSv for a 75kg subject) and could be useful in research studies requiring serial PET in healthy controls.",Excluded,0.071300894
4026,"X-rays minibeam radiation therapy at a conventional irradiator: Pilot evaluation in F98-glioma bearing rats and dose calculations in a human phantom. Minibeam radiation therapy (MBRT) is a type of spatial fractionated radiotherapy that uses submillimetric beams. This work reports on a pilot study on normal tissue response and the increase of the lifespan of glioma-bearing rats when irradiated with a tabletop x-ray system. Our results show a significant widening of the therapeutic window for brain tumours treated with MBRT: an important proportion of long-term survivals (60%) coupled with a significant reduction of toxicity when compared with conventional (broad beam) irradiations. In addition, the clinical translation of the minibeam treatment at a conventional irradiator is evaluated through a possible human head treatment plan. Copyright © 2021",Excluded,0.10488328
4027,"The radiation dosimetry of 99Tcm-exametazime. The biodistribution of the regional cerebral perfusion imaging agent, 99Tcm-exametazime, has been studied with volunteer subjects at Aberdeen, Homburg, Manchester and Milan. Data from these studies have been pooled and analysed to formulate a kinetic biodistribution model, allowing estimation of time integrals of activity in various body organs. Estimates of radiation dose to humans injected with this material have been made by applying the MIRD formalism to these data. The highest doses occur to the lachrymal glands, gallbladder and kidneys (33, 27 and 18 mSv, respectively, per 500 MBq administered.) The lachrymal glands were visualized in only 6 of the 26 volunteer studies. The effective dose equivalent, for the worst case individual, is 8.3 mSv. In the majority of subjects where there was no uptake in the lachrymal gland, the effective dose equivalent reduces to 6.9 mSv.",Excluded,0.07435992
4028,"[Necrosis of the tongue secondary to bilateral carotid thrombosis after radiotherapy]. Necrosis of the tongue is an atypic process, because it has a high irrigation that depends of the right and left lingual arteries. But, there isn't a good anastomosis between both arteries except in the tip and the tongue base. We focus on an exceptional case report about a patient that presented a great necrotic lesion in the middle of the tongue due to a bilateral external carotid thrombosis, because of a radiation therapy some years before.",Excluded,0.07388823
4029,"Rapid enzymatic response to compensate UV radiation in copepods. Ultraviolet radiation (UVR) causes physical damage to DNA, carboxylation of proteins and peroxidation of lipids in copepod crustaceans, ubiquitous and abundant secondary producers in most aquatic ecosystems. Copepod adaptations for long duration exposures include changes in behaviour, changes in pigmentation and ultimately changes in morphology. Adaptations to short-term exposures are little studied. Here we show that short-duration exposure to UVR causes the freshwater calanoid copepod, Eudiaptomus gracilis, to rapidly activate production of enzymes that prevent widespread collateral peroxidation (glutathione S-transferase, GST), that regulate apoptosis cell death (Caspase-3, Casp-3), and that facilitate neurotransmissions (cholinesterase-ChE). None of these enzyme systems is alone sufficient, but they act in concert to reduce the stress level of the organism. The interplay among enzymatic responses provides useful information on how organisms respond to environmental stressors acting on short time scales. © 2012 Souza et al.",Excluded,0.074967384
4030,"Effect of Automated Attenuation-based Tube Voltage Selection on Radiation Dose at CT: An Observational Study on a Global Scale. PURPOSE: To evaluate the effect of automated tube voltage selection (ATVS) on radiation dose at computed tomography (CT) worldwide encompassing all body regions and types of CT examinations.MATERIALS AND METHODS: No patient information was accessed; therefore, institutional review board approval was not sought. Data from 86 centers across the world were analyzed. All CT interactions were automatically collected and transmitted to the CT vendor during two 6-week periods immediately before and 2 weeks after implementation of ATVS. A total of 164 323 unique CT studies were analyzed. Studies were categorized by body region and type of examination. Tube voltage and volume CT dose index (CTDIvol) were compared between examinations performed with ATVS and those performed before ATVS implementation. Descriptive statistical methods and multilevel linear regression models were used for analysis.RESULTS: Across all types of CT examinations and body regions, CTDIvol was 14.7% lower in examinations performed with ATVS (n = 30 313) than in those performed before ATVS implementation (n = 79 275). Relative reductions in mean CTDIvol were most notable for temporal bone CT (-56.1%), peripheral runoff CT angiography (-48.6%), CT of the paranasal sinus (-39.6%), cerebral or carotid CT angiography (-36.4%), coronary CT angiography (-25.1%), and head CT (-23.9%). An increase in mean CTDIvol was observed for renal stone protocols (26.2%) and thoracic or lumbar spine examinations (6.6%). In the multilevel model with fixed effects ATVS and examination type, and the interaction of these variables and the random effect country, a significant influence on CTDIvol for all fixed efects was revealed (ATVS, P = .0031; examination type, P < .0001; interaction term, P < .0001).CONCLUSION: ATVS significantly reduces radiation dose across most, but not all, body regions and types of CT examinations.",Excluded,0.073868394
4031,"""Soundmorphing"": a new approach to studying speech perception in humans. A problem in current studies of brain activation in speech perception is that most studies use stimuli that are sampled from different categories. This study presents a new approach in creating acoustic stimuli by filtering real words in different ways, thus this enables one to 'morph' the sounds gradually from something like tones to real words while preserving temporal characteristics (""soundmorphing""). This will make it possible to explore steps between tone and speech processing on a gradual scale. This study aimed to investigate more closely the network, involved in the perception of speech and the decoding of auditory (speech-)stimuli. Sets of auditory stimuli were created by dividing real words into several frequency-bands and creating a randomised rearrangement of these components. Four different sets of stimuli were used, containing 1, 2, 3 or 4 frequency bands (total range: 0-2500 Hz). Only the latter one contained intelligible words. During the fMRI session, these four trial types were presented pseudo-randomised. In all conditions, significant activations of auditory cortex were observed. The number of activated voxels and their significance increased over the four trial types. In addition, Broca's area, SMA, left thalamus, and right cerebellum were activated in the most complex and most speech-like condition. Comparing these complexes with the tone-like trials, only the left auditory cortex, left SMA, and cingulate gyrus became significant. These activations reflect the bilateral processing of the auditory stimuli, but only the left temporal areas demonstrated an increasing BOLD response with an increasing number of presented frequency components.",Excluded,0.072652444
4032,"A survey of 29 EMI CT machines in Britain. During 1978/79 a survey was made of the performance characteristics of 29 EMI brain and body CT scanners in Britain. Comparative data on such performance parameters as noise, uniformity of CT numbers, low-contrast detectability, resolution, modulation transfer function (MTF) and effective photon energy were measured using a set of regular-geometry and anthropomorphic phantoms. In addition, dose profiles were obtained for a single slice using TLD and film. The results of the survey are presented; the dependence of the performance characteristics on the types of machines surveyed and the operating modes employed is discussed.",Excluded,0.083109386
4034,"Computed-tomography-guided transforaminal intrathecal nusinersen injection in adults with spinal muscular atrophy type 2 and severe spinal deformity. Feasibility, safety and radiation exposure considerations. BACKGROUND AND PURPOSE: The purpose was to investigate our centre's experience on computed-tomography-guided (CT-guided), transforaminal, intrathecal administration of nusinersen in adult subjects with spinal muscular atrophy (SMA) type 2 and severe spinal deformity.METHOD: This is a retrospective, single-centre study investigating the feasibility and safety of CT-guided, transforaminal, lumbar puncture for the intrathecal administration of nusinersen (Spinranza R; Biogen; Cambridge, MA, USA) in a cohort of adult subjects with SMA type 2, severe neuromuscular scoliosis and previous spinal surgery. Between January 2019 and October 2019, five male, adult, SMA type 2 subjects were eligible to be treated in our centre with nusinersen. The mean age of the patients was 31 +/- 9 years (range 19-43 years). The study's outcome measures were technical success, adverse events and radiation exposure.RESULTS: In total, four patients completed the four loading doses, whilst the fifth patient received only one loading dose; two patients also received their first maintenance doses. Overall, 20 consecutive transforaminal, intrathecal treatments were analysed. Technical success was 100% (20/20 intrathecal infusions). No adverse events were documented following the procedures. Mean dose-length product (DLP) value per injection was 665.4 +/- 715.5 mGy*cm. Estimated mean effective dose per injection was 12.7 +/- 12.9 mSv. Subgroup analysis between the chronologically first 10 versus subsequent 10 procedures demonstrated a clear trend towards less radiation exposure in the latter, although this difference did not reach statistical significance (DLP: 984.7 +/- 903.3 vs. 436.7 +/- 321.5 mGy*cm, P = 0.165; respectively).CONCLUSIONS: In this retrospective series, CT-guided transforaminal access for intrathecal injection of nusinersen was proven feasible and safe. A decrease in radiation dose over time was noted. Protocols to minimize radiation exposure are essential.",Excluded,0.07205558
