,titleabstract,decision,prediction
300,The effect of prenatal gamma irradiation on the cholinergic enzymes of the brain in the 30-day-old squirrel monkey,Excluded,0.9809785
358,Radiotherapy of central nervous system neoplasms. Indications for irradiation and technics. [Polish],Excluded,0.9809003
590,Some Results of Studying the Blastomogenic Effect of Radioactive Isotopes,Excluded,0.9808662
702,Hypokinesia Secondary to Chair Rest from 4 to 10 Days,Excluded,0.9808655
431,Effect of ionizing radiation on the sensitivity to hormonal inducers of differentiation in induced mammary cancer in rats. [Russian]. gamma-Irradiated rat mammary tumours induced by DMBA are likely to enhance the level of differentiation and to lose their malignant properties when stimulated to differentiation by neuroendocrine factors.,Excluded,0.98086125
719,[Function of the auditory and vestibular analyzers during exposure to factors involved in aerospace flight],Excluded,0.9808146
547,[Periodical compensation responses of the brain in the course of postnatal growth following fractionated x-irradiation during embryogenesis (author's transl)],Excluded,0.98076767
424,The place of radiation in the treatment of intracranial tumors,Excluded,0.98074603
518,[Pharmacological & neurophysiological research on x-irradiated animals],Excluded,0.9807289
175,"Experimental approaches to radiation-induced developmental abnormalities of the brain. The developing mammalian brain is highly susceptible to ionizing radiation. Significant increases in microcephalus, heterotopic cortical gray matter, and mental retardation have been noted in prenatally exposed survivors of the atomic bombings in Hiroshima and Nagasaki, with the highest risk in those exposed during 8-15 weeks after fertilization. This stage corresponds to day 15 of pregnancy for rats and day 13 for mice in terms of brain development. The initial damage produced by radiation at this stage is cell death in the ventricular zone of the brain mantle, the radiosensitive germinal cell population. Disturbances in the production of neuronal germinal cells, and their migration to the cerebral cortex, give rise to malformations of the brain, such as microcephalus, an absent corpus callosum, disorganized cortical architecture, and heterotopic gray matter. Histological abnormalities are produced by about 500 mGy or more, and reduced brain weight is produced by 250 mGy or more. Mitotic delay, on the other hand, in the ventricular cells is caused by 100 mGy or more. A similar threshold level is suggested in human cases in the induction of mental retardation. The lowest doses of X- and gamma-radiation that induce detectable biological effects in rats and mice are around 30 mGy in increasing acute cell death.",Excluded,0.9806928
476,Radiotherapy for gastroenteropancreatic neuroendocrine tumors,Excluded,0.9804946
98,[Results of radiotherapy in 104 cases with malignant endocrine ophthalmopathy (With a contribution to the problem of radioresection of the thyroid in endorine ophthalmopathy)],Excluded,0.9800986
488,Erratum: Prenatal ionizing radiation-induced apoptosis of the developing murine brain with special references to the expression of some proteins (Kobe Journal of Medical Sciences (April 2001) 47:2 (59-76)),Excluded,0.9800908
586,A comparative analysis of the neurophysiological mechanisms of hearing disorders of different origins by the indices of the background and evoked bioelectrical activity of the brain. [Russian]. The hearing function was studied as was the bioelectrical activity of the brain in workers exposed to noise in their occupations and in those persons coming into contact with ionizing radiation with normal and disordered hearing. The studies made showed that those persons under exposure to ionizing radiation exhibited more pronounced disturbances in the brain stem structures of the acoustic analyzer than those exposed to noise even if they were early in the course of the ear disorder. We consider it expedient to undertake studies on bioelectrical activity of the brain to gain further insights into the mechanisms of sensorineural hearing loss.,Excluded,0.97999316
309,[Therapeutic action of exogenous animal DNA],Excluded,0.97985613
157,"[On A. F. Kutruev's article, ""Therapy of gastric and duodenal ulcer by irradiation of the mesencephalon""]",Excluded,0.97982776
712,Risk of breast cancer in ataxia-telangiectasia,Excluded,0.9798013
101,Cognitive Dysfunction of Astronomical Proportions,Excluded,0.9797481
210,"In vivo and in vitro demonstration of reduced myelin synthesis following early postnatal exposure to ionizing radiation in the rat. Irradiation of the immature central nervous system has been demonstrated histopathologically to result in a reduction in the quantity of myelin seen at later developmental ages [S. A. Gilmore, J. Neuropathol. Exp. Neurol. 22, 294-301 (1963). J. A. Beal and J. L. Hall, J. Neuropathol. Exp. Neurol. 33, 128-143 (1974)]. The results from our investigation indicate that this reduction in myelin content can be attributed to a decrease in sulfatide synthesis. Rats received whole-brain irradiation with 0, 500, 1500, 2000, or 2500 rad at 4 days postnatal (dpn). All of the rats exposed to 2000 or 2500 rad and 70% of those exposed to 1500 rad died within 6 to 10 days. At 17 dpn, animals received single intraperitoneal injections of [35S]sodium sulfate. Myelin synthesis, as indexed by the incorporation of sulfate into total lipids and glycolipids, was reduced in a dose-related fashion. To demonstrate a direct effect of ionizing radiation on myelinogenesis, brain cell reaggregate cultures derived from fetal rats were exposed at 12 days in vitro (div) to 0, 250, 500, 1000, or 1500 rad. A dose-related reduction in [35S]sulfate incorporation through 21 div was demonstrated. Reaggregates exposed to 250 or 500 rad but not 1000 or 1500 rad resumed normal myelin synthesis by 28 div. These changes occurred in the absence of histopathological changes, changes in protein content, and changes in the rate of protein synthesis.",Excluded,0.97974384
