,titleabstract,decision,prediction
951,[Periodical compensation responses of the brain in the course of postnatal growth following fractionated x-irradiation during embryogenesis (author's transl)],Excluded,0.9686109
47,"Short- and long-term effects of low-dose prenatal X-irradiation in mouse cerebral cortex, with special reference to neuronal migration To elucidate the short- and long-term effects of ionizing radiation on cell migration in the developing cerebral cortex, we labeled proliferating cells on day 14 of gestation of mice with bromodeoxyuridine (BrdU) followed by a single exposure to 0.1-1 Gy of X-rays. The brains of embryos on day 17 and offspring at 2, 3 and 8 weeks after birth were processed for BrdU immunohistochemistry to trace the movements of BrdU-labeled cells. The location of BrdU-labeled neurons in the cerebral cortex was quantitatively analyzed between irradiated animals and non-irradiated controls. We have demonstrated that the initial migration of BrdU-labeled cells from the matrix cell zone towards the cortical plate during embryonic periods was decelerated when exposed to X-rays of 0.25, 0.5 and 1 Gy on embryonic day 14, and that aberrantly placed neurons in the cerebral neocortex were noted in younger animals that were irradiated prenatally, whereas such derangement was less pronounced in mature animals. These observations suggest that some modification process might have occurred during the postnatal period.",Excluded,0.96839094
835,Effect of ionizing radiation on the sensitivity to hormonal inducers of differentiation in induced mammary cancer in rats. [Russian] gamma-Irradiated rat mammary tumours induced by DMBA are likely to enhance the level of differentiation and to lose their malignant properties when stimulated to differentiation by neuroendocrine factors.,Excluded,0.96823084
225,"Ultrastructural morphometry of parotid acinar cells following fractionated irradiation The aim of this study was to evaluate the long term effects on the ultrastructure of parotid glands after fractionated irradiation. The method implemented involved 5 x 6 Gy and 5 x 8 Gy, Monday to Friday 6 MV photons. By unilateral irradiation, the contralateral parotid gland served as a control. Although irradiation diminished the acinar cell density in light microscopic sections from 75 to 32% after 5 x 8 Gy of irradiation, ultrastructural morphometry could not detect any statistically significant differences in acinar cell size, nuclear size, nuclear density, granule area, mean granule size, or granule density. In general, greater differences were seen between rats receiving 30 or 40 Gy, on both the irradiated and the control size, than between the irradiated side and the control side. This was interpreted as due to differences in the nutritional state of the animals. This analysis concluded that individual acinar cells that survive irradiation seem not to be damaged in the long term when evaluated at the ultrastructural level. The study further stresses the importance of adequate sampling sizes and the use of adequate controls.",Excluded,0.9681008
877,"Effect of in utero radiation dose fractionation on rat postnatal development, behavior and brain structure: 3-Hour interval We have previously shown that exposure of the rat fetus to ionizing radiation produces dose-dependent (0.25-1.25 Gy) changes in postnatal growth and behavior, and decreases in cerebral cortex thickness. Pregnant rats were exposed to single doses of 0.5 or 1.0 Gy, or to two doses of 0.5 Gy (separated by a 3 h interval) on gestational day 15. Pups were weighed and subjected to behavioral tests (righting reflex; reflex suspension; negative geotaxis; continuous corridor; and length, width, and sine of gait) over postnatal days 7-28. The rats were then sacrificed and brains removed for histology. The fractionated doses produced responses that were generally intermediate between those produced by the single doses and which, by interpolation, could be expressed as equivalent to a single dose between 0.5 and 1.0 Gy. Overall, exposure of the fetal rat to two doses of 0.5 Gy separated by 3 h produced effects equivalent to a single dose of 0.85 Gy. We conclude that fractionation of radiation dose results in less damage to the developing rat cerebral cortex, as measured by postnatal growth, behavioral tests, and morphological assessment.",Excluded,0.9680886
922,[Pharmacological & neurophysiological research on x-irradiated animals],Excluded,0.9680526
704,The effect of prenatal gamma irradiation on the cholinergic enzymes of the brain in the 30-day-old squirrel monkey,Excluded,0.96803445
571,"Experimental approaches to radiation-induced developmental abnormalities of the brain The developing mammalian brain is highly susceptible to ionizing radiation. Significant increases in microcephalus, heterotopic cortical gray matter, and mental retardation have been noted in prenatally exposed survivors of the atomic bombings in Hiroshima and Nagasaki, with the highest risk in those exposed during 8-15 weeks after fertilization. This stage corresponds to day 15 of pregnancy for rats and day 13 for mice in terms of brain development. The initial damage produced by radiation at this stage is cell death in the ventricular zone of the brain mantle, the radiosensitive germinal cell population. Disturbances in the production of neuronal germinal cells, and their migration to the cerebral cortex, give rise to malformations of the brain, such as microcephalus, an absent corpus callosum, disorganized cortical architecture, and heterotopic gray matter. Histological abnormalities are produced by about 500 mGy or more, and reduced brain weight is produced by 250 mGy or more. Mitotic delay, on the other hand, in the ventricular cells is caused by 100 mGy or more. A similar threshold level is suggested in human cases in the induction of mental retardation. The lowest doses of X- and gamma-radiation that induce detectable biological effects in rats and mice are around 30 mGy in increasing acute cell death.",Excluded,0.9676577
941,"Nuclear and chromatin lipids: metabolism in normal and gamma-irradiated rats The data on nuclear and chromatin lipid metabolism are reviewed. The amount of neutral lipids and phospholipids in nuclei of rat thymus, liver and neocortex neuron as well as the amount of lipids in rat thymus and liver chromatin are described. The metabolic responses of nuclear and chromatin lipids from thymus to different doses and dose rates of gamma-irradiation of rats are discussed. In most cases, the nuclear and chromatin lipid responses are distinct. Changes in nuclear and chromatin lipid metabolism in response to gamma-irradiation are suggested to connect with the signal transduction pathway and the regulation of the transcriptional and replicative chromatin activity. The influence of beta-carotene and picrotoxin on rat liver nuclear lipids and neocortex neuronal nuclear lipids, respectively, was analyzed. The possible involvement of the lipid traffic in the chromatin lipid responses to gamma-irradiation and other agents is suggested. [References: 66]",Excluded,0.96745527
306,"Maturation of the GFAP-immunopositive glial network is delayed in the olfactory bulbs of rats subjected to early, low-dose X-irradiation Young rats were subjected to low-level, repeated doses of x-irradiation from a Co60 source and examined for the presence and arrangement of their GFAP-immunopositive system at the light and electron microscopic levels. In 2-week-old control rats, labelled cells were already distributed homogeneously throughout the bulb, while in the experimental animals, a (newborn- and early postnatal-type) radial arrangement of immunoreactive fibres continued to persist even until the end of the fourth postnatal week. This delay in the maturation of the GFAP-immunopositive glial system may contribute to the hindered development of the bulbar neurones, neuronal connections, and field potentials, as found in earlier studies.",Excluded,0.9674049
