,titleabstract,decision,prediction
1138,"[Peculiarities of the neurological status and electroencephalogram in operators of the control unit of nuclear power station] One hundred and five operators of the control unit of the Kursk nuclear power station (NPS) have been studied: 45 people after the shift (main group) and 60 - in the day off. The shift was found to exert a significant influence on the functional state of the nervous system promoting the development or aggravation of autonomous dysfunction. In some cases, it causes an elevation of blood pressure to the level of risk for cerebral vascular disease. The effect of shift on the cerebral bioelectric activity of NPS operators manifests itself in the decrease of percentage of unchanged EEG, increase of alpha-rhythm spectral power density in the parietal leads and theta-rhythm in the posterior temporal and parietal leads. These changes may be caused by weariness as well as the effects of adverse factors the operators were exposed to at the NPS. The authors suggest to include the methods of evaluating of autonomous dysfunction and recording of alpha-rhythm spectral power density in the parietal leads and theta-rhythm in the posterior temporal and parietal leads in a special clinical examination of NPS operators.",Included,0.17059729
721,"Quality of life in patients with brain tumors in the course of alpha therapy The aim of the study was to assess subjective quality of life in patients receiving alpha therapy for malignant tumors (glioblastoma multiforme, GBM) of the brain. No significant differences in self-assessed quality of life were found between GBM patients in the course of alpha-therapy and healthy controls, the two groups differed only as regards somatic symptoms. Moreover, the stronger the respondents' sense of self-efficacy, the higher their subjective quality of life. The findings may have practical implications for clinical psychology, namely, it seems worthwhile to build up the patient's sense of control of his own health.",Included,0.18829882
472,"Quality of life after palliative treatment for oesophageal carcinoma - A prospective comparison between stent placement and single dose brachytherapy Metal stent placement and single dose brachytherapy are commonly used treatment modalities for the palliation of inoperable oesophageal carcinoma. We investigated generic and disease-specific health-related quality of life (HRQoL) after these palliative treatments. Patients with dysphagia from inoperable oesophageal carcinoma were randomised to placement of a covered Ultraflex stent (n=108) or single dose (12 Gy) brachytherapy (n=101). We obtained longitudinal data on disease-specific (dysphagia score, European Organisation for Reasearch and Treament of Cancer (EORTC) OES-23, visual analogue pain scale) and generic (EORTC Quality of Life-Core 30 Questionnarie (QLQ-C30), Euroqol (EQ)-5D) HRQoL at monthly home visits by a specially-trained research nurse. We compared HRQoL between the two treatments and analysed changes in HRQoL during follow-up. Dysphagia improved more rapidly after stent placement than after brachytherapy, but long-term relief of dysphagia was better after brachytherapy. For generic HRQoL, there was an overall significant difference in favour of brachytherapy on four out of five functional scales of the EORTC QLQ-C30 (role, emotional, cognitive and social) (P<0.05). Generic HRQoL deteriorated over time on all functional scales of the EORTC QLQ C-30 and EQ-5D, in particular physical and role functioning (on average -23 and -24 on a 100 points scale during 0.5 years of follow-up). This decline was more pronounced in the stent group. Major improvements were seen on the dysphagia and eating scales of the EORTC OES-23, in contrast to other scales of this disease-specific measure, which remained almost stable during follow-up. Reported levels of chest or abdominal pain remained stable during follow-up in both treatment groups, general pain levels increased to a minor extent. The effects of single dose brachytherapy on HRQoL compared favourably to those of stent placement for the palliation of oesophageal cancer. Future studies on palliative care for oesophageal cancer should at least include generic HRQoL scales, since these were more responsive in measuring patients' functioning and well-being during follow-up than disease-specific HRQoL scales. © 2004 Elsevier Ltd. All rights reserved.",Included,0.22919723
760,"Effect of Gamma Knife surgery on the risk of rupture prior to AVM obliteration The incidence for hemorrhage in non-obliterated arteriovenous malformations (AVM) during the first two years following Gamma Knife (GK) surgery was compared to the calculated incidence in untreated patients. There was a decrease in the incidence of hemorrhage as compared to the natural course. This difference was statistically significant. The actual number of hemorrhages during the first two years was 49 in a series of 1604 patients. Additionally, 41 hemorrhages occurred beyond the two years following treatment over the entire follow up time span of up to 24 years. For the first two years the calculated incidence was roughly two times higher than the observed incidence. This impact on the natural history was detectable already within six months after the treatment for the malformations totally covered with at least 25 Gy. The relation between a high minimum and a high average dose on the one hand and a lower risk for hemorrhage on the other hand was statistically significant. Low treatment doses and high age correlated to a higher risk. Neither hemorrhage prior to treatment nor time interval between presenting hemorrhage and treatment seemed to influence the risk for post treatment hemorrhage. The risk for permanent neurological deficit or death due to AVM rupture during the latency period between the time of treatment and total nidus obliteration was less than 0.5% for small AVM and 2-4% for large ones during the first two years. Of the 24 patients with sequelae following AVM rupture after treatment 14 died and 10 remained with neurological deficit of different degrees. However, all survivors were self sufficient.",Included,0.23137745
324,"Dose-dependent changes in renal (1)H-/(23)Na MRI after adjuvant radiochemotherapy for gastric cancer PURPOSE: Combined radiochemotherapy (RCT) for gastric cancer with three-dimensional conformal radiotherapy (3D-CRT) results in ablative doses to the upper left kidney, while image-guided intensity-modulated radiotherapy (IG-IMRT) allows kidney sparing despite improved target coverage. Renal function in long-term gastric cancer survivors was evaluated with 3T functional magnetic resonance imaging (MRI) including diffusion-weighted imaging (DWI) and (23)Na imaging.PATIENTS AND METHODS: Five healthy volunteers and 13 patients after radiotherapy were included: 11xIG-IMRT; 1x3D-CRT; 1x ""positive control"" with stereotactic body radiotherapy (SBRT) of a metastasis between the spleen/left kidney. Radiation doses were documented for the upper/middle/lower kidney subvolumes. Late toxicity was evaluated based on CTC criteria, questionnaire, and creatinine values. Morphological sequences, DWI images, and (23)Na images were acquired using a (1)H/(23)Na-tuned body-coil before/after intravenous water load (WL). Statistics for [(23)Na] (concentration) and apparent diffusion coefficient (ADC) values were calculated for upper/middle/lower renal subvolumes. Corticomedullary [(23)Na] gradients and [(23)Na] differences after WL were determined.RESULTS: No major morphological alteration was detected in any patient. Minor scars were observed in the cranial subvolume of the left kidney of the 3D-CRT and the whole kidney of the control SBRT patient. All participants presented a corticomedullary [(23)Na] gradient. After WL, a significant physiological [(23)Na] gradient decrease (p < 0.001) was observed in all HV and IG-IMRT patients. In the cranial left kidney of the 3D-CRT patient and the positive control SBRT patient, the decrease was nonsignificant (p = 0.01, p = 0.02). ADC values were altered nonsignificantly in all renal subvolumes (all participants). Renal subvolumes with doses >= 35 Gy showed a reduced change of the [(23)Na] gradient after WL (p = 0.043). No participants showed clinical renal impairment.CONCLUSIONS: Functional parameters of renal (23)Na MRI after gastric IG-IMRT are identical to those of healthy volunteers, in contrast to renal subvolumes after ablative doses in the control and 3D-CRT patient. While kidney doses to the cortex below 20-25 Gy in fractional doses of ~ 1 Gy in IG-IMRT (combined with intensified chemotherapy) do not seem to cause significant MRI morphological or functional alterations, doses of > 35 Gy in 1.5-2 Gy fractions clearly result in impairment.",Included,0.2791669
1204,"Treatment of spinal cord ependymomas by surgery with or without postoperative radiotherapy Purpose: To evaluate the effectiveness of complete resection and postoperative radiotherapy in spinal cord ependymomas. Methods and materials: We conducted a retrospective study over 20 patients (13 males and 7 females) with histologically confirmed spinal cord ependymomas between July 1985 and April 2001. Among them, 13 patients had ependymomas, 6 had myxopapillary ependymomas, and 1 had anaplastic ependymoma. All patients received radical surgery for tumor removal with 13 patients achieving complete resection and 7 incomplete resection due to technical difficulty. Among those with incomplete resection, 6 patients received postoperative radiotherapy to tumor bed and only one patient with anaplastic ependymoma received surgery alone. The total tumor dose ranged from 50 to 60 Gy. Result(s): Among the 20 patients, 19 patients were alive and showed local control. The median survival time of all patients was 109 months, with 104 months in the complete resection alone group and 135 months in the incomplete resection with postoperative radiotherapy group. One patient with anaplastic ependymoma and no postoperative radiotherapy developed leptomeningeal seeding 9 months after surgery. Salvage therapy of radiotherapy and chemotherapy maintained normal neurological functions. The patient expired 34 months from the initial diagnosis due to progression of leptomeningeal seeding. Conclusion(s): Complete resection alone in spinal cord ependymoma can achieve excellent local control and survival. Patients should receive complete resection if technically possible. Postoperative radiotherapy is not recommended for complete resection. For incomplete resection, postoperative local radiotherapy is recommended and it can also achieve excellent local control and survival. Local radiotherapy with 50-60 Gy is effective and safe. Salvage radiotherapy improves quality of life for local recurrence or leptomeningeal seeding patients. © Springer 2005.",Included,0.28615436
251,"[Acoustic neuroma in Iceland for 30 years (1979-2009)] INTRODUCTION: Acoustic neuroma (AN) is a tumor of the 8th cranial nerve. The goal of this study was to find the incidence of AN in Iceland from 1979 - 2009 as well as investigate other epidemiological factors.MATERIAL AND METHODS: The group of patients with the AN diagnosis was gathered retrospectively through medical records. We looked at several epidemiological factors including age and symptoms at diagnosis, and the treatment chosen for each individual.RESULTS: The incidence rate of AN in Iceland is 1.24/100,000. About 10% of diagnosed tumors were found incidentally. Most of those were found in the last 10 years of the investigation and in that period fewer large and giant tumors at diagnosis. Present complaints of patients at diagnosis were hearing loss (69%), dysequilibrium/dizziness (47%) and tinnitus (43%). Treatments were surgery (n=47), observation (n=30) and gamma knife radiosurgery (n=16). We had information concerning postoperative hearing loss and facial paralysis in 39 patients who underwent surgery. Loss of hearing postoperatively occurred in 69% (n=27) and 44% (n=17) had facial paralysis. For an average of 3.5 years, 17% of tumors followed by imaging grew.CONCLUSION: The incidence of AN is similar to that in Europe and is increasing. More tumors are found incidentally. Small tumors can be followed by regular imaging, at least for the short term. Larger tumors are treated by surgery or gamma knife radiosurgery. A high percentage of patients receiving surgery lost their hearing postoperatively.",Included,0.2986327
606,Stereotactic radiotherapy of central nervous system tumors. [Finnish],Included,0.29887766
586,"Treatment Outcomes of Incidental Intracranial Meningiomas: Results from the IMPACT Cohort Background: Incidental findings such as meningioma are becoming increasingly prevalent. There is no consensus on the optimal management of these patients. The aim of this study was to examine the outcomes of patients diagnosed with an incidental meningioma who were treated with surgery or radiotherapy. Method(s): Single-center retrospective cohort study of adult patients diagnosed with an incidental intracranial meningioma (2007-2015). Outcomes recorded were postintervention morbidity, histopathologic diagnosis, and treatment response. Result(s): Out of 441 patients, 44 underwent treatment. Median age at intervention was 56.1 years (interquartile range [IQR], 49.6-66.5); patients included 35 women and 9 men. The main indication for imaging was headache (25.9%). Median meningioma volume was 4.55 cm<sup>3</sup> (IQR, 1.91-8.61), and the commonest location was convexity (47.7%). Six patients underwent surgery at initial diagnosis. Thirty-eight had intervention (34 with surgery and 4 with radiotherapy) after a median active monitoring duration of 24 months (IQR, 11.8-42.0). Indications for treatment were radiologic progression (n = 26), symptom development (n = 6), and patient preference (n = 12). Pathology revealed World Health Organization (WHO) grade 1 meningioma in 36 patients and WHO grade 2 in 4 patients. The risk of postoperative surgical and medical morbidity requiring treatment was 25%. Early and late moderate adverse events limiting activities of daily living occurred in 28.6% of patients treated with radiotherapy. Recurrence rate after surgery was 2.5%. All meningiomas regressed or remained radiologically stable after radiotherapy. Conclusion(s): The morbidity after treatment of incidental intracranial meningioma is not negligible. Considering most operated tumors are WHO grade 1, treatment should be reserved for those manifesting symptoms or demonstrating substantial growth on radiologic surveillance. Copyright © 2020 Elsevier Inc.",Included,0.3189036
1197,"Relationship between WBRT total dose, intracranial tumor control, and overall survival in NSCLC patients with brain metastases - a single-center retrospective analysis Background: The relationship between whole brain radiotherapy (WBRT) dose with intracranial tumor control and overall survival (OS) in patients with non-small cell lung cancer (NSCLC) brain metastases (BM) is largely unknown. Method(s): We retrospectively analyzed 595 NSCLC BM patients treated consecutively at the Fourth Hospital of Hebei Medical University between 2013 to 2015. We assigned the patients into 4 dose groups of WBRT: none, < 30, 30-39, and >= 40 Gy and assessed their relationship with OS and intracranial progression-free survival (iPFS). Cox models were utilized. Covariates included sex, age, KPS, BM lesions, extracranial metastasis, BM and lung tumor resection, chemotherapy, targeted therapy, and focal radiotherapy modalities. Result(s): Patients had a mean age of 59 years and were 44% female. Their median survival time (MST) of OS and iPFS were 9.3 and 8.9 months. Patients receiving none (344/58%), < 30 (30/5%), 30-39 (93/16%), and >= 40 (128/22%) Gy of WBRT had MST of OS (iPFS) of 7.3 (6.8), 6.0 (5.4), 10.3 (11.9) and 11.9 (11.9) months, respectively. Compared to none, other WBRT groups had adjusted HRs for OS - 1.23 (p > 0.20), 0.72 (0.08), 0.61 (< 0.00) and iPFS - 1.63 (0.03), 0.71 (0.06), 0.67 (< 0.01). Compared to 30-39 Gy, WBRT dose >=40 Gy was not associated with improved OS and iPFS (all p > 0.40). Stratified analyses by 1-3 and >= 4 BM lesions and adjustment analyses by each prognostic index of RPA class, Lung-GPA and Lung-molGPA supported these relationships as well. Conclusion(s): Compared to none, WBRT doses >=30 Gy are invariably associated with improved intracranial tumor control and survival in NSCLC BM patients. Copyright © 2019 The Author(s).",Included,0.34204888
