,titleabstract,decision,prediction
932,"Three-dimensional conformal versus non-graphic radiation treatment planning for apocrine gland adenocarcinoma of the anal sac in 18 dogs (2002-2007) Differences in dose homogeneity and irradiated volumes of target and surrounding normal tissues between 3D conformal radiation treatment planning and simulated non-graphic manual treatment planning were evaluated in 18 dogs with apocrine gland adenocarcinoma of the anal sac. Overall, 3D conformal treatment planning resulted in more homogenous dose distribution to target tissues with lower hot spots and dose ranges. Dose homogeneity and guarantee of not under-dosing target tissues with 3D conformal planning came at the cost, however, of delivering greater mean doses of radiation and of irradiating greater volumes of surrounding normal tissue structures. Copyright © 2011 Blackwell Publishing Ltd.",Included,0.08114476
18,"Radiation-induced malignancies after intensity-modulated versus conventional mediastinal radiotherapy in a small animal model A long-standing hypothesis in radiotherapy is that intensity-modulated radiotherapy (IMRT) increases the risk of second cancer due to low-dose exposure of large volumes of normal tissue. Therefore, young patients are still treated with conventional techniques rather than with modern IMRT. We challenged this hypothesis in first-of-its-kind experiments using an animal model. Cancer-prone Tp53+/C273X knockout rats received mediastinal irradiation with 3x5 or 3x8Gy using volumetric-modulated arc therapy (VMAT, an advanced IMRT) or conventional anterior-posterior/posterior-anterior (AP/PA) beams using non-irradiated rats as controls (n=15/group, ntotal=90). Tumors were assigned to volumes receiving 90-107%, 50-90%, 5-50%, and <5% of the target dose and characterized by histology and loss-of-heterozygosity (LOH). Irradiated rats predominantly developed lymphomas and sarcomas in areas receiving 50-107% (n=26) rather than 5-50% (n=7) of the target dose. Latency was significantly shortened only after 3x8Gy vs. controls (p<0.0001). The frequency (14/28 vs. 19/29; p=0.29) and latency (218 vs. 189 days; p=0.17) of radiation-associated tumors were similar after VMAT vs. AP/PA. LOH was strongly associated with sarcoma but not with treatment. The results do not support the hypothesis that IMRT increases the risk of second cancer. Thus the current practice of withholding dose-sparing IMRT from young patients may need to be re-evaluated.",Included,0.081353605
80,"Validation of the cytokinesis-block micronucleus (CBMN) assay for use as a triage biological dosimetry tool Traditionally, the dicentric chromosome assay (DCA) has been used to derive biological dose estimates for unknown radiological exposures. While sensitive, this assay requires highly trained evaluators and is extremely time consuming. The cytokinesis-block micronucleus (CBMN) assay has been suggested as an alternative to the DCA, as it is much faster to evaluate samples and requires less technical expertise. In order to validate this assay for triage biodosimetry, dose-response curves were generated for six donors at eight doses of gamma-radiation (0-4.0 Gy). Each sample was evaluated by 12 individuals, among three different laboratories and the incidence of micronuclei was determined after counting 50-500 binucleated cells. This study demonstrated that the CBMN assay was capable of detecting radiation doses >or=1 Gy after scoring only 200 binucleated cells. As such, the CBMN assay may provide a sensitive and reliable technique for deployment as an initial screening tool in a large-scale radiological emergency where large numbers of biological dose estimates are required.",Included,0.082633145
52,"The role of adjuvant radiotherapy in the local management of desmoplastic melanoma BACKGROUND In the current study, the authors sought to evaluate outcomes, specifically with respect to adjuvant radiotherapy (RT), for patients with desmoplastic melanoma. METHODS The records of 130 consecutive patients who presented between 1985 and 2009 with nonmetastatic desmoplastic melanoma and were treated curatively with either surgery alone (59 patients; 45%) or surgery and postoperative RT (71 patients; 55%) were retrospectively reviewed. Ages ranged from 21 years to 97 years (median age, 66 years). The location of the primary tumor was in the head and neck region in 62% of patients. Only 5 patients (4%) had lymph node involvement at the time of presentation. RESULTS The median follow-up was 6.6 years (range, 11 months-24 years). Overall survival rates at 5 years and 10 years were 69% and 53%, respectively. Disease-specific survival rates were 84% and 80%, respectively, at 5 years and 10 years. The actuarial rate of local recurrence was 17% at 5 years and beyond. Of the patients who underwent surgery without receiving postoperative RT, 14 (24%) experienced local recurrence. Of the 71 patients treated with surgery and postoperative RT, 5 (7%) experienced local recurrence. In a Cox multivariate regression model, improved local control was significantly associated with the receipt of postoperative RT (P = .009). CONCLUSIONS Surgery followed by postoperative RT appears to provide superior local control compared with surgery alone for patients with desmoplastic melanoma. Cancer 2014;120:1361-1368. © 2013 American Cancer Society. The authors performed a retrospective review of 130 consecutive patients presenting for definitive treatment of nonmetastatic desmoplastic melanoma. It was observed that patients treated with surgery followed by postoperative radiotherapy had superior local control compared with patients treated with surgery alone. © 2013 American Cancer Society.",Included,0.084408164
856,"Late Effects of Head and Neck Radiotherapy on Pulp Vitality Assessed by Pulse Oximetry INTRODUCTION: Radiation therapy (RT) of malignant tumors in the head and neck area may have damaging effects on surrounding tissues. The aim of this investigation was to evaluate the long-term effects of ionizing radiation on pulp vitality by measuring pulp oxygenation levels (%SpO2) in patients with history of RT of intraoral and oropharyngeal tumors 4-6 years after treatment., METHODS: In an experimental group RT (n = 90, history of RT) and a control group CON (n = 90, no history of RT), pulp vitality was assessed by measuring %SpO2 by using pulse oximetry and pulp sensitivity by cold thermal testing. All anterior teeth without history of endodontic therapy of the participants in group RT were measured (n = 693), regardless of the quadrant and the irradiated area. An equal number of anterior teeth were tested in group CON., RESULTS: There was no significant difference between the %SpO2 levels in group RT (92.7%; standard deviation, +/- 1.83) and group CON (92.6%; standard deviation, +/- 1.80). All teeth in RT and CON groups showed a positive response to the thermal test. All tested teeth were considered vital., CONCLUSIONS: Pulp %SpO2 was found to be within normal limits 4-6 years after RT. This suggests that RT may not have a long-term influence on pulp vitality, and reported short-term changes in pulpal microcirculation because of RT may be temporary. Copyright © 2016 American Association of Endodontists. Published by Elsevier Inc. All rights reserved.",Included,0.08660907
414,"Low dose radiotherapy is associated with local complications but not disease control in sacral chordoma BACKGROUND: We reviewed the disease control and complications of the treatment of sacrococcygeal chordoma from four tertiary cancer centers with emphasis on the effects of radiotherapy in surgically treated patients., METHODS: A total of 193 patients with primary sacrococcygeal chordoma from 1990 to 2015 were reviewed. There were 124 males, with a mean age of 59 +/- 15 years and a mean follow-up of 7 +/- 4 years. Eighty-nine patients received radiotherapy with a mean total dose of 61.8 +/- 10.9 Gy., RESULTS: The 10-year disease-free and disease-specific survival was 58% and 72%, respectively. Radiation was not associated with local recurrence (hazard ratio [HR], 1.13; 95% confidence interval [CI], 0.59-2.17; P = 0.71), metastases (HR, 0.93; 95% CI, 0.45-1.91; P = 0.85) or disease-specific survival (HR, 0.96; 95% CI, 0.46-2.00; P = 0.91). Higher doses (>=70 Gy; HR, 0.52; 95% CI, 0.20-1.32; P = 0.17) may be associated with reduced local recurrence. Radiotherapy was associated with wound complications (HR, 2.76; 95% CI, 1.64-4.82;, P < 0.001) and sacral stress fractures (HR, 4.73; 95% CI, 1.88-14.38; P < 0.001)., CONCLUSIONS: In this multicenter review, radiotherapy was not associated with tumor outcome but associated with complications. The routine use of radiotherapy with en-bloc resection of sacrococcygeal chordomas should be reconsidered in favor of a selective, individualized approach with a radiation dose of >=70 Gy. Copyright © 2019 Wiley Periodicals, Inc.",Included,0.09300246
23,"Rapid detection of radiation-induced chromosomal aberrations in lymphocytes and hematopoietic progenitor cells by mFISH Structural chromosome aberrations (SCAs) are sensitive indicators of a preceding exposure of the hematopoietic system to ionizing radiation. Cytogenetic investigations have therefore become routine tools for an assessment of absorbed radiation doses and their biological effects after occupational exposure or radiation accidents.Due to its speed and ease of use, fluorescence in situ hybridization (FISH) with whole chromosome painting (WCP) probes has become a method of choice to visualize SCAs. Until recently, this technique was limited to a rather small number of chromosomes, which could be tested simultaneously. As a result, only a fraction of the structural aberrations present in a sample could be detected and the overall dose effect had to be calculated by extrapolation. The recent introduction of two genome-wide screening techniques in tumor research, i.e., Spectral Karyotyping (SKY) and multicolor FISH (mFISH) now allows the detection of translocations involving any two non-homologous chromosomes.The present study was prompted by our desire to bring the power of mFISH to bear for the rapid identification of radiation-induced SCAs. We chose two model systems to investigate the utility of mFISH: lymphocytes that were exposed in vitro to 3 Gy photons and single hematopoietic progenitor cell colonies isolated from a Chernobyl victim 9 years after in vivo exposure to 5.4 Sv.In lymphocytes, we found up to 15 different chromosomes involved in rearrangements indicating complex radiation effects. Stable aberrations detected in hematopoietic cell colonies, on the other hand, showed involvement of up to three different chromosomes. These results demonstrated that mFISH is a rapid and powerful approach to detect and characterize radiation-induced SCAs in the hemopoietic system. The application of mFISH is expected to result in a more detailed and, thus, more informative picture of radiation effects. Eventually, this technique will allow researchers to rapidly delineate chromosomal breakpoints and facilitate the identification of the genes involved in radiation tumorigenesis. Copyright (C) 2000.",Included,0.095377915
5,"Cell cycle radiosensitivity of progeny of irradiated primary cultured human hepatocarcinoma cells Aim: To evaluate the change of growth characteristics and radiosensitivity of irradiated primary cultured human hepatocarcinoma cells. Method(s): All tumor tissue samples were obtained from 39 hepatocarcinoma patients with a mean age of 49.6 years (range 22-76 years). We divided the samples into irradiated group and non-irradiated group and measured their plating efficiency (PE), population doubling time (PDT), radiosensitivity index SF2 and cell cycle. Result(s): The PDT of primary culture of hepatocarcinoma cells was 91.0+/-6.6 h, PE was 12.0+/-1.4%, SF2 was 0.41+/-0.05%. The PDT of their irradiated progeny was 124.8+/-5.8 h, PE was 5.0+/-0.7%, SF2 was 0.65+/-0.09%. The primary cultured human hepatocarcinoma cells showed significant S reduction and G2 arrest in a dose-dependent manner. The progeny of irradiated primary cultured hepatocarcinoma cells grew more slowly and its radiosensitivity increased. Conclusion(s): The progeny of irradiated primary cultured human hepatocarcinoma cells grows more slowly and its radiosensitivity increases. ©2005 The WJG Press and Elsevier Inc. All rights reserved.",Included,0.09747416
773,"16. The fraction of cancer attributable to lifestyle and environmental factors in the UK in 2010 This chapter summarises the results of the preceding sections, which estimate the fraction of cancers occurring in the UK in 2010 that can be attributed to sub-optimal, past exposures of 14 lifestyle and environmental risk factors. For each of 18 cancer types, we present the percentage of cases attributable to one or all of the risk factors considered (tobacco, alcohol, four elements of diet (consumption of meat, fruit and vegetables, fibre, and salt), overweight, lack of physical exercise, occupation, infections, radiation (ionising and solar), use of hormones, and reproductive history (breast feeding)).Exposure to less than optimum levels of the 14 factors was responsible for 42.7% of cancers in the UK in 2010 (45.3% in men, 40.1% in women)-a total of about 134 000 cases.Tobacco smoking is by far the most important risk factor for cancer in the UK, responsible for 60 000 cases (19.4% of all new cancer cases) in 2010. The relative importance of other exposures differs by sex. In men, deficient intake of fruits and vegetables (6.1%), occupational exposures (4.9%) and alcohol consumption (4.6%) are next in importance, while in women, it is overweight and obesity (because of the effect on breast cancer)-responsible for 6.9% of cancers, followed by infectious agents (3.7%).Population- attributable fractions provide a valuable quantitative appraisal of the impact of different factors in cancer causation, and are thus helpful in prioritising cancer control strategies. However, quantifying the likely impact of preventive interventions requires rather complex scenario modelling, including specification of realistically achievable population distributions of risk factors, and the timescale of change, as well as the latent periods between exposure and outcome, and the rate of change following modification in exposure level. © 2011 Cancer Research UK All rights reserved.",Included,0.10081422
143,"Comparative stochastic effects of inhaled alpha- and beta-particle- emitting radionuclides in beagle dogs The stochastic effects of inhaled, insoluble particles of alpha- or beta- particle-emitting radionuclides were compared in dogs. Male and female beagle dogs were exposed briefly by nasal inhalation to relatively insoluble aerosols of 239PuO2 or 144Ce in fused aluminosilicate particles (FAP) and observed for cancer for their lifetimes. The initial lung burden and retention of each radionuclide was determined by whole-body counting of the emissions from 144Ce-144Pr- or 169Yb-labeled 239PuO2. Lung doses were calculated for each dog from these data. The lung doses ranged from 0.21 to 1200 Gy for 144Ce FAP and 1.6 to 58 Gy for 239PuO2. Dogs with doses to the lung of about 60 Gy or greater from 144Ce or about 2 Gy or greater from 239PuO2 had an increased incidence of lung carcinomas. In dogs exposed to 144Ce FAP, three organs were targets for neoplasia: lung, tracheobronchial lymph nodes, and heart. The insoluble FAP carried to the lymph nodes draining the lung delivered high radiation doses to the nodes and adjacent heart, resulting in hemangiosarcomas of these organs. In the lung, high radiation doses induced hemangiosarcomas and carcinosarcomas. At lower doses, carcinomas of various histological patterns were induced in the lung. In dogs exposed to 239PuO2, the lung was the sole target organ for neoplasia. Nearly all of these neoplasms were carcinomas of various histological patterns. These results indicated that relatively low doses of alpha-particle radiation can induce pulmonary cancers, but relatively large doses of beta-particle radiation are required. In addition, inhaled beta-particle emitters can also induce cancers in lung-associated lymph nodes and heart at these larger absorbed radiation doses.",Included,0.10319293
1,"Reduction of Delayed Homologous Recombination by Induction of Radioadaptive Response in RaDR-GFP Mice (Yonezawa Effect): An Old Player With a New Role Radiotherapy (RT) treats cancer effectively with high doses of ionizing radiation (IR) to killing cancer cells and shrinking tumors while bearing the risk of developing different side effects, including secondary cancer, which is most concerning for long-term health consequences. Genomic instability (GI) is a characteristic of most cancer cells, and IR-induced GI can manifest as delayed homologous recombination (HR). Radioadaptive response (RAR) is capable of reducing genotoxicity, cell transformation, mutation, and carcinogenesis, but the rational evidence describing its contributions to the reduction of radiation risk, in particular, carcinogenesis, remains fragmented. In this work, to investigate the impact of RAR on high-dose, IR-induced GI measured as delayed HR, the frequency of recombinant cells was comparatively studied under RAR-inducible and -uninducible conditions in the nucleated cells in hematopoietic tissues (bone marrow and spleen) using the Rosa26 Direct Repeat-green fluorescent protein (RaDR-GFP) homozygote mice. Results demonstrated that the frequency of recombinant cells was significantly lower in hematopoietic tissues under RAR-inducible condition. These findings suggest that reduction in delayed HR may be at least a part of the mechanisms underlying decreased carcinogenesis by RAR, and application of RAR would contribute to a more rigorous and scientifically grounded system of radiation protection in RT.Copyright © The Author(s) 2019.",Included,0.10331813
