,titleabstract,decision,prediction
39,"Chronic bronchitis in the cohort of Mayak workers first employed 1948-1958 Incidence of chronic bronchitis has been studied in a cohort of 12,210 workers first employed at one of the main plants of the Mayak nuclear facility during 1948-1958 and followed up to 31 December 2005. Information on external gamma doses is available for virtually all of these workers; in contrast, plutonium body burden was measured only for 30% of workers. During the follow-up period in the study cohort 1,175 incident cases of chronic bronchitis were verified. The analyses of nonradiation factors revealed that the underlying risk of chronic bronchitis incidence increased with increasing attained age and was higher among smokers compared with never-smokers as would be expected. The most interesting finding in relationship to nonradiation factors was a sharp increase in the baseline chronic bronchitis risk before 1960. The cause of this is not clear but a number of factors may play a role. Based on the follow-up data after 1960, the analysis showed a statistically significant linear dose response relationship with cumulative external gamma-ray dose (ERR/Gy = 0.14, 95% CI 0.01, 0.32). Based on the same subset but with an additional restriction to members with cumulative internal lung dose below 1 Gy, a statistically significant linear dose response relationship with internal alpha-radiation lung dose from incorporated plutonium was found (ERR/Gy = 2.70, 95% CI 1.20, 4.87). In both cases, adjustment was made for nonradiation factors, including smoking and either internal or external dose as appropriate. At present there are no similar incidence studies with which to compare results. However, the most recent data from the atomic bomb survivor cohort (the Life Span Study) showed statistically significant excess mortality risk for respiratory diseases of 22% per Gy and this value is within the confidence bounds of the point estimate of the risk from this study in relation to external dose.",Excluded,0.9719885
670,"Cancer risk estimation of genotoxic chemicals based on target dose and a multiplicative model A mechanistic model and associated procedures are proposed for cancer risk assessment of genotoxic chemicals. As previously shown for ionizing radiation, a linear multiplicative model was found to be compatible with published experimental data for ethylene oxide, acrylamide, and butadiene. The validity of this model was anticipated in view of the multiplicative interaction of mutation with inherited and acquired growth-promoting conditions. Concurrent analysis led to rejection of an additive model (i.e. the model commonly applied for cancer risk assessment). A reanalysis of data for radiogenic cancer in mouse, dog and man shows that the relative risk coefficient is approximately the same (0.4 to 0.5 percent per rad) for tumours induced in the three species. Doses in vivo, defined as the time- integrated concentrations of ultimate mutagens, expressed in millimol x kg- 1 x h (mMh) are, like radiation doses given in Gy or rad, proportional to frequencies of potentially mutagenic events. The radiation dose equivalents of chemical doses are, calculated by multiplying chemical doses (in mMh) with the relative genotoxic potencies (in rad x mMh-1) determined in vitro. In this way the relative cancer incidence increments in rats and mice exposed to ethylene oxide were shown to be about 0.4 percent per rad-equivalent, in agreement with the data for radiogenic cancer. Our analyses suggest that values of the relative risk coefficients for genotoxic chemicals are independent of species and that relative cancer risks determined in animal tests apply also to humans. If reliable animal test data are not available, cancer risks may be estimated by the relative potency. In both cases exposure dose/target dose relationships, the latter via macromolecule adducts, should be determined.",Excluded,0.97182953
344,"Growth hormone mitigates against lethal irradiation and enhances hematologic and immune recovery in mice and nonhuman primates Medications that can mitigate against radiation injury are limited. In this study, we investigated the ability of recombinant human growth hormone (rhGH) to mitigate against radiation injury in mice and nonhuman primates. BALB/c mice were irradiated with 7.5 Gy and treated post-irradiation with rhGH intravenously at a once daily dose of 20 mug/dose for 35 days. rhGH protected 17 out of 28 mice (60.7%) from lethal irradiation while only 3 out of 28 mice (10.7%) survived in the saline control group. A shorter course of 5 days of rhGH post-irradiation produced similar results. Compared with the saline control group, treatment with rhGH on irradiated BALB/c mice significantly accelerated overall hematopoietic recovery. Specifically, the recovery of total white cells, CD4 and CD8 T cell subsets, B cells, NK cells and especially platelets post radiation exposure were significantly accelerated in the rhGH-treated mice. Moreover, treatment with rhGH increased the frequency of hematopoietic stem/progenitor cells as measured by flow cytometry and colony forming unit assays in bone marrow harvested at day 14 after irradiation, suggesting the effects of rhGH are at the hematopoietic stem/progenitor level. rhGH mediated the hematopoietic effects primarily through their niches. Similar data with rhGH were also observed following 2 Gy sublethal irradiation of nonhuman primates. Our data demonstrate that rhGH promotes hematopoietic engraftment and immune recovery post the exposure of ionizing radiation and mitigates against the mortality from lethal irradiation even when administered after exposure. © 2010 Chen et al.",Excluded,0.9718032
842,"Pooled bayesian analysis of twenty-eight studies on radon induced lung cancers The influence of ionizing radiation of Rn and its progeny on lung cancer risks that were published in 28 papers was re-analyzed using seven alternative dose-response models. The risks of incidence and mortality were studied in two ranges of low annual radiation dose: 0-70 mSv per year (391 Bq m) and 0-150 mSv per year (838 Bq m). Assumption-free Bayesian statistical methods were used. The analytical results demonstrate that the published incidence and mortality data do not show that radiation dose is associated with increased risk in this range of doses. This conclusion is based on the observation that the model assuming no dependence of the lung cancer induction on the radiation doses is at least ~90 times more likely to be true than the other models tested, including the linear no-threshold (LNT) model. Copyright © 2011 Health Physics Society.",Excluded,0.9717937
179,"Positive impact of low-dose, high-energy radiation on bone in partial- and/or full-weightbearing mice Astronauts traveling beyond low Earth orbit will be exposed to galactic cosmic radiation (GCR); understanding how high energy ionizing radiation modifies the bone response to mechanical unloading is important to assuring crew health. To investigate this, we exposed 4-mo-old female Balb/cBYJ mice to an acute space-relevant dose of 0.5 Gy 56Fe or sham (n = ~8/group); 4 days later, half of the mice were also subjected to a ground-based analog for 1/6 g (partial weightbearing) (G/6) for 21 days. Microcomputed tomography (-CT) of the distal femur reveals that 56Fe exposure resulted in 6578% greater volume and improved microarchitecture of cancellous bone after 21 d compared to sham controls. Radiation also leads to significant increases in three measures of energy absorption at the mid-shaft femur and an increase in stiffness of the L4 vertebra. No significant effects of radiation on bone formation indices are detected; however, G/6 leads to reduced % mineralizing surface on the inner mid-tibial bone surface. In separate groups allowed 21 days of weightbearing recovery from G/6 and/or 56Fe exposure, radiation-exposed mice still exhibit greater bone mass and improved microarchitecture vs. sham control. However, femoral bone energy absorption values are no longer higher in the 56Fe-exposed WB mice vs. sham controls. We provide evidence for persistent positive impacts of high-LET radiation exposure preceding a period of full or partial weightbearing on bone mass and microarchitecture in the distal femur and, for full weightbearing mice only and more transiently, cortical bone energy absorption values. 2019, The Author(s).",Excluded,0.97176456
1019,"Statistical modeling of carcinogenic risks in dogs that inhaled 238PuO2 Combined analyses of data on 260 life-span beagle dogs that inhaled 238PuO2 at the Inhalation Toxicology Research Institute (ITRI) and at Pacific Northwest National Laboratory (PNNL) were conducted. The hazard functions (age-specific risks) for incidence of lung, bone and liver tumors were modeled as a function of cumulative radiation dose, and estimates of lifetime risks based on the combined data were developed. For lung tumors, linear-quadratic functions provided an adequate fit to the data from both laboratories, and linear functions provided an adequate fit when analyses were restricted to doses less than 20 Gy. The estimated risk coefficients for these functions were significantly larger when based on ITRI data compared to PNNL data, and dosimetry biases are a possible explanation for this difference. There was also evidence that the bone tumor response functions differed for the two laboratories, although these differences occurred primarily at high doses. These functions were clearly nonlinear (even when restricted to average skeletal doses less than 1 Gy), and evidence of radiation-induced bone tumors was found for doses less than 0.5 Gy in both laboratories. Liver tumor risks were similar for the two laboratories, and linear functions provided an adequate fit to these data. Lifetime risk estimates for lung and bone tumors derived from these data had wide confidence intervals, but were consistent with estimates currently used in radiation protection. The dog-based lifetime liver tumor risk estimate was an order of magnitude larger than that used in radiation protection, but the latter also carries large uncertainties. The application of common statistical methodology to data from two studies has allowed the identification of differences in these studies and has provided a basis for common risk estimates based on both data sets.",Excluded,0.9717624
162,"Apoptosis of Peripheral Blood Lymphocytes in the Members of the Techa River Cohort Chronically Exposed to Radiation The purpose of the present research was to estimate the intensity of the apoptotic death of lymphocytes during the period of carcinogenic effect realization in the residents of the Techa riverside villages. The investigation included analyses of the frequency of lymphocytes at the early and late stages of apoptosis and necrosis of peripheral blood lymphocytes using the method of FITC Annexin V, lymphocyte counts at the stage of DNA fragmentation using the TUNEL method, and the number of CD95(+)-lymphocytes. In the capacity of additional tests, loading tests involving in vitro irradiation at the dose of 1 Gy of a suspension of lymphocytes and incubations for 5 and 24 hours were used. Activation of the initial apoptotic and necrotic death of peripheral blood lymphocytes was revealed in the persons chronically exposed to low-intensity radiation within the range from 0.01 to 4.23 Gy. Exposed patients demonstrated a decrease in the number of CD95(+)-cells as compared to unexposed patients. The results of the cell death studies in the persons residing in the Techa riverside villages testify indirectly to the genomic instability of the peripheral blood lymphocytes.",Excluded,0.9717561
678,"Exposure to Radiation During Work Shifts and Working at Night Act as Occupational Stressors Alter Redox and Inflammatory Markers Background: Studies of breast cancer etiology suggest evidence that night shift working and occupational exposure to ionizing radiation (IR) are defined risk factors for breast cancer development. There are few studies to clarify neuroendocrine and inflammatory status and the possible consequences particularly in occupational exposure. Aim of the study. Our aim was to associate the redox and inflammatory biomarkers with either nightshift working or occupational radiation exposure, and to compare their levels between the two groups at Alexandria University Hospitals, Alexandria, Egypt. Method(s): We included 150 female nurses at Alexandria University Hospitals: 50 nightshift workers, 50 radiation workers, and 50 dayshift workers as a control group (neither work nightly nor radiation workers). In morning serum sample (7 am), we measured the concentrations of serum melatonin, Cortisol, tumor necrosis factor-alpha (TNF-alpha) and interferon-gamma (IFN-gamma) by ELISA; malondialdehyde (MDA) and total antioxidant capacity (TAC) levels colorimetrically, and C-reactive protein (C-RP) levels by turbidimetric method. Result(s): Nightshift workers had significantly lower levels of melatonin and TAC, and higher levels of serum inflammatory markers and cortisol, than day shift control group of workers. Workers occupationally exposed to IR had significantly higher levels of serum melatonin, MDA and inflammatory markers, lower levels of serum cortisol, and lower TAC than day shift workers. Conclusion(s): Occupational exposure to IR and working nightly alter circulating redox and inflammatory biomarkers.Copyright © 2020 IMSS",Excluded,0.97174793
766,"[Carcinogenic effects of single total-body irradiation with accelerated charged particles and gamma rays] The study deals with the frequency of tumorigenesis in the endocrine glands, skin, soft tissues and internal organs of sexually mature female rats, exposed to accelerated charged particles with low LPE, such components of cosmic radiation as 645 MeV and 9 GeV protons and 4 GeV/nuclon ions of helium. The experiment continued until the animals' natural death. We established a high frequency of endocrine and uterine tumors and a comparatively wide range of localizations in rats which had received sufficient doses of gamma radiation. There were no intestinal or renal tumors, while very few tumors of the skin and soft tissues were detected in unexposed animals.",Excluded,0.9717395
543,"Molecular and cellular profiling of acute responses to total body radiation exposure in ovariectomized female cynomolgus macaques Purpose: The threat of radiation exposure requires a mechanistic understanding of radiation-induced immune injury and recovery. The study objective was to evaluate responses to ionizing radiation in ovariectomized (surgically post-menopausal) female cynomolgus macaques. Material(s) and Method(s): Animals received a single total-body irradiation (TBI) exposure at doses of 0, 2 or 5 Gy with scheduled necropsies at 5 days, 8 weeks and 24 weeks post-exposure. Blood and lymphoid tissues were evaluated for morphologic, cellular, and molecular responses. Result(s): Irradiated animals developed symptoms of acute hematopoietic syndrome, and reductions in thymus weight, thymopoiesis, and bone marrow cellularity. Acute, transient increases in plasma monocyte chemoattractant protein 1 (MCP1) were observed in 5 Gy animals along with dose-dependent alterations in messenger ribonucleic acid (mRNA) signatures in thymus, spleen, and lymph node. Expression of T cell markers was lower in thymus and spleen, while expression of macrophage marker CD68 (cluster of differentiation 68) was relatively elevated in lymphoid tissues from irradiated animals. Conclusion(s): Ovariectomized female macaques exposed to moderate doses of radiation experienced increased morbidity, including acute, dose-dependent alterations in systemic and tissue-specific biomarkers, and increased macrophage/T cell ratios. The effects on mortality exceeded expectations based on previous studies in males, warranting further investigation.Copyright © 2015 Informa UK, Ltd.",Excluded,0.971739
