,titleabstract,decision,prediction
355,"Protective Effects of Magnesium Sulfate on Radiation Induced Brain Injury in Rats OBJECTIVES: The effect of magnesium sulfate on brain tissue of SD rats irradiated by 6MeV electron was investigated., METHODS: SD rats were divided into three groups: control group, irradiation (IR group) and irradiation treated with magnesium sulfate (IR+M group). After being anesthetized, the whole brains of IR group and IR+M group were exposed to 6 MeV electron radiation. IR+M group was i.p. injected with 10% magnesium sulfate (400 mg/kg) one day before radiation and three days and five days after radiation. And on the 1st, 3rd, 7th and 14th day after radiation, SD rats were euthanatized to take brain tissue for the detection of calcium, redox status and cell apoptosis, as well as the expression of NF-kappaB and ICAM-1., RESULTS: The results indicated that magnesium treatment may alleviate the elevation of calcium and enhance redox status through increasing the activities of superoxide dimutase (SOD) and myeloperodase (MPO), and decreasing the concentration of malondialdehyde (MDA). Tunnel and immunohistochemistry assay suggested that treatment with magnesium decreased the apoptosis rate of brain cells and the expressions of caspase-3, respectively. Decline of the expression of NF-kappaB and ICAM-1 protein was observed after the treatment of magnesium., CONCLUSION: All the results demonstrated that magnesium may elicit protective effect against radiationinduced brain injury by reducing calcium overload, improving redox and inhibiting cell apoptosis. Moreover, magnesium significantly down-regulated the protein or mRNA levels of NF-kappaB and ICAM- 1. The findings may provide references for the application of magnesium in clinic for brain injury induced by radiation. Copyright© Bentham Science Publishers; For any queries, please email at epub@benthamscience.org.",Excluded,0.95596194
56,"Biodosimetry for high dose accidental exposures by drug induced premature chromosome condensation (PCC) assay The conventional dicentric assay does not provide an accurate dose estimate in the case of accidental exposure to ionizing radiation above 6 Gy due to mitotic delay and poor mitotic index. The present study aims to establish a simple and rapid dose assessment technique based on scoring of rings and fragments in PCC spreads of stimulated lymphocytes. Human peripheral blood lymphocytes were gamma irradiated to different doses (6.2-24.5 Gy), cultured for two days with PHA and were forced to condense prematurely using 500 nM Okadaic acid (OA). The chromosome spreads were prepared, stained with Giemsa and observed under a microscope. The PCC index, PCC rings, and PCC fragments were scored for each dose point to arrive at the dose effect curve for various end points such as induction of rings and fragments and dicentrics. The PCC index varied from 12-18% up to 18 Gy and thereafter dropped to 6-8% at higher doses. The dose dependent increase in rings and fragments was found to be linear with a slope of 0.054+/-0.001 Gy(-1) for rings and 0.45+/-0.03 Gy(-1) for PCC fragments. An experiment was carried out to simulate partial-body exposure by mixing 10 Gy in vitro irradiated blood with un-irradiated blood in different proportions. The ratio of frequency of damaged cells among the total number of cells analyzed was found to be a good index of partial-body exposure. The culture duration was extended to 72 h to overcome the cell cycle delay induced by high doses of radiation. The conventional dicentrics rings and fragments also showed a dose response at high doses. The response can be best fitted to a linear model with a slope of 0.28+/-0.0007 Gy(-1) for the induction of dicentrics. However, long culture duration, technical skill and time required to analyse multi-aberrant cells makes the dicentric assay less suitable for high dose exposures requiring a rapid dose estimate. The PCC assay can be performed in 50 h with biodosimetric information about the irradiated fraction in cases of acute radiation exposures. The automated finding of PCC spreads significantly increased the speed of scoring PCC fragments. Copyright 2010 Elsevier B.V. All rights reserved.",Excluded,0.955612
109,"Monitoring of residual hematopoiesis after total body irradiation in humans as a model for accidental x-ray exposure: dose-effect and failure of ex vivo expansion of residual stem cells in view of autografting PURPOSE: To evaluate the residual hematopoiesis at different levels of total body irradiation (TBI) dose in bone marrow (BM) and peripheral blood (PB), and to study the dose-effect relationship on hematopoietic immature and mature progenitors. We also investigated the possibility of expanding ex vivo the residual progenitors exposed to different dose levels of TBI., METHODS AND MATERIALS: Eight patients treated for AML (n = 3) and myeloma (n = 5) were included. BM and PB samples were harvested before TBI and after doses of: 5 Gy. Mononuclear cells (MNCs) were assayed for burst-forming unit erythroid (BFU-E), granulocyte-forming unit macrophage (CFU-GM), and long-term culture initiating cells (LTC-ICs). Ex vivo expansion: MNCs (after irradiation and controls) were suspended in long-term cultures and expanded with a combination of five cytokines., RESULTS: CD34+ cells were detectable at 10 Gy. We observed a significant decrease of CFU-GM and BFU-E, respectively, to 13.5% and 8.5% of baseline values for doses <or=2 Gy and to 8.2% and 4.6% for doses ranging between 2.1 and 5 Gy. No dose effect was observed for residual MNCs. LTC-ICs were not detectable after 0.8 Gy. The expansion was not successful after 1.2 Gy., CONCLUSION: This study confirms the significant decrease of human mature and immature progenitors in BM and PB immediately after low-dose TBI. In addition, the lack of expansion suggests that autografting using BM or PB residual stem cells collected and expanded in vitro in case of accidental whole body exposure may be impractical.",Excluded,0.95560765
766,"[Carcinogenic effects of single total-body irradiation with accelerated charged particles and gamma rays] The study deals with the frequency of tumorigenesis in the endocrine glands, skin, soft tissues and internal organs of sexually mature female rats, exposed to accelerated charged particles with low LPE, such components of cosmic radiation as 645 MeV and 9 GeV protons and 4 GeV/nuclon ions of helium. The experiment continued until the animals' natural death. We established a high frequency of endocrine and uterine tumors and a comparatively wide range of localizations in rats which had received sufficient doses of gamma radiation. There were no intestinal or renal tumors, while very few tumors of the skin and soft tissues were detected in unexposed animals.",Excluded,0.95553595
162,"Apoptosis of Peripheral Blood Lymphocytes in the Members of the Techa River Cohort Chronically Exposed to Radiation The purpose of the present research was to estimate the intensity of the apoptotic death of lymphocytes during the period of carcinogenic effect realization in the residents of the Techa riverside villages. The investigation included analyses of the frequency of lymphocytes at the early and late stages of apoptosis and necrosis of peripheral blood lymphocytes using the method of FITC Annexin V, lymphocyte counts at the stage of DNA fragmentation using the TUNEL method, and the number of CD95(+)-lymphocytes. In the capacity of additional tests, loading tests involving in vitro irradiation at the dose of 1 Gy of a suspension of lymphocytes and incubations for 5 and 24 hours were used. Activation of the initial apoptotic and necrotic death of peripheral blood lymphocytes was revealed in the persons chronically exposed to low-intensity radiation within the range from 0.01 to 4.23 Gy. Exposed patients demonstrated a decrease in the number of CD95(+)-cells as compared to unexposed patients. The results of the cell death studies in the persons residing in the Techa riverside villages testify indirectly to the genomic instability of the peripheral blood lymphocytes.",Excluded,0.95549417
678,"Exposure to Radiation During Work Shifts and Working at Night Act as Occupational Stressors Alter Redox and Inflammatory Markers Background: Studies of breast cancer etiology suggest evidence that night shift working and occupational exposure to ionizing radiation (IR) are defined risk factors for breast cancer development. There are few studies to clarify neuroendocrine and inflammatory status and the possible consequences particularly in occupational exposure. Aim of the study. Our aim was to associate the redox and inflammatory biomarkers with either nightshift working or occupational radiation exposure, and to compare their levels between the two groups at Alexandria University Hospitals, Alexandria, Egypt. Method(s): We included 150 female nurses at Alexandria University Hospitals: 50 nightshift workers, 50 radiation workers, and 50 dayshift workers as a control group (neither work nightly nor radiation workers). In morning serum sample (7 am), we measured the concentrations of serum melatonin, Cortisol, tumor necrosis factor-alpha (TNF-alpha) and interferon-gamma (IFN-gamma) by ELISA; malondialdehyde (MDA) and total antioxidant capacity (TAC) levels colorimetrically, and C-reactive protein (C-RP) levels by turbidimetric method. Result(s): Nightshift workers had significantly lower levels of melatonin and TAC, and higher levels of serum inflammatory markers and cortisol, than day shift control group of workers. Workers occupationally exposed to IR had significantly higher levels of serum melatonin, MDA and inflammatory markers, lower levels of serum cortisol, and lower TAC than day shift workers. Conclusion(s): Occupational exposure to IR and working nightly alter circulating redox and inflammatory biomarkers.Copyright © 2020 IMSS",Excluded,0.9554836
210,"Incidence of Breast Cancer in the Life Span Study of Atomic Bomb Survivors: 1958-2009 The importance of reproductive history in breast tissue development and etiology of sporadic breast cancer in females is well established. However, there is limited evidence of factors, other than age, that modify risk of radiation-related breast cancer. In this study, we evaluated breast cancer incidence in the Life Span Study cohort of atomic bomb survivors, adding 11 years of follow-up and incorporating reproductive history data. We used Poisson regression models to describe radiation risks and modifying effects of age and reproductive factors. Among 62,534 females, we identified 1,470 breast cancers between 1958 and 2009. Of 397 new cases diagnosed since 1998, 75% were exposed before age 20. We found a strong linear dose response with excess relative risk (ERR) of 1.12 per Gy [95% confidence interval (CI): 0.73 to 1.59] for females at age 70 after exposure at age 30. The ERR decreased with increasing attained age ( P = 0.007) while excess absolute rate (EAR) increased with attained age up to age 70 ( P < 0.001). Age at menarche was a strong modifier of the radiation effect: for a given dose, both the ERR and EAR decreased with increasing age at menarche ( P = 0.007 and P < 0.001). Also, independently, age-at-exposure effects on ERR and EAR differed before and after menarche ( P = 0.043 and P = 0.015, respectively, relative to log-linear trends), with highest risks for exposures around menarche. Despite the small number of male breast cancers (n = 10), the data continue to suggest a dose response (ERR per Gy = 5.7; 95% CI: 0.3 to 30.8; P = 0.018). Persistently increased risk of female breast cancer after radiation exposure and its modification pattern suggests heightened breast sensitivity during puberty.",Excluded,0.95548284
114,"[Assessment of the genetic risk of radiation by irradiation data from laboratory mammals] An attempt has been made to assess quantitatively genetic risk of radiation for man based on mammalian (mostly mouse) data and using the direct method proposed by UNSCEAR. The parameter employed was induction of reciprocal translocations. Two assumptions were made: human radiosensitivity equals that of the mouse; and dose-response is linear. From observations with acute gamma irradiation the estimate of risk per 10(-2) Gy was as follows: 39 translocation heterozygotes are expected among one million F1 conceptions, 5 cases of multiple congenital anomalies, 25 abortions recorded and 49 unrecorded. Chronic gamma irradiation at dose rates of 1.3 X 10(-5), 1.7 X 10(-4) and 1.0 X 10(-4) Gy/min was 3 to 10 times less effective. Exposure to 4.2 GeV deuterons proved inferior in effectiveness to gamma irradiation. Chronic exposure to 4.1 MeV neutrons delivered at 8 X 10(-4) Gy/min showed 7 times the effectiveness of chronic gamma irradiation. Administration of tritiated water (from 37 to 37 X 10(2) kBq/g b.w.) to rats entailed a risk of the same order of magnitude as external chronic gamma irradiation. Reduction of genetic risk was achieved by pretreatment with either AFT-, ATP-serotonin mixtures or the molecular combinations, Adeturon and Cytriphos. Study of interspecies differences in genetic radiosensitivity showed decline in the following order: rat-rabbit-mouse-Syrian hamster. A dose-rate effect was most clearly seen in the rat, and least clearly in the rabbit. In female mice, examination of oocyte depletion indicated primary follicles to be highly susceptible to acute gamma irradiation; decrease in sensitivity was observed beginning with stage 4. Chronic gamma irradiation was found to be less effective.",Excluded,0.9554739
344,"Growth hormone mitigates against lethal irradiation and enhances hematologic and immune recovery in mice and nonhuman primates Medications that can mitigate against radiation injury are limited. In this study, we investigated the ability of recombinant human growth hormone (rhGH) to mitigate against radiation injury in mice and nonhuman primates. BALB/c mice were irradiated with 7.5 Gy and treated post-irradiation with rhGH intravenously at a once daily dose of 20 mug/dose for 35 days. rhGH protected 17 out of 28 mice (60.7%) from lethal irradiation while only 3 out of 28 mice (10.7%) survived in the saline control group. A shorter course of 5 days of rhGH post-irradiation produced similar results. Compared with the saline control group, treatment with rhGH on irradiated BALB/c mice significantly accelerated overall hematopoietic recovery. Specifically, the recovery of total white cells, CD4 and CD8 T cell subsets, B cells, NK cells and especially platelets post radiation exposure were significantly accelerated in the rhGH-treated mice. Moreover, treatment with rhGH increased the frequency of hematopoietic stem/progenitor cells as measured by flow cytometry and colony forming unit assays in bone marrow harvested at day 14 after irradiation, suggesting the effects of rhGH are at the hematopoietic stem/progenitor level. rhGH mediated the hematopoietic effects primarily through their niches. Similar data with rhGH were also observed following 2 Gy sublethal irradiation of nonhuman primates. Our data demonstrate that rhGH promotes hematopoietic engraftment and immune recovery post the exposure of ionizing radiation and mitigates against the mortality from lethal irradiation even when administered after exposure. © 2010 Chen et al.",Excluded,0.955466
775,"[Clinical significance of low-dose CT performed for three consecutive years in diagnosis of lung nodules in coal mine workers with 20 working years] Objective: To investigate the clinical significance of low-dose CT (LDCT) in coal mine workers with relatively long working years. Methods: A total of 907 coal mine workers with >=20 working years were enrolled, among whom there were 863 male and 44 female workers with a mean age of 49.5 years. Digital radiography (DR) was performed for these workers in 2013, and LDCT was performed for three consecutive years from 2014 to 2016. Results: A total of 32 workers were found to have lung nodules by DR in 2013, while in 2014, 269 workers were found to have non-calcified lung nodules by LDCT, and there was a significant difference in the number of workers with lung nodules (chi(2)=233.73, P<0.005) . There was also a significant difference in the detection rate of nodules between the workers with different working years of dust exposure (chi(2)=6.648, P=0.00) . The male workers had a significantly higher detection rate of nodules than the female workers (chi(2)=5.690, P=0.017) . There was no significant difference in the number of nodules between workers with different types of work (chi(2)=16.985, P=0.05) . There were 443 lung nodules in total, among which 71.56% were solid nodules and 55.75% had a size of <=4mm; malignant nodules were confirmed by surgery in 6 (0.66%) of the 907 workers after baseline LDCT. LDCT reexamination in 2015 and 2016 found new nodules in 8 workers and enlarged nodules in 3 workers, and there was no significant change in the number of nodules with a size of <=4 mm. Conclusions: It is necessary to perform high-risk population screening for coal mine workers by LDCT. The follow-up strategies for nodules with a size of <=4mm are the same as those for negative results; annual reexamination is recommended for nodules with a size of >4-8 mm, and clinical treatment should be considered for nodules with a size of >8 mm.",Excluded,0.955418
