,titleabstract,decision,prediction
720,"Effects of low-level laser therapy on burning mouth syndrome To investigate low-level laser therapy (LLLT) applied to treat burning mouth syndrome (BMS). This prospective, comparative, partially blinded, single-centre, clinical trial of GaAlAs Laser, with 815 nm wavelength, included 44 BMS patients divided randomly into three groups: Group I (n = 16): GaAlAs laser 815 nm wavelength, 1 W output power, continuous emissions, 4 s, 4 J and fluence rate 133.3 J cm-2 ; Group II (n = 16): GaAlAs infrared laser, 815 nm wavelength, 1 W output power, continuous emissions, 6 s, 6 J and fluence rate 200 J cm-2 ; Group III (n = 12) placebo group, sham laser. All groups received a weekly dose for 4 weeks. Pain intensity was recorded using a 10-cm visual analogue scale; patients responded to the oral health impact profile (OHIP-14), xerostomia severity test and the hospital anxiety-depression scale (HAD). These assessments were performed at baseline, 2 and 4 weeks. LLLT decreased pain intensity and improved OHIP-14 scores significantly from baseline to 2 weeks in groups I and II compared with the placebo group. No statistically significant differences were found from 2 to 4 weeks. Overall improvements in visual analogue scale (VAS) scores from baseline to the end of treatment were as follows: Group I 15.7%; Group II 15.6%; Group III placebo 7.3%. LLLT application reduces symptoms slightly in BMS patients. Copyright © 2016 John Wiley & Sons Ltd.",Included,0.23405391
560,"Recurrent Atypical Meningiomas: Combining Surgery and Radiosurgery in One Effective Multimodal Treatment Objective Owing to their rarity and proteiform pathologic features, the clinical behavior of atypical meningiomas is not yet well characterized. Though the extent of resection is believed to be a key determinant of prognosis, limited data exist regarding optimal management of patients with recurrent disease. Methods In this 20-year retrospective case series, we reviewed the medical records of 46 patients with recurrent atypical meningomas (185 lesions, 89 of which were local, 78 marginal, and 18 distant recurrences); treatment was radiosurgery (n = 60), surgery (n = 56), or both (n = 8). The median follow-up period was 53 months. Outcome measures were length of overall survival and disease-free intervals and prognostic factors for survival. Results Overall, the median progression-free survival was 26 months at the first recurrence and 100 months thereafter (the sum of the later intervals). Multivariate analysis showed that no treatment-related factors influenced prognosis, whereas recurrence at the skull base was a significant tumor-related factor limiting further treatment. Irrespective of treatment type, the recurrence-free interval was increasingly shorter during the clinical course, with a higher occurrence of marginal and distant lesions migrating to the midline and to the skull base. In sporadic cases, disease-free intervals were longer after wide craniotomy, tumor and dural resection with tumor-free margin. Conclusions The disease-free interval was substantially similar after surgery and radiosurgery for treating recurrent disease in patients with atypical meningiomas. Surgery is the mainstay for prolonging survival, while radiosurgery can be an adjuvant strategy to gain time for clinical observation and planning aggressive surgical treatment.Copyright © 2016 Elsevier Inc. All rights reserved.",Included,0.23475087
719,"Brachytherapy and percutaneous stenting in the treatment of cholangiocarcinoma: A prospective randomised study Purpose: To evaluate the effect of radiation therapy including intraluminal brachyterapy with iridium-192 on survival of patients with malignant biliary strictures (cholangiocarcinoma, histologically improved) treated with metallic stent in a prospective randomised study. Method and materials: In the prospective randomised study, 21 patients with cholangiocarcinoma were treated with implantation of percutaneous stents followed with intraluminal Ir-192 brachytherapy (mean dose 30 Gy) and external radiotherapy (mean dose 50 Gy) and 21 patients were treated only with stents insertion. We did not find any statistically significant differences in age and tumor localization between these two groups of patients. Result(s): All the patients died. In the group of patients treated with brachytherapy and with stent implantation, the mean survival time was 387.9 days. In the group of patients treated only with stent insertion the mean survival was 298 days. In effort to eliminate possible effect of external radiotherapy we treated the control group of eight patients with cholangiocarcinoma by stent insertion and brachyterapy only. Conclusion(s): Our results show that combined radiation therapy could extend the survival in the patients with cholangiocarcinoma obstruction. © 2007 Elsevier Ireland Ltd. All rights reserved.",Included,0.24223831
668,"Expression of vascular endothelial growth factor and its correlation with clinical symptoms and endoscopic findings in patients with chronic radiation proctitis AIM: The aim of this study was to assess the expression of vascular endothelial growth factor (VEGF) as a key proangiogenic factor and determine whether there is any correlation between its expression and clinical symptoms or endoscopic changes in patients with chronic radiation proctitis (ChRP)., METHOD: Fifty patients who had all undergone radiotherapy for prostate, cervical or uterine cancer were included in the study (37 women, 13 men). There was a control group of 20 patients (9 women, 11 men). The Radiation Therapy Oncology Group/European Organization for Research and Treatment of Cancer (RTOG/EORTC) scoring system was used for grading the severity of the proctitis. Endoscopic scoring of late rectal mucosal damage was performed using Gilinsky's classification. Serum levels of VEGF were analysed by the enzyme-linked immunosorbent assay method., RESULTS: Most patients presented with Grade 1 symptoms. Endoscopic assessment showed that most patients had Grade 1 late rectal mucosal damage. The predominant endoscopic finding was the presence of telangiectasia. Assessment of VEGF correlation between the control group and the degrees of endoscopic changes showed statistically significant differences for all three degrees (P < 0.0001, P = 0.0251 and P = 0.0005, respectively). Due to the small numbers of patients with Grades 2 and 3 symptoms using the RTOG/EORTC scoring system, they were grouped with Grades 1 and 4 respectively forming two groups for statistical purposes. VEGF expression differed significantly between controls and group I and between controls and group II (P = 0.0001, P = 0.0009, respectively)., CONCLUSION: A significant increase in VEGF expression was found to correlate with clinical symptoms and endoscopic rectal mucosa changes in patients with ChRP, suggesting that it may play an important role in pathological angiogenesis. Copyright Colorectal Disease © 2017 The Association of Coloproctology of Great Britain and Ireland.",Included,0.2424812
815,"Association Between Radiation Dose and Outcomes With Postoperative Radiotherapy for N0-N1 Non-Small Cell Lung Cancer PURPOSE: To review trends in the use of postoperative radiotherapy (PORT) in the modern era for N0-N1 margin-negative non-small cell lung cancer (NSCLC) following surgical resection and evaluate the association between PORT dose and overall survival., MATERIALS AND METHODS: We performed a retrospective study of nonmetastatic stage II and III N0-N1 margin-negative NSCLC surgically treated patients within the National Cancer Data Base from 2003 to 2011. Cox proportional hazards regression was performed for multivariable analyses of overall survival and PORT dose. Radiation modalities included nonconformal beam radiation, 3-dimensional conformal radiation (3D-CRT), and intensity-modulated radiation therapy., RESULTS: We identified 2167 (6.7%) and 30,269 (93.3%) patients with surgically resected stage II or III N0-N1 margin-negative NSCLC who were treated with and without PORT, respectively. The proportion of patients treated with PORT (dose range, 45 to 74 Gy) decreased from 8.9% in 2003 to 2006 to 4.1% in 2010 to 2011. Among patients receiving PORT, the use of high-dose (60 to 74 Gy) PORT rose throughout the study period, starting at 34.8% in 2003 to 2006 and rising to 49.3% in 2010 to 2011.Overall, patients who received PORT had worse survival (hazards ratio=1.30; 95% confidence interval, 1.20-1.40) compared with those not receiving PORT. This association was unchanged when limited to patients receiving modern treatment with 3-CRT or intensity-modulated radiation therapy (hazards ratio=1.35; 95% confidence interval, 1.10-1.65)., CONCLUSIONS: The use of PORT for N0-N1 margin-negative NSCLC decreased from 2003 to 2011. We found no evidence of benefit from PORT for resected N0-N1 margin-negative NSCLC, regardless of dose or technique. PORT should be approached with caution in this group of patients, regardless of radiotherapy technique.",Included,0.24585535
124,"Prophylactic cranial irradiation in elderly patients with small cell lung cancer: Findings from a North Central Cancer Treatment Group pooled analysis Objectives: To examine the efficacy of prophylactic cranial irradiation (PCI) in elderly patients with small cell lung cancer (SCLC) (>=. 70. years of age) from a pooled analysis of four prospective trials. Material(s) and Method(s): One hundred fifty-five patients with SCLC (limited stage, LSCLC, and extensive stage, ESCLC) participated in four phase II or III trials. Ninety-one patients received PCI (30. Gy/15 or 25. Gy/10) and 64 patients did not receive PCI. Survival was compared in a landmark analysis that included only patients who had stable disease or better in response to primary therapy. Result(s): Patients who received PCI had better survival than patients who did not receive PCI (median survival 12.0. months vs. 7.6. months, 3-year overall survival 13.2% vs. 3.1%, HR. =. 0.53 [95% CI 0.36-0.78], p=. 0.001). On multivariate analysis of the entire cohort, the only factor that remained significant for survival was stage (ESCLC vs. LSCLC, p=. 0.0072). In contrast, the multivariate analysis of patients who had ESCLC revealed that PCI was the sole factor associated with a survival advantage (HR. =. 0.47 [95% CI 0.24-0.93], p=. 0.03). Grade 3 or higher adverse events (AEs) were significantly greater in patients who received PCI (71.4% vs. 47.5%, p=. 0.0031), with non-neuro and non-heme being the specific AE categories most strongly correlated with PCI delivery. Conclusion(s): PCI was associated with a significant improvement in survival for our entire elderly SCLC patient cohort on univariate analysis. Multivariate analysis suggested that the survival advantage remained significant in patients with ESCLC. PCI was also associated with a modest increase in grade 3 or higher AEs.Copyright © 2014 Elsevier Inc.",Included,0.24793193
612,"Influence of tumor cell proliferation and sex-hormone receptors on effectiveness of radiation therapy for dogs with incompletely resected meningiomas OBJECTIVE: To assess the influence of tumor cell proliferation and sex-hormone receptors on the efficacy of megavoltage irradiation for dogs with incompletely resected meningiomas., DESIGN: Longitudinal clinical trial., ANIMALS: 20 dogs with incompletely resected intracranial meningiomas., PROCEDURE: Dogs were treated with 48 Gy of radiation administered 3 times per week on an alternate-day schedule of 4 Gy/fraction for 4 weeks, using bilateral parallel-opposed fields., RESULTS: Tumor proliferative fraction measured by immunohistochemical detection of proliferating cell nuclear antigen (PFPCNA index) ranged from 10 to 42% (median, 24%). Progesterone receptor immunoreactivity was detected in 70% of tumors. Estrogen receptor immunoreactivity was not detected. An inverse correlation was found between detection of progesterone receptors and the PFPCNA index. The overall 2-year progression-free survival (PFS) rate was 68%. The only prognostic factor that significantly affected PFS rate was the PFPCNA index. The 2-year PFS was 42% for tumors with a high PFPCNA index (value > or = 24%) and 91% for tumors with a low PFPCNA index (value < 24%). Tumors with a high PFPCNA index were 9.1 times as likely to recur as were tumors with a low PFPCNA index., CONCLUSIONS AND CLINICAL RELEVANCE: This study confirms the value of irradiation for dogs with incompletely resected meningiomas. Prognostic value of the PFPCNA index suggests-that duration of treatment and interval from surgery to start of irradiation may affect outcome. Loss of progesterone receptors in some tumors may be responsible for an increase in PFPCNA index and may indirectly affect prognosis after radiation therapy.",Included,0.24846533
132,"Progress of memory function after radiation therapy in patients with nasopharyngeal carcinoma The authors evaluated the late neurocognitive profile and progress of memory functions in 60 patients with primary nasopharyngeal carcinoma who had been treated with radiation therapy for more than 2 years. Forty had imaging evidence of temporal lobe injury (TLI-positive), and 20 did not (TLI-negative). The patients and 19 healthy control subjects, matched with the patients for age and educational level, underwent extensive memory assessments. Seventeen patients (10 TLI-positive, 7 TLI-negative) were reassessed after an average of 28 months for progress of memory functions. The patient groups performed significantly worse on most memory tests compared with the normal subjects. Patients with memory complaints had lower scores for verbal memory than those without such complaints. The TLI-positive and TLI-negative groups did not differ significantly from each other in cognitive performance. At follow-up, visual memory performance had deteriorated, while verbal memory remained more stable.",Included,0.26181662
876,"Cell Salvage During Liver Transplantation for Hepatocellular Carcinoma: A Retrospective Analysis of Tumor Recurrence Following Irradiation of the Salvaged Blood BACKGROUND: Orthotopic liver transplantation (OLT) is the treatment option for early-stage hepatocellular carcinoma (HCC). OLT is often associated with high blood loss, requiring blood transfusion. Retransfusion of autologous blood is a key part of blood conservation. There are, however, concerns that the retransfusion of salvaged blood might cause the spread of cancer cells and induce metastasis. Irradiation of salvaged blood before retransfusion eliminates viable cancer cells. Here, we analyzed the incidence of tumor recurrence in patients with HCC undergoing OLT who received irradiated cell-salvaged blood during transplant surgery., METHODS: We retrospectively analyzed patients undergoing OLT for HCC between 2002 and 2018 at our center. We compared the tumour recurrence in patients who received no retransfusion of autologous blood with patients who received autologous blood with or without preceding irradiation of the blood., RESULTS: Fifty-one (40 male, 11 female) patients were included in the analysis; 10 patients developed tumor recurrence within a time period of 2.45 +/- 2.0 years. Statistical analysis revealed that there was no significant difference in tumor recurrence between patients who received autologous blood with or without irradiation., CONCLUSION: Intraoperative transfusion of cell-salvaged blood did not increase tumor recurrence rates. Cell salvage should be used in liver transplantation of HCC patients as part of a blood conservation strategy. The effect of blood irradiation on tumor recurrence could not be definitively evaluated. Copyright © 2021 Elsevier Inc. All rights reserved.",Included,0.26456246
591,"Association between trunk and leg fat and incidence of diabetes Background: General obesity defined by body mass index (BMI) is a major risk factor of diabetes mellitus (DM). Although body fat distribution is also considered to be a predictor of DM, only a few longitudinal studies have examined the association between DM risk and body composition, estimated directly using such methods as DEXA, in particular with reference to Asian populations who have a higher prevalence of DM at lower BMI levels compared with CaucAsians. Objective(s): To determine whether fat distribution is associated with DM incidence, independently of BMI, in an elderly Japanese population. Method(s): We analyzed 1,550 subjects without DM (472 men and 1,078 women, average age of 65.3 years) in the Adult Health Study, consisting of atomic bomb survivors and their controls, whose body composition was measured using DEXA during the period 1994-96. Fat-mass percentages for the trunk and legs were calculated by dividing each of the specific body partTMs fat mass by total soft tissue mass. DM was defined as glucose 126mg/dl fasting or 200mg/dl nonfasting, or physician-diagnosed DM, or the use of medication for DM. We followed-up through the end of 2011. Result(s): During a mean follow-up period of 11.4 years, 85 men and 110 women developed DM. Almost 20% of men and 28% of women were overweight/obese (BMI25kg/m2) at baseline. After multivariate analysis with adjustment made for age, metabolic syndrome risk factors other than central obesity, radiation dose, and smoking and alcohol consumption status, only overweight/obese women had a significant association with DM incidence compared with non-obese women (relative risk [RR] 1.52; 95% CI 1.01-2.27). Percentages of trunk fat and leg fat were associated with incidence of DM, independently of each other, after adjustment for age, BMI, and other risk factors. Increased percentage of trunk fat was a significant risk factor for incidence of DM; the RR for 1% increase in trunk fat were 1.13 (95% CI 1.06-1.20) in men and 1.08 (95% CI 1.02-1.14) in women, whereas, leg fat had protective effects regarding incidence of DM (men RR 0.83; 95% CI 0.71-0.96, women RR 0.87; 95% CI 0.79-0.95, for 1% increase in leg fat). These significant associations were observed for non-obese subjects. Conclusion(s): Trunk and leg fat were associated with incidence of DM, independently of each other. In addition to evaluation of general and abdominal obesity, the assessment of body fat distribution might also be useful in the prevention of DM.",Included,0.2846781
949,"A mouse radiation-induced liver disease model for stereotactic body radiation therapy validated in patients with hepatocellular carcinoma PURPOSE: Lower radiation tolerance of the whole liver hinders dose escalations of stereotactic body radiation therapy (SBRT) in hepatocellular carcinoma (HCC) treatment. This study was conducted to define the exact doses that result in radiation-induced liver disease (RILD) as well as to determine dose constraints for the critical organs at risk (OARs) in mice; these parameters are still undefined in HCC SBRT., METHODS: This study consisted of two phases. In the primary phase, mice treated with helical tomotherapy-based SBRT were stratified according to escalating radiation doses to the livers. The pathological differences, signs [such as mouse performance status (MPS)], and serum aspartate aminotransferase (AST)/alanine aminotransferase (ALT)/albumin levels were observed. Radiation-induced disease severities of the OARs were scored using systematic evaluation standards. In the validation phase in humans, 13 patients with HCC who had undergone radiotherapy before hepatectomy were enrolled to validate RILD pathological changes in a mouse study., RESULTS: The evaluation criteria of the mouse liver radiotherapy-related signs were as follows: MPS >= 2.0 +/- 0.52, AST/ALT >= 589.2 +/- 118.5/137.4 +/- 15.3 U/L, serum albumin <= 16.8 +/- 2.29 g/L. The preliminary dose constraints of the OARs were also obtained, such as those for the liver (average dose <= 26.36 +/- 1.71 Gy) and gastrointestinal tract (maximum dose <= 22.63 Gy). Mouse RILD models were able to be developed when the livers were irradiated with average doses of >=31.76 +/- 1.94 Gy (single fraction). RILD pathological changes in mice have also been validated in HCC patients., CONCLUSIONS: Mouse RILD models could be developed with SBRT based on the dose constraints for the OARs and evaluation criteria of mouse liver radiotherapy-related signs, and the authors' results favor the study of further approaches to treat HCC with SBRT.",Included,0.30530974
