,titleabstract,decision,prediction
1062,"Assessment of genetic damage in peripheral blood of human volunteers exposed (whole-body) to a 200 muT, 60 Hz magnetic field AIM: To investigate the extent of damage in nucleated cells in peripheral blood of healthy human volunteers exposed to a whole-body 60 Hz, 200 microT magnetic field., MATERIALS AND METHODS: In this study, 10 male and 10 female healthy human volunteers received a 4 h whole-body exposure to a 200 microT, 60 Hz magnetic field. In addition, five males and five females were treated in a similar fashion, but were exposed to sham conditions. For each subject, a blood sample was obtained prior to the exposure period and aliquots were used as negative- (pre-exposure) and positive- [1.5 Gray (Gy) (60)Cobalt ((60)Co) gamma-irradiation] controls. At the end of the 4 h exposure period, a second blood sample was obtained. The extent of DNA damage was assessed in peripheral human blood leukocytes from all samples using the alkaline comet assay. To detect possible clastogenic effects, the incidence of micronuclei was assessed in phytohemagglutinin (PHA)-stimulated lymphocytes using the cytokinesis-block micronucleus assay., RESULTS: There was no evidence of either increased DNA damage, as indicated by the alkaline comet assay, or increased incidence of micronuclei (MN) in the magnetic field exposed group. However, an in vitro exposure of 1.5 Gy gamma-irradiation caused a significant increase in both DNA damage and MN induction., CONCLUSIONS: This study found no evidence that an acute, whole-body exposure to a 200 microT, 60 Hz magnetic field for 4 hours could cause DNA damage in human blood.",Excluded,0.9125445
177,"Effect of irradiation, asbestos and chemical cocarcinogens on incidence of sarcoma on implants An implant can act as a physical carcinogen. Chemicals applied to its surface can augment that. To explore if cocarcinogenesis would affect the incidence of tumour on implants, we tested several physical (asbestos, beta irradiation) and chemical (acridine orange, phorbol methyl ester, cigarette smoke tar, extract of Agaricus bisporus mushroom) carcinogens on 25 mm diameter nitrocellulose filters implanted in groups of BALB/c mice in 9 experiments. Saline was applied in 287 concurrent controls. Irradiation by 540 kBq I-125 fibrinogen on foreign bodies of surface area 20sq cm induced tumour in 6/6 pilot animals (expected 2/6) and in 25/36 animals (controls 13/29; p < 0.04). The mean dose (beta and gamma) to cells within 20 mum of the filter surface was estimated to be 782 mGy. Exposures to 270kBq or less were not significantly cocarcinogenic with single implants. Radiation from the paired implants was detectible up to 80 weeks. Asbestos, however, 2.3 or 4.6 mgm on implants did not in 3 trials increase sarcoma yield significantly, but did induce mesothelial-type growths in the peritoneum. Asbestos (2.3 mg) injected without an implant provoked no tumour at the site. The chemical carcinogen acridine orange gave ambiguous results, and the others reduced tumour incidence insignificantly. The irradiation history may be germane in the human cases that arise.",Excluded,0.91252023
51,"Effects of different gamma exposure regimes on reproduction in the earthworm Eisenia fetida (Oligochaeta) Ecological risk assessment of ionising radiation requires knowledge about the responses of individuals and populations to chronic exposures, including situations when exposure levels change over time. The present study investigated processes such as recovery and the adaptive response with respect to reproduction endpoints in the earthworm Eisenia fetida exposed to (60)Co gamma-radiation. Furthermore, a crossed experiment was performed to investigate the influence of F0 parental and F1 embryonic irradiation history on the response of irradiated or non-irradiated F1 offspring. Recovery: The sterility induced by sub-chronic exposure at 17 m Gy/h (accumulated dose: 25 Gy) was temporary, and 8 weeks after irradiation the worms had regained their reproductive capacity (number of viable offspring produced per adult per week). Adaptive response: Adult worms were continuously exposed at a low priming dose rate of 0.14 mGy/h for 12 weeks (accumulated dose: 0.24 Gy), followed by 14 weeks exposure at a challenge dose rate of 11 mGy/h. The results suggest a lack of adaptive response, since there were no significant differences in the effects on reproduction capacity between the primed and the unprimed groups after challenge doses ranging from 7.6 to 27 Gy. Crossed experiment: The effects of exposure at 11 mGy/h for 21 weeks on growth, sexual maturation and reproduction of offspring, derived either from parent worms and cocoons both exposed at 11 mGy/h, or from non-irradiated parents and cocoons (total accumulated dose 44 and 38 Gy, respectively) were compared. There were no significant differences between the two exposed offspring groups for any of the endpoints. The reproduction capacity was very low for both groups compared to the controls, but the reproduction seemed to be maintained at the reduced level, which could indicate acclimatisation or stabilisation. Finally, parental and embryonic exposures at 11 mGy/h did not affect reproduction in the F1 offspring as adults. Copyright © 2011 Elsevier B.V. All rights reserved.",Excluded,0.9124987
1106,"Irradiated laboratory animal diets: dominant lethal studies in the mouse In 4 separate dominant lethal experiments groups of mice of either Charles River CD1 or Alderley Park strains were fed laboratory diets (Oakes, 41B, PRD, BP nutrition rat and mouse maintenance diet No. 1). The diets were either untreated (negative control diets) or irradiated at 1, 2.5 and 5 megarad and were freshly irradiated, or stored. The animals were fed their test diets for a period of 3 weeks prior to mating. Groups of mice given a single intraperitoneal injection of 200 mg cyclophosphamide per kg body weight served as the positive controls. Freshly irradiated PRD diet fed to male mice of both strains caused an increase in early deaths in females mated to the males in week 7 and to a lesser extent in week 4. The increase due to irradiation was small by comparison with that produced by the positive control compound. The responses for the other irradiated diets showed no significant increases in early deaths although some values for Oakes diet were high. The effect of storage was examined with PRD and BPN diet on one occasion and produced conflicting results. Thus there was some evidence that irradiated PRD diet has weak mutagenic activity in the meiotic and/or pre-meiotic phase of the spermatogenic cycle which appeared to be lessened on storage; the inclusion of such a diet in toxicological studies would therefore need to be carefully considered.",Excluded,0.91248155
1068,"Genetic damage at specific gene loci in Drosophila with betatron X-rays The mutation rate was determined for mature sperm at eight specific gene loci on the third chromosome of Drosophila melanogaster using the low ion density radiations of 22 Mev betatron X-rays. A dose of 3000 rads of betatron X-rays produced a mutation rate of 4.36 X 10(-8) per rad/locus. Among the mutations observed, 66% were recessive lethals and 34% viable when homozygous. Only one of the 24 viable mutations was associated with a chromosome aberration. Among the 47 recessive lethals, no two-break aberrations were detected in 48.9% of the lethals, deletions were associated with 42.2%, inversions with 6.7% and translocations with 2.2%.-When these genetic results are compared to those for 250 KV X-rays, the mutation rate for betatron treatments was slightly lower (.76), the recessive lethal rate among induced mutations was higher, and the chromosome aberrations among lethal mutations were slightly lower than with 250 KV X-rays. Although the two types of irradiations differ by an ion density of approximately ten, the amount and types of inheritable genetic damage induced by the two radiations in mature sperm were not significantly different.",Excluded,0.9124814
954,"High incidence of mosaic mutations induced by irradiating paternal germ cells of the medaka fish, Oryzias latipes Delayed-type mutations induced by radiation have recently been demonstrated in various somatic-cell systems. Such mutations are thought to result from the transmission of genetic instability through many cell divisions subsequent to a single exposure to ionizing radiation. Here, we have examined whether 'transgenerational' delayed-type mutations can arise during embryonic development of the medaka fish as a result of exposing the sperm and spermatids of live fish to 137 Cs gamma-radiation. To do this, we made use of a sensitive specific-locus test (SLT) for the medaka that we have recently developed. Because the medaka has a transparent egg membrane and embryo body, both visible mosaics and whole-body mutations can be detected during development at an early-expressed pigmentation locus. When wild-type +/+ males were gamma-irradiated and then mated with wl/wl females, the frequency of F1 embryos with both wild-type orange leucophores (wl/+) and mutant-type white leucophores (wl/wl*) (mosaic mutants) was about 5.7 x 10-3/Gy. The frequency of embryos with only white leucophores (whole-body mutants) was about 1.3 x 10-3/Gy. These results suggest that delayed mutations frequently arise in medaka fish embryos that have been fertilized with irradiated sperm. Some possible mechanisms involved in the generation of these delayed mutational events (including genomic instability in the early embryos) are discussed. © 2001 Elsevier Science B.V.",Excluded,0.9124612
953,"The impact of lymphocyte isolation on induced DNA damage in human blood samples measured by the comet assay The comet assay is frequently used in human biomonitoring for the detection of exposure to genotoxic agents. Peripheral blood samples are most frequently used and tested either as whole blood or after isolation of lymphocytes (i.e. peripheral blood mononuclear cells, PBMC). To investigate a potential impact of lymphocyte isolation on induced DNA damage in human blood samples, we exposed blood ex vivo to mutagens with different modes of genotoxic action. The comet assay was performed either directly with whole blood at the end of the exposure period or with lymphocytes isolated directly after exposure. In addition to the recommended standard protocol for lymphocyte isolation, a shortened protocol was established to optimise the isolation procedure. The results indicate that the effects of induced DNA strand breaks and alkali-labile sites induced by ionising radiation and alkylants, respectively, are significantly reduced in isolated lymphocytes. In contrast, oxidative DNA base damage (induced by potassium bromate) and stable bulky adducts (induced by benzo[a]pyrene-7,8-dihydrodiol-9,10-epoxide; BPDE) seem to be less affected. Our findings suggest that in vivo-induced DNA damage might also be reduced in isolated lymphocytes in comparison with the whole blood depending of the types of DNA damage induced. Because only small genotoxic effects can generally be expected in human biomonitoring studies with the comet assay after occupational and environmental exposure to genotoxic agents, any loss might be relevant and should be avoided. The possibility of such effects and their potential impact on variability of comet assay results in human biomonitoring should be considered when performing or evaluating such kind of studies. Copyright © The Author 2016. Published by Oxford University Press on behalf of the UK Environmental Mutagen Society. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com.",Excluded,0.9124572
31,"Chromosome aberrations induced by tritiated water or 60Co gamma-rays at early pronuclear stage in mouse eggs The induction of chromosome aberrations in mouse eggs by exposure to HTO beta-particles and 60Co gamma-rays at the early pronuclear stage was examined at the first-cleavage metaphase by using an in vitro fertilization technique. Eggs at the pronuclear stage were exposed to beta-particles in a chemically defined medium containing tritiated water (HTO) for 2 h at 3-5 h after insemination. Other eggs at the same stage were exposed to gamma-rays from 60Co during the same period. The dose-response relationships for frequencies of chromosome aberrations per egg were fitted to a linear-quadratic model for HTO beta-particles, and to a linear model for 60Co gamma-rays. The chromosome aberrations were mainly chromosome-type, and the majority of all aberrations were fragments. RBE values of HTO beta-particles relative to 60Co gamma-rays and acute X-rays, which were estimated from the ratio of the linear regression coefficients over 0.05-Gy range, were 2.0 and 1.6, respectively.",Excluded,0.9124475
32,"Changes occurred in the testes and DNA pattern of males wax moth (Galleria mellonella) first generation as a result of irradiation of their parents Nowadays, the sterile insect technique is broadly used as a pest control measure. Therefore, the present study was conducted to investigate the alteration occurred in testes and DNA pattern as an effect of inherited sterility. Full grown pupae of the wax moth, Galleria mellonella were irradiated with 80 and 160 Gy of gamma irradiation. The size of the testes was decreased by increasing of gamma irradiation dose. Also, the size of the testes was decreased in F 1 males comparing with the size of the testes of both the parents and the untreated control. The effects of gamma rays on the DNA patterns of adult male parents and F 1 males showed alterations among the controls, the treated parents and F 1 individuals. Exposure to radiation caused very frequently the appearance of some extra bands and the deficiency of others in the arbitrary random amplified polymorphic DNA-polymerase chain reaction amplification patterns of the irradiated insects.",Excluded,0.9124338
828,"Gamma-H2AX-based dose estimation for whole and partial body radiation exposure Most human exposures to ionising radiation are partial body exposures. However, to date only limited tools are available for rapid and accurate estimation of the dose distribution and the extent of the body spared from the exposure. These parameters are of great importance for emergency triage and clinical management of exposed individuals. Here, measurements of gamma-H2AX immunofluorescence by microscopy and flow cytometry were compared as rapid biodosimetric tools for whole and partial body exposures. Ex vivo uniformly X-irradiated blood lymphocytes from one donor were used to generate a universal biexponential calibration function for gamma-H2AX foci/intensity yields per unit dose for time points up to 96 hours post exposure. Foci--but not intensity--levels remained significantly above background for 96 hours for doses of 0.5 Gy or more. Foci-based dose estimates for ex vivo X-irradiated blood samples from 13 volunteers were in excellent agreement with the actual dose delivered to the targeted samples. Flow cytometric dose estimates for X-irradiated blood samples from 8 volunteers were in excellent agreement with the actual dose delivered at 1 hour post exposure but less so at 24 hours post exposure. In partial body exposures, simulated by mixing ex vivo irradiated and unirradiated lymphocytes, foci/intensity distributions were significantly over-dispersed compared to uniformly irradiated lymphocytes. For both methods and in all cases the estimated fraction of irradiated lymphocytes and dose to that fraction, calculated using the zero contaminated Poisson test and gamma-H2AX calibration function, were in good agreement with the actual mixing ratios and doses delivered to the samples. In conclusion, gamma-H2AX analysis of irradiated lymphocytes enables rapid and accurate assessment of whole body doses while dispersion analysis of foci or intensity distributions helps determine partial body doses and the irradiated fraction size in cases of partial body exposures.",Excluded,0.91242963
