,titleabstract,decision,prediction
453,[Dosimetric characteristics of decreased incidence of postoperative complications in electron therapy of laryngeal cancer],Excluded,0.9164004
10,Clinical dosimetric analysis of the methods of radiation therapy in esophageal cancer,Excluded,0.91626847
928,[The effect of calf thymus extract (TFX) on the survival of mice exposed on ionizing radiation (author's transl)],Excluded,0.9160306
723,[Problems of hygiene of roentgenologic centers in Southern Bohemia],Excluded,0.9159314
1118,"Radiation-dose response of glycophorin A somatic mutation in erythrocytes associated with gene polymorphisms of p53 binding protein 1 Information on individual variations in response to ionizing radiation is still quite limited. Previous studies of atomic-bomb survivors revealed that somatic mutations at the glycophorin A (GPA) gene locus in erythrocytes were significantly elevated with radiation exposure dose, and that the dose response was significantly higher in survivors with subsequent cancer development compared to those without cancer development. Noteworthy in these studies were great inter-individual differences in GPA mutant fraction even in persons with similar radiation doses. It is hypothesized that persistent GPA mutations in erythrocytes of atomic-bomb survivors are derived from those in long-lived hematopoietic stem cell (HSC) populations, and that individual genetic backgrounds, specifically related to DNA double-strand break repair, contribute to individual differences in HSC mutability following radiation exposure. Thus, we examined the relationship between radiation exposure, GPA mutant fraction in erythrocytes, and single nucleotide polymorphisms (SNPs) of the key gene involved in DNA double-strand break repair, p53 binding protein 1 (53BP1). 53BP1 SNPs and inferred haplotypes demonstrated a significant interaction with radiation dose, suggesting that radiation-dose response of GPA somatic mutation is partly dependent on 53BP1 genotype. It is also possible that 53BP1 plays a significant role in DNA double-strand break repair in HSCs following radiation exposure. Copyright © 2013 Elsevier B.V. All rights reserved.",Excluded,0.91591847
575,Effects of ionizing radiation on the early development of Oryzias eggs,Excluded,0.9158936
514,"Haemopoietic recovery during radiation disease: comments on combined-injuries The regenerative ability of haemopoietic organs during combined radiation injuries has not been adequately investigated. Interactions among individual factors can critically influence the processes involved in haemopoietic recovery. An overview of radiation injuries is given, and a concept towards a hypothetical mode of action at the cellular level is presented. The influence which interacting factors can have on the concentration of pluripotential haemopoietic stem cells (HSC) is demonstrated by results from an initial experiment. The importance of synergistic and antagonistic reactions is emphasised and commented upon.",Excluded,0.9157988
581,Radiation dosimetry for krypton-81m,Excluded,0.9157613
925,"Radiation-induced chromosomal aberrations in human lymphocytes after partial-body exposure to 60Co gamma-irradiation and in vitro exposure to 230 kV X-irradiation Small yields of chromosome aberrations were present in lymphocytes from 12 patients observed at first metaphase in culbure. Blood samples were obtained at various times, up to three days, after single partial-body therapeutic exposure ranging from 75 to 400 rads of 60Co gamma-irradiation. When all patients were considered there was no correlation between treatment dose and aberration frequency, but on subdivision into two groups on the basis of whether the reticuloendothelial system was involved in the cancer, linear regression analysis could be fitted to the data for each group. An in vitro dose response curve for dicentrics induced by 230 kV X rays at a dose rate of 23.3 rads per minute was constructed for use as a standard calibration curve for 48 hour cultures. The yield of dicentric aberrations was best fitted by a power law model, Y = kDn in which k = (1.59 +/- 0.66) 10(-4) and n= 1.49 +/- 0.08, (P =0.96).",Excluded,0.9157173
845,The effectiveness of chemotherapy of radiation skin cancer,Excluded,0.91569054
