,titleabstract,decision,prediction
12,"Outcomes of Radiotherapy for Osseous Echinococcosis of Meriones meridianus Background: Osseous cyst echinococcosis (CE) is an infectious disease that causes disability and deformity in patients, yet there is still no satisfactory treatment. Focusing on the feasibility and prognosis of radiotherapy as an adjuvant or palliative treatment for osseous CE, this study investigated the outcome of Meriones meridianus with osseous CE after radiotherapy., Methods: The study utilized a comparison control group design with three groups of gerbils, and 240 osseous CE gerbils were randomly divided into control, 40Gy/5times, and 50Gy/5times groups. Different doses of radiotherapy were given to the gerbils, and then, the effects of radiotherapy on gerbils and lesions were observed at 3 and 6 months after radiotherapy. Statistical analysis was done using chi 2 test, unpaired t-test, and one-way ANOVA., Results: Significant changes (P < 0.05) were achieved between the three groups in terms of seven parameters at 3 and 6 months, including the number of dead gerbils and lesion sites with ulceration and infection, number of dead scolices, protein content, Ca2+ concentration, the maximum diameter of lesion site, and wet weight of cysts. Except for the number of dead gerbils and lesion sites with ulceration and infection, all other parameters were observed a big difference between 3 months and 6 months in the 50Gy/5times group., Conclusion: Radiotherapy at a dose of 50 Gy has inhibitory and therapeutic effects on osseous CE in gerbils, and radiotherapy could probably be a treatment option for persistent or recurrent osseous CE. Copyright © 2020 Chao Ma et al.",Included,0.10269252
52,"The role of adjuvant radiotherapy in the local management of desmoplastic melanoma BACKGROUND In the current study, the authors sought to evaluate outcomes, specifically with respect to adjuvant radiotherapy (RT), for patients with desmoplastic melanoma. METHODS The records of 130 consecutive patients who presented between 1985 and 2009 with nonmetastatic desmoplastic melanoma and were treated curatively with either surgery alone (59 patients; 45%) or surgery and postoperative RT (71 patients; 55%) were retrospectively reviewed. Ages ranged from 21 years to 97 years (median age, 66 years). The location of the primary tumor was in the head and neck region in 62% of patients. Only 5 patients (4%) had lymph node involvement at the time of presentation. RESULTS The median follow-up was 6.6 years (range, 11 months-24 years). Overall survival rates at 5 years and 10 years were 69% and 53%, respectively. Disease-specific survival rates were 84% and 80%, respectively, at 5 years and 10 years. The actuarial rate of local recurrence was 17% at 5 years and beyond. Of the patients who underwent surgery without receiving postoperative RT, 14 (24%) experienced local recurrence. Of the 71 patients treated with surgery and postoperative RT, 5 (7%) experienced local recurrence. In a Cox multivariate regression model, improved local control was significantly associated with the receipt of postoperative RT (P = .009). CONCLUSIONS Surgery followed by postoperative RT appears to provide superior local control compared with surgery alone for patients with desmoplastic melanoma. Cancer 2014;120:1361-1368. © 2013 American Cancer Society. The authors performed a retrospective review of 130 consecutive patients presenting for definitive treatment of nonmetastatic desmoplastic melanoma. It was observed that patients treated with surgery followed by postoperative radiotherapy had superior local control compared with patients treated with surgery alone. © 2013 American Cancer Society.",Included,0.103117816
295,"[Comparative investigations (computed tomography, X-ray diagnostics, scintigraphy) for the detection of radiation-induced alterations of the lung (author's transl)] Radiation-induced alterations of the parenchyma of the lung were investigated in 24 rabbits before, during and after irradiation of the left lung. Of the experimental animals 12 received a surface dose of 50 Gy, the other half 40 Gy, equivalent to a focal dose of 47.5 resp. 38 Gy in the middle of the lung, with a fractionation of 10 Gy per week. By means of lung-scintigraphy (99mTc-MAA) radiation-induced obstructions to perfusion could be demonstrated in 93% of the experimental animals, only in 37% the detection of radiopneumonia was possible by computed tomography or by a roentgenogram of the thorax. In 70% of the experimental animals scintigraphic alterations could be detected already during radiotherapy, the alterations visible by computed tomography or roentgenology appeared much later. Here computed tomography allowed an earlier identification of differences in absorption than X-ray diagnostics.",Included,0.10470426
932,"Three-dimensional conformal versus non-graphic radiation treatment planning for apocrine gland adenocarcinoma of the anal sac in 18 dogs (2002-2007) Differences in dose homogeneity and irradiated volumes of target and surrounding normal tissues between 3D conformal radiation treatment planning and simulated non-graphic manual treatment planning were evaluated in 18 dogs with apocrine gland adenocarcinoma of the anal sac. Overall, 3D conformal treatment planning resulted in more homogenous dose distribution to target tissues with lower hot spots and dose ranges. Dose homogeneity and guarantee of not under-dosing target tissues with 3D conformal planning came at the cost, however, of delivering greater mean doses of radiation and of irradiating greater volumes of surrounding normal tissue structures. Copyright © 2011 Blackwell Publishing Ltd.",Included,0.10718315
602,"Interventional cardiologists and risk of radiation-induced cataract: results of a French multicenter observational study BACKGROUND: Interventional cardiologists (ICs) are exposed to X-rays and may be at risk to develop cataract earlier than common senile cataract. Excess risk of posterior subcapsular cataract, known as radiation-induced, was previously observed in samples of ICs from Malaysia, and Latin America. The O'CLOC study (Occupational Cataracts and Lens Opacities in interventional Cardiology) was performed to quantify the risk at the scale of France., METHODS: This cross-sectional multicenter study included an exposed group of ICs from different French centers and an unexposed control group of non-medical workers. Individual information was collected about cataract risk factors and past and present workload in catheterization laboratory. All participants had a clinical eye examination to classify the lens opacities (nuclear, cortical, or posterior subcapsular) with the international standard classification LOCS III., RESULTS: The study included 106 ICs (mean age = 51 +/- 7 years) and 99 unexposed control subjects (mean age = 50 +/- 7 years). The groups did not differ significantly in the prevalence of either nuclear or cortical lens opacities (61% vs. 69% and 23% vs. 29%, respectively). However, posterior subcapsular lens opacities, were significantly more frequent among ICs (17% vs. 5%, p=0.006), for an OR=3.9 [1.3-11.4]. The risk increased with duration of activity but no clear relationship with workload was observed. However, the risk appeared lower for regular users of protective lead glasses (OR=2.2 [0.4-12.8])., CONCLUSIONS: ICs, in France as elsewhere, are at high risk of posterior subcapsular cataracts. Use of protective equipment against X-rays, in particular lead glasses, is strongly recommended to limit this risk. Copyright © 2012 Elsevier Ireland Ltd. All rights reserved.",Included,0.11443711
414,"Low dose radiotherapy is associated with local complications but not disease control in sacral chordoma BACKGROUND: We reviewed the disease control and complications of the treatment of sacrococcygeal chordoma from four tertiary cancer centers with emphasis on the effects of radiotherapy in surgically treated patients., METHODS: A total of 193 patients with primary sacrococcygeal chordoma from 1990 to 2015 were reviewed. There were 124 males, with a mean age of 59 +/- 15 years and a mean follow-up of 7 +/- 4 years. Eighty-nine patients received radiotherapy with a mean total dose of 61.8 +/- 10.9 Gy., RESULTS: The 10-year disease-free and disease-specific survival was 58% and 72%, respectively. Radiation was not associated with local recurrence (hazard ratio [HR], 1.13; 95% confidence interval [CI], 0.59-2.17; P = 0.71), metastases (HR, 0.93; 95% CI, 0.45-1.91; P = 0.85) or disease-specific survival (HR, 0.96; 95% CI, 0.46-2.00; P = 0.91). Higher doses (>=70 Gy; HR, 0.52; 95% CI, 0.20-1.32; P = 0.17) may be associated with reduced local recurrence. Radiotherapy was associated with wound complications (HR, 2.76; 95% CI, 1.64-4.82;, P < 0.001) and sacral stress fractures (HR, 4.73; 95% CI, 1.88-14.38; P < 0.001)., CONCLUSIONS: In this multicenter review, radiotherapy was not associated with tumor outcome but associated with complications. The routine use of radiotherapy with en-bloc resection of sacrococcygeal chordomas should be reconsidered in favor of a selective, individualized approach with a radiation dose of >=70 Gy. Copyright © 2019 Wiley Periodicals, Inc.",Included,0.12191519
856,"Late Effects of Head and Neck Radiotherapy on Pulp Vitality Assessed by Pulse Oximetry INTRODUCTION: Radiation therapy (RT) of malignant tumors in the head and neck area may have damaging effects on surrounding tissues. The aim of this investigation was to evaluate the long-term effects of ionizing radiation on pulp vitality by measuring pulp oxygenation levels (%SpO2) in patients with history of RT of intraoral and oropharyngeal tumors 4-6 years after treatment., METHODS: In an experimental group RT (n = 90, history of RT) and a control group CON (n = 90, no history of RT), pulp vitality was assessed by measuring %SpO2 by using pulse oximetry and pulp sensitivity by cold thermal testing. All anterior teeth without history of endodontic therapy of the participants in group RT were measured (n = 693), regardless of the quadrant and the irradiated area. An equal number of anterior teeth were tested in group CON., RESULTS: There was no significant difference between the %SpO2 levels in group RT (92.7%; standard deviation, +/- 1.83) and group CON (92.6%; standard deviation, +/- 1.80). All teeth in RT and CON groups showed a positive response to the thermal test. All tested teeth were considered vital., CONCLUSIONS: Pulp %SpO2 was found to be within normal limits 4-6 years after RT. This suggests that RT may not have a long-term influence on pulp vitality, and reported short-term changes in pulpal microcirculation because of RT may be temporary. Copyright © 2016 American Association of Endodontists. Published by Elsevier Inc. All rights reserved.",Included,0.13157825
64,"Effect of combined misonidazole and accelerated neon ions on a human melanoma transplanted into nude mice The response to accelerated neon ions of human Nall melanomas growing in nude mice was measured by an in vitro colony-forming assay following in situ tumor irradiation in the midposition of a 10-cm extended-peak ionization region. Values of the relative biological effectiveness (RBE) for peak neon ions compared with 60Co gamma radiation were 3.2 and 3.4, respectively, at the 1% and 10% survival levels. Following irradiation with peak neon ions, the repair of potentially lethal damage (PLD) was comparable to that observed after gamma irradiation. When misonidazole (1 mg/g intraperitoneal dose) was administered in combination with extended-peak neon ions, the drug enhancement ratio (ER) at the 1% survival level was 1.5 if the tumors were removed and plated in vitro immediately following irradiation, and 1.9 if tumor excision and plating were delayed for greater than 6 hours. Administration of misonidazole completely inhibited PLD repair following either gamma irradiation or extended-peak neon-ion irradiation.",Included,0.1857659
655,"Occupational health hazards of working in the interventional laboratory: a multisite case control study of physicians and allied staff BACKGROUND: The occupational hazards of working in the interventional laboratory have been inadequately studied for physicians and remain unaddressed for nonphysician personnel., OBJECTIVES: This study sought to determine whether the prevalence of work-related musculoskeletal pain, cancer, and other medical conditions is higher among physicians and allied staff who work in interventional laboratories compared with employees who do not., METHODS: Mayo Clinic employees who work in affiliated hospitals with interventional cardiology or interventional radiology laboratories took an electronic survey. Results were stratified on the basis of self-reported occupational exposure to procedures that involve radiation., RESULTS: There were 1,543 employees (mean age 43 +/- 11.3 years, 33% male) who responded to the survey (response rate of 57%), and 1,042 (67.5%) reported being involved with procedures utilizing radiation. These employees reported experiencing work-related pain more often than the control group before (54.7% vs. 44.7%; p < 0.001) and after adjustment for age, sex, body mass index, pre-existing musculoskeletal conditions, years in profession, and job description (odds ratio: 1.67; 95% confidence interval: 1.32 to 2.11; p < 0.001). Musculoskeletal pain varied significantly by job description, with the highest incidence reported by technicians (62%) and nurses (60%) followed by attending physicians (44%) and trainees (19%; p < 0.001). There was no difference in cancer prevalence between groups (9% vs. 9%; p = 0.96)., CONCLUSIONS: Musculoskeletal pain is more common among healthcare workers who participate in interventional procedures and is highest in nonphysician employees. The diagnosis of cancer in employees who participate in procedures that utilize radiation was not elevated when compared to controls within the same departments, although any conclusion regarding causality is limited by the cross-sectional nature of the study, as well as the low overall prevalence of malignancy in our study group. Copyright © 2015 American College of Cardiology Foundation. Published by Elsevier Inc. All rights reserved.",Included,0.23336808
831,"Irradiation-resistance conferred by superoxide dismutase: possible adaptive role of a natural polymorphism in Drosophila melanogaster The toxic effects of ionizing radiation to DNA are thought to be due to the generation of the superoxide radical, 02-. Superoxide dismutase (SOD), which scavenges 02-., has been invoked as a protecting enzyme against ionizing radiation in viruses, bacteria, mammalian cells in culture, and live mice. We now demonstrate that SOD is involved in the resistance of Drosophila melanogaster against irradiation. The protection is greatest when flies carry the S form of the enzyme (which exhibits highest in vitro specific activity), intermediate when they carry the F form of the enzyme, and lowest when they are homozygous for N, an allele that reduces the amount of the enzyme to 3.5% of the normal level. Natural selection experiments show that the fitness of the high-activity S allele is increased in an irradiated population relative to the nonirradiated control. These results point towards a possible adaptive function of the S/F polymorphism found in natural populations of D. melanogaster.",Included,0.23626845
