,titleabstract,decision,prediction
413,"Low dose radiotherapy is associated with local complications but not disease control in sacral chordoma BACKGROUND: We reviewed the disease control and complications of the treatment of sacrococcygeal chordoma from four tertiary cancer centers with emphasis on the effects of radiotherapy in surgically treated patients., METHODS: A total of 193 patients with primary sacrococcygeal chordoma from 1990 to 2015 were reviewed. There were 124 males, with a mean age of 59 +/- 15 years and a mean follow-up of 7 +/- 4 years. Eighty-nine patients received radiotherapy with a mean total dose of 61.8 +/- 10.9 Gy., RESULTS: The 10-year disease-free and disease-specific survival was 58% and 72%, respectively. Radiation was not associated with local recurrence (hazard ratio [HR], 1.13; 95% confidence interval [CI], 0.59-2.17; P = 0.71), metastases (HR, 0.93; 95% CI, 0.45-1.91; P = 0.85) or disease-specific survival (HR, 0.96; 95% CI, 0.46-2.00; P = 0.91). Higher doses (>=70 Gy; HR, 0.52; 95% CI, 0.20-1.32; P = 0.17) may be associated with reduced local recurrence. Radiotherapy was associated with wound complications (HR, 2.76; 95% CI, 1.64-4.82;, P < 0.001) and sacral stress fractures (HR, 4.73; 95% CI, 1.88-14.38; P < 0.001)., CONCLUSIONS: In this multicenter review, radiotherapy was not associated with tumor outcome but associated with complications. The routine use of radiotherapy with en-bloc resection of sacrococcygeal chordomas should be reconsidered in favor of a selective, individualized approach with a radiation dose of >=70 Gy. Copyright © 2019 Wiley Periodicals, Inc.",Included,0.3103611
26,"The role of adjuvant radiotherapy in the local management of desmoplastic melanoma BACKGROUND In the current study, the authors sought to evaluate outcomes, specifically with respect to adjuvant radiotherapy (RT), for patients with desmoplastic melanoma. METHODS The records of 130 consecutive patients who presented between 1985 and 2009 with nonmetastatic desmoplastic melanoma and were treated curatively with either surgery alone (59 patients; 45%) or surgery and postoperative RT (71 patients; 55%) were retrospectively reviewed. Ages ranged from 21 years to 97 years (median age, 66 years). The location of the primary tumor was in the head and neck region in 62% of patients. Only 5 patients (4%) had lymph node involvement at the time of presentation. RESULTS The median follow-up was 6.6 years (range, 11 months-24 years). Overall survival rates at 5 years and 10 years were 69% and 53%, respectively. Disease-specific survival rates were 84% and 80%, respectively, at 5 years and 10 years. The actuarial rate of local recurrence was 17% at 5 years and beyond. Of the patients who underwent surgery without receiving postoperative RT, 14 (24%) experienced local recurrence. Of the 71 patients treated with surgery and postoperative RT, 5 (7%) experienced local recurrence. In a Cox multivariate regression model, improved local control was significantly associated with the receipt of postoperative RT (P = .009). CONCLUSIONS Surgery followed by postoperative RT appears to provide superior local control compared with surgery alone for patients with desmoplastic melanoma. Cancer 2014;120:1361-1368. © 2013 American Cancer Society. The authors performed a retrospective review of 130 consecutive patients presenting for definitive treatment of nonmetastatic desmoplastic melanoma. It was observed that patients treated with surgery followed by postoperative radiotherapy had superior local control compared with patients treated with surgery alone. © 2013 American Cancer Society.",Included,0.3105339
810,"16. The fraction of cancer attributable to lifestyle and environmental factors in the UK in 2010 This chapter summarises the results of the preceding sections, which estimate the fraction of cancers occurring in the UK in 2010 that can be attributed to sub-optimal, past exposures of 14 lifestyle and environmental risk factors. For each of 18 cancer types, we present the percentage of cases attributable to one or all of the risk factors considered (tobacco, alcohol, four elements of diet (consumption of meat, fruit and vegetables, fibre, and salt), overweight, lack of physical exercise, occupation, infections, radiation (ionising and solar), use of hormones, and reproductive history (breast feeding)).Exposure to less than optimum levels of the 14 factors was responsible for 42.7% of cancers in the UK in 2010 (45.3% in men, 40.1% in women)-a total of about 134 000 cases.Tobacco smoking is by far the most important risk factor for cancer in the UK, responsible for 60 000 cases (19.4% of all new cancer cases) in 2010. The relative importance of other exposures differs by sex. In men, deficient intake of fruits and vegetables (6.1%), occupational exposures (4.9%) and alcohol consumption (4.6%) are next in importance, while in women, it is overweight and obesity (because of the effect on breast cancer)-responsible for 6.9% of cancers, followed by infectious agents (3.7%).Population- attributable fractions provide a valuable quantitative appraisal of the impact of different factors in cancer causation, and are thus helpful in prioritising cancer control strategies. However, quantifying the likely impact of preventive interventions requires rather complex scenario modelling, including specification of realistically achievable population distributions of risk factors, and the timescale of change, as well as the latent periods between exposure and outcome, and the rate of change following modification in exposure level. © 2011 Cancer Research UK All rights reserved.",Included,0.31055206
1163,"Estimating the incidence of leukemia attributable to occupational exposure in Iran Objective: The aim this study was to estimate the fraction of leukemia incidence in Iran attributable to occupational exposure to benzene, ionizing radiation, and ethylene oxide. Method(s): Nationwide exposure to each of these leukemogens was estimated using workforce data available at the ILO (International Labor Organization) website. The prevalence of exposure to leukemogens in each industry was estimated using exposure data from the CAREX (CARcinogen EXposure) database. The magnitude of the relative risk of leukemia for each leukemogen was from published literature. Using the Levin's population attributable risk (incidence), fractions of leukemia incidences attributed to workplace leukemogens were then estimated. Result(s): The total workforce in Iran according to the 1995 census included 12,488,020 men and 677,469 women. Agriculture was the largest sector with 24.5% of the males and 0.27% of the females, and the electricals-related sector was the smallest with 1.16% of the males and 0.66% of the females. After applying the CAREX exposure estimates to each sector, the proportion exposed to leukemogens was 0.016% for male workers and 0.02% for female workers. Estimating a relative risk of 3.6 (95% CI of 3.2-4.2) for high exposure and 1.9 (95% CI 1.7-2.1) for low exposure and employing the Levin's formula, the fraction of leukemia attributed to leukemogens in the workplaces among females was 3.6% (95% CI of 3.1-4.5) and among males was 7.6% (95% CI of 6.4-9.2). These fractions corresponded to estimated incidences of 0.60 (95% CI of 0.50-0.70) and 0.22 (95% CI of 0.16-0.23) cases of leukemia per 100,000 populations for males and females, respectively. Conclusion(s): The incidence of leukemia due to occupational exposure is very low in Iran, although males are at greater risk than females.",Included,0.3105973
593,"[Delayed medical consequences of the Chernobyl accident in Armenia. Assessment of life quality and accelerated biological aging of accident liquidators] In this paper, some final results of 25-year investigations carried out in Scientific Centre for Radiation Medicine and Burns MH RA (SCRMB) on the Armenian cohort of the Chernobyl accident consequences liquidators are shown. These results show that health conditions of the liquidators became worse during the whole observation period. A considerable development of both pathological states atypical of radiation damages and diseases, which may be considered as radiation-induced ones, was determined. Rise of the sickness rate of almost all organism systems, first of all, nervous, cardiovascular, respiratory and digestive ones, was observed. In 70% of liquidators the main disease was primarily detected after working on CNPP. In the intervening years, the average number of diagnoses per 1 liquidator increased from 1.5 in 1987 to 7-8 in the recent time. In addition to the detected diseases, particular functional shifts in neuropsychological and vegetative status of the liquidators were observed. The overwhelming majority of them have increased tonicity of the sympathetic vegetative nervous system, asthenic and depressive syndromes occurring in the form of weakness, somnolence, mood instability, mental capacity decrease, and memory defects. In the paper, the results of investigations aimed at clarification of changes in biological aging processes of the liquidators and assessment of their ""life quality"" features in terms of physical, psychical and social welfare are considered. Biological aged-related passportization in a definite part of liquidators elucidated an accelerated aging rate. The studies were performed with the help of SF-36 inquirer and indicated that health status aggravation of the liquidators also affected their life satisfaction. The ""life quality"" indices of the liquidators significantly concede the overall average standards by both physical health and psychical and social welfare scales.",Included,0.31071335
174,"Transcriptional corepressor MTG16 regulates small intestinal crypt proliferation and crypt regeneration after radiation-induced injury Myeloidtranslocation genes (MTGs) are transcriptional corepressorsimplicated in development, malignancy, differentiation, and stem cellfunction. While MTG16 loss renders mice sensitive to chemicalcolitis, the role of MTG16 in the small intestine is unknown. Histologicalexamination revealed that Mtg16-/- mice have increasedenterocyte proliferation and goblet cell deficiency. After exposure toradiation, Mtg16-/- mice exhibited increased crypt viability anddecreased apoptosis compared with wild-type (WT) mice. Flow cytometricand immunofluorescence analysis of intestinal epithelial cellsfor phospho-histone H2A.X also indicated decreased DNA damageand apoptosis in Mtg16-/- intestines. To determine if Mtg16 deletionaffected epithelial cells in a cell-autonomous fashion, intestinal cryptswere isolated from Mtg16-/- mice. Mtg16-/-and WT intestinalcrypts showed similar enterosphere forming efficiencies when culturedin the presence of EGF, Noggin, and R-spondin. However, whenMtg16-/- crypts were cultured in the presence of Wnt3a, theydemonstrated higher enterosphere forming efficiencies and delayedprogression to mature enteroids. Mtg16-/- intestinal crypts isolatedfrom irradiated mice exhibited increased survival compared with WTintestinal crypts. Interestingly, Mtg16 expression was reduced in astem cell-enriched population at the time of crypt regeneration. Thisis consistent with MTG16 negatively regulating regeneration in vivo.Taken together, our data demonstrate that MTG16 loss promotesradioresistance and impacts intestinal stem cell function, possibly dueto shifting cellular response away from DNA damage-induced apoptosisand towards DNA repair after injury.Copyright © 2015 the American Physiological Society.",Included,0.3107866
1149,"The characteristics of the cerebral asthenia syndrome in persons who were victims of the accident at the Chernobyl Atomic Electric Power Station A total of 107 patients (81 males, 26 females), their age ranging between 34 to 45 years, diagnosed as having discirculatory encephalopathy with underlying cerebrasthenic syndrome, were examined. All the examinees took part in the elimination of the Chernobyl accident effects in 1986. It was found out, that cerebrasthenia which is present in the structure of all clinical variants of organic affection of the brain is the most mobile (functional) link of the morbid process when a disorder sets in rather than the failure of the organ to perform its function. It ranks among other asthenic syndromes reflecting a specific character of exogenous radiation effect on the organism, being a result of a characteristic interaction between the organism and a health hazard. Measures to dispel the asthenic component at the initial stages of development of the disorder will make for reduction or arrest of progression of organic symptomatology.",Included,0.3108223
39,"Effect of combined misonidazole and accelerated neon ions on a human melanoma transplanted into nude mice The response to accelerated neon ions of human Nall melanomas growing in nude mice was measured by an in vitro colony-forming assay following in situ tumor irradiation in the midposition of a 10-cm extended-peak ionization region. Values of the relative biological effectiveness (RBE) for peak neon ions compared with 60Co gamma radiation were 3.2 and 3.4, respectively, at the 1% and 10% survival levels. Following irradiation with peak neon ions, the repair of potentially lethal damage (PLD) was comparable to that observed after gamma irradiation. When misonidazole (1 mg/g intraperitoneal dose) was administered in combination with extended-peak neon ions, the drug enhancement ratio (ER) at the 1% survival level was 1.5 if the tumors were removed and plated in vitro immediately following irradiation, and 1.9 if tumor excision and plating were delayed for greater than 6 hours. Administration of misonidazole completely inhibited PLD repair following either gamma irradiation or extended-peak neon-ion irradiation.",Included,0.3113449
1177,"Mortality from external causes among the personnel of Mayak's radiochemical plant The mortality rate from accidents, poisoning, and traumas was analyzed in 12,806 persons who started work at the radiochemical plant from 1948 to 1972. 559 persons died from these causes, which corresponds to 21.1% of the total number of deaths. The global and age-specific mortality rates appeared to be lower than those for the general population. The structure of mortality from external causes differed in some way from that of the general population: the percentage of accidents connected with transport and of murders was lower, whereas it was higher for suicides. The mortality rate from specific causes including suicides, however, was lower than in the general population. The level of radiation exposure did not influence the mortality rates from the studied causes.",Included,0.31179562
1027,"Causes of death of persons exposed to health hazards in the area of the Chernobyl Accident Causes of death were analysed for two groups of subjects exposed to radiation in 1986 because of the Chernobyl accident. 27 victims were exposed to external gamma-radiation (4.3-13.7 Gy) in the moment of or few hours after the accident. Most of these subjects had radiation sickness of different severity in combination with local radiation lesions. 2 victims had severe thermal burns. 405 victims worked as wreckers or emergency teams members in the contaminated area in different time after the accident. They died most frequently of traumas, accidents, cancer, cardiovascular diseases. Most of deaths in this group were attributed to general somatic causes unrelated to the hazards of the ionizing radiation.",Included,0.328773
